국적,목적,날짜,입국자수
인도네시아,유학연수,2024-01-01,255.0
인도네시아,유학연수,2024-02-01,980.0
인도네시아,유학연수,2024-03-01,290.0
인도네시아,유학연수,2024-04-01,102.0
인도네시아,유학연수,2024-05-01,132.0
인도네시아,유학연수,2024-06-01,189.0
인도네시아,유학연수,2024-07-01,284.0
인도네시아,유학연수,2024-08-01,1445.0
인도네시아,유학연수,2024-09-01,327.0
인도네시아,유학연수,2024-10-01,94.0
인도네시아,유학연수,2024-11-01,157.0
인도네시아,유학연수,2024-12-01,187.0
인도네시아,유학연수,2025-01-01,234.0
인도네시아,유학연수,2025-02-01,1007.0
인도네시아,유학연수,2025-03-01,327.0
인도네시아,유학연수,2025-04-01,115.0
인도네시아,유학연수,2025-05-01,176.0
일본,공용,2005-01-01,159.0
일본,공용,2005-02-01,109.0
일본,공용,2005-03-01,151.0
일본,공용,2005-04-01,108.0
일본,공용,2005-05-01,112.0
일본,공용,2005-06-01,175.0
일본,공용,2005-07-01,88.0
일본,공용,2005-08-01,109.0
일본,공용,2005-09-01,148.0
일본,공용,2005-10-01,183.0
일본,공용,2005-11-01,312.0
일본,공용,2005-12-01,131.0
일본,공용,2006-01-01,112.0
일본,공용,2006-02-01,98.0
일본,공용,2006-03-01,161.0
일본,공용,2006-04-01,99.0
일본,공용,2006-05-01,83.0
일본,공용,2006-06-01,137.0
일본,공용,2006-07-01,54.0
일본,공용,2006-08-01,180.0
일본,공용,2006-09-01,135.0
일본,공용,2006-10-01,146.0
일본,공용,2006-11-01,128.0
일본,공용,2006-12-01,108.0
일본,공용,2007-01-01,97.0
일본,공용,2007-02-01,44.0
일본,공용,2007-03-01,127.0
일본,공용,2007-04-01,125.0
일본,공용,2007-05-01,68.0
일본,공용,2007-06-01,84.0
일본,공용,2007-07-01,79.0
일본,공용,2007-08-01,139.0
일본,공용,2007-09-01,146.0
일본,공용,2007-10-01,110.0
일본,공용,2007-11-01,364.0
일본,공용,2007-12-01,67.0
일본,공용,2008-01-01,107.0
일본,공용,2008-02-01,174.0
일본,공용,2008-03-01,121.0
일본,공용,2008-04-01,96.0
일본,공용,2008-05-01,64.0
일본,공용,2008-06-01,108.0
일본,공용,2008-07-01,90.0
일본,공용,2008-08-01,114.0
일본,공용,2008-09-01,113.0
일본,공용,2008-10-01,101.0
일본,공용,2008-11-01,287.0
일본,공용,2008-12-01,103.0
일본,공용,2009-01-01,109.0
일본,공용,2009-02-01,84.0
일본,공용,2009-03-01,151.0
일본,공용,2009-04-01,99.0
일본,공용,2009-05-01,73.0
일본,공용,2009-06-01,75.0
일본,공용,2009-07-01,61.0
일본,공용,2009-08-01,110.0
일본,공용,2009-09-01,64.0
일본,공용,2009-10-01,70.0
일본,공용,2009-11-01,364.0
일본,공용,2009-12-01,63.0
일본,공용,2010-01-01,89.0
일본,공용,2010-02-01,63.0
일본,공용,2010-03-01,124.0
일본,공용,2010-04-01,74.0
일본,공용,2010-05-01,150.0
일본,공용,2010-06-01,81.0
일본,공용,2010-07-01,76.0
일본,공용,2010-08-01,103.0
일본,공용,2010-09-01,147.0
일본,공용,2010-10-01,85.0
일본,공용,2010-11-01,153.0
일본,공용,2010-12-01,61.0
일본,공용,2011-01-01,115.0
일본,공용,2011-02-01,70.0
일본,공용,2011-03-01,102.0
일본,공용,2011-04-01,52.0
일본,공용,2011-05-01,58.0
일본,공용,2011-06-01,72.0
일본,공용,2011-07-01,69.0
일본,공용,2011-08-01,92.0
일본,공용,2011-09-01,72.0
일본,공용,2011-10-01,111.0
일본,공용,2011-11-01,347.0
일본,공용,2011-12-01,111.0
일본,공용,2012-01-01,141.0
일본,공용,2012-02-01,117.0
일본,공용,2012-03-01,171.0
일본,공용,2012-04-01,127.0
일본,공용,2012-05-01,125.0
일본,공용,2012-06-01,103.0
일본,공용,2012-07-01,86.0
일본,공용,2012-08-01,132.0
일본,공용,2012-09-01,125.0
일본,공용,2012-10-01,463.0
일본,공용,2012-11-01,181.0
일본,공용,2012-12-01,68.0
일본,공용,2013-01-01,127.0
일본,공용,2013-02-01,94.0
일본,공용,2013-03-01,146.0
일본,공용,2013-04-01,110.0
일본,공용,2013-05-01,64.0
일본,공용,2013-06-01,90.0
일본,공용,2013-07-01,89.0
일본,공용,2013-08-01,100.0
일본,공용,2013-09-01,171.0
일본,공용,2013-10-01,513.0
일본,공용,2013-11-01,134.0
일본,공용,2013-12-01,115.0
일본,공용,2014-01-01,81.0
일본,공용,2014-02-01,90.0
일본,공용,2014-03-01,183.0
일본,공용,2014-04-01,149.0
일본,공용,2014-05-01,92.0
일본,공용,2014-06-01,146.0
일본,공용,2014-07-01,108.0
일본,공용,2014-08-01,163.0
일본,공용,2014-09-01,216.0
일본,공용,2014-10-01,481.0
일본,공용,2014-11-01,189.0
일본,공용,2014-12-01,128.0
일본,공용,2015-01-01,110.0
일본,공용,2015-02-01,96.0
일본,공용,2015-03-01,186.0
일본,공용,2015-04-01,200.0
일본,공용,2015-05-01,132.0
일본,공용,2015-06-01,149.0
일본,공용,2015-07-01,118.0
일본,공용,2015-08-01,131.0
일본,공용,2015-09-01,147.0
일본,공용,2015-10-01,280.0
일본,공용,2015-11-01,533.0
일본,공용,2015-12-01,88.0
일본,공용,2016-01-01,139.0
일본,공용,2016-02-01,80.0
일본,공용,2016-03-01,156.0
일본,공용,2016-04-01,153.0
일본,공용,2016-05-01,89.0
일본,공용,2016-06-01,167.0
일본,공용,2016-07-01,139.0
일본,공용,2016-08-01,183.0
일본,공용,2016-09-01,159.0
일본,공용,2016-10-01,291.0
일본,공용,2016-11-01,150.0
일본,공용,2016-12-01,115.0
일본,공용,2017-01-01,91.0
일본,공용,2017-02-01,103.0
일본,공용,2017-03-01,121.0
일본,공용,2017-04-01,118.0
일본,공용,2017-05-01,109.0
일본,공용,2017-06-01,106.0
일본,공용,2017-07-01,118.0
일본,공용,2017-08-01,198.0
일본,공용,2017-09-01,220.0
일본,공용,2017-10-01,229.0
일본,공용,2017-11-01,170.0
일본,공용,2017-12-01,132.0
일본,공용,2018-01-01,138.0
일본,공용,2018-02-01,144.0
일본,공용,2018-03-01,214.0
일본,공용,2018-04-01,117.0
일본,공용,2018-05-01,115.0
일본,공용,2018-06-01,116.0
일본,공용,2018-07-01,203.0
일본,공용,2018-08-01,136.0
일본,공용,2018-09-01,208.0
일본,공용,2018-10-01,557.0
일본,공용,2018-11-01,159.0
일본,공용,2018-12-01,161.0
일본,공용,2019-01-01,127.0
일본,공용,2019-02-01,119.0
일본,공용,2019-03-01,126.0
일본,공용,2019-04-01,126.0
일본,공용,2019-05-01,91.0
일본,공용,2019-06-01,136.0
일본,공용,2019-07-01,149.0
일본,공용,2019-08-01,165.0
일본,공용,2019-09-01,211.0
일본,공용,2019-10-01,438.0
일본,공용,2019-11-01,187.0
일본,공용,2019-12-01,166.0
일본,공용,2020-01-01,141.0
일본,공용,2020-02-01,64.0
일본,공용,2020-03-01,16.0
일본,공용,2020-04-01,2.0
일본,공용,2020-05-01,3.0
일본,공용,2020-06-01,4.0
일본,공용,2020-07-01,30.0
일본,공용,2020-08-01,11.0
일본,공용,2020-09-01,10.0
일본,공용,2020-10-01,4.0
일본,공용,2020-11-01,4.0
일본,공용,2020-12-01,8.0
일본,공용,2021-01-01,14.0
일본,공용,2021-02-01,2.0
일본,공용,2021-03-01,12.0
일본,공용,2021-04-01,2.0
일본,공용,2021-05-01,5.0
일본,공용,2021-06-01,5.0
일본,공용,2021-07-01,12.0
일본,공용,2021-08-01,10.0
일본,공용,2021-09-01,12.0
일본,공용,2021-10-01,11.0
일본,공용,2021-11-01,8.0
일본,공용,2021-12-01,7.0
일본,공용,2022-01-01,17.0
일본,공용,2022-02-01,5.0
일본,공용,2022-03-01,13.0
일본,공용,2022-04-01,8.0
일본,공용,2022-05-01,19.0
일본,공용,2022-06-01,25.0
일본,공용,2022-07-01,41.0
일본,공용,2022-08-01,49.0
일본,공용,2022-09-01,64.0
일본,공용,2022-10-01,60.0
일본,공용,2022-11-01,72.0
일본,공용,2022-12-01,36.0
일본,공용,2023-01-01,80.0
일본,공용,2023-02-01,72.0
일본,공용,2023-03-01,87.0
일본,공용,2023-04-01,135.0
일본,공용,2023-05-01,204.0
일본,공용,2023-06-01,132.0
일본,공용,2023-07-01,169.0
일본,공용,2023-08-01,125.0
일본,공용,2023-09-01,196.0
일본,공용,2023-10-01,144.0
일본,공용,2023-11-01,579.0
일본,공용,2023-12-01,144.0
일본,공용,2024-01-01,133.0
일본,공용,2024-02-01,119.0
일본,공용,2024-03-01,158.0
일본,공용,2024-04-01,132.0
일본,공용,2024-05-01,158.0
일본,공용,2024-06-01,235.0
일본,공용,2024-07-01,173.0
일본,공용,2024-08-01,187.0
일본,공용,2024-09-01,268.0
일본,공용,2024-10-01,189.0
일본,공용,2024-11-01,679.0
일본,공용,2024-12-01,156.0
일본,공용,2025-01-01,158.0
일본,공용,2025-02-01,135.0
일본,공용,2025-03-01,207.0
일본,공용,2025-04-01,168.0
일본,공용,2025-05-01,159.0
일본,관광,2005-01-01,189569.0
일본,관광,2005-02-01,191921.0
일본,관광,2005-03-01,244309.0
일본,관광,2005-04-01,180976.0
일본,관광,2005-05-01,160274.0
일본,관광,2005-06-01,162648.0
일본,관광,2005-07-01,172843.0
일본,관광,2005-08-01,206261.0
일본,관광,2005-09-01,206278.0
일본,관광,2005-10-01,222820.0
일본,관광,2005-11-01,211077.0
일본,관광,2005-12-01,193690.0
일본,관광,2006-01-01,145788.0
일본,관광,2006-02-01,169209.0
일본,관광,2006-03-01,216870.0
일본,관광,2006-04-01,169768.0
일본,관광,2006-05-01,190152.0
일본,관광,2006-06-01,186070.0
일본,관광,2006-07-01,167402.0
일본,관광,2006-08-01,208900.0
일본,관광,2006-09-01,207951.0
일본,관광,2006-10-01,204618.0
일본,관광,2006-11-01,208047.0
일본,관광,2006-12-01,181670.0
일본,관광,2007-01-01,163785.0
일본,관광,2007-02-01,173347.0
일본,관광,2007-03-01,204858.0
일본,관광,2007-04-01,164970.0
일본,관광,2007-05-01,170462.0
일본,관광,2007-06-01,169551.0
일본,관광,2007-07-01,157325.0
일본,관광,2007-08-01,189251.0
일본,관광,2007-09-01,185466.0
일본,관광,2007-10-01,218795.0
일본,관광,2007-11-01,196578.0
일본,관광,2007-12-01,164145.0
일본,관광,2008-01-01,146620.0
일본,관광,2008-02-01,164204.0
일본,관광,2008-03-01,204603.0
일본,관광,2008-04-01,172810.0
일본,관광,2008-05-01,184776.0
일본,관광,2008-06-01,176903.0
일본,관광,2008-07-01,171591.0
일본,관광,2008-08-01,184099.0
일본,관광,2008-09-01,195929.0
일본,관광,2008-10-01,224798.0
일본,관광,2008-11-01,224451.0
일본,관광,2008-12-01,251576.0
일본,관광,2009-01-01,230303.0
일본,관광,2009-02-01,288576.0
일본,관광,2009-03-01,320645.0
일본,관광,2009-04-01,269353.0
일본,관광,2009-05-01,203787.0
일본,관광,2009-06-01,176347.0
일본,관광,2009-07-01,222574.0
일본,관광,2009-08-01,238691.0
일본,관광,2009-09-01,282990.0
일본,관광,2009-10-01,264219.0
일본,관광,2009-11-01,249622.0
일본,관광,2009-12-01,231841.0
일본,관광,2010-01-01,202825.0
일본,관광,2010-02-01,224475.0
일본,관광,2010-03-01,299820.0
일본,관광,2010-04-01,233697.0
일본,관광,2010-05-01,233311.0
일본,관광,2010-06-01,226786.0
일본,관광,2010-07-01,221590.0
일본,관광,2010-08-01,254178.0
일본,관광,2010-09-01,259846.0
일본,관광,2010-10-01,295488.0
일본,관광,2010-11-01,268947.0
일본,관광,2010-12-01,224684.0
일본,관광,2011-01-01,189601.0
일본,관광,2011-02-01,213970.0
일본,관광,2011-03-01,262003.0
일본,관광,2011-04-01,213645.0
일본,관광,2011-05-01,229017.0
일본,관광,2011-06-01,249397.0
일본,관광,2011-07-01,269455.0
일본,관광,2011-08-01,315693.0
일본,관광,2011-09-01,312686.0
일본,관광,2011-10-01,332700.0
일본,관광,2011-11-01,325057.0
일본,관광,2011-12-01,293435.0
일본,관광,2012-01-01,235585.0
일본,관광,2012-02-01,287950.0
일본,관광,2012-03-01,353455.0
일본,관광,2012-04-01,291877.0
일본,관광,2012-05-01,306488.0
일본,관광,2012-06-01,296274.0
일본,관광,2012-07-01,291787.0
일본,관광,2012-08-01,334318.0
일본,관광,2012-09-01,301543.0
일본,관광,2012-10-01,259529.0
일본,관광,2012-11-01,243495.0
일본,관광,2012-12-01,220917.0
일본,관광,2013-01-01,198320.0
일본,관광,2013-02-01,209621.0
일본,관광,2013-03-01,280541.0
일본,관광,2013-04-01,194611.0
일본,관광,2013-05-01,205412.0
일본,관광,2013-06-01,191995.0
일본,관광,2013-07-01,200452.0
일본,관광,2013-08-01,258870.0
일본,관광,2013-09-01,234591.0
일본,관광,2013-10-01,235183.0
일본,관광,2013-11-01,215737.0
일본,관광,2013-12-01,208626.0
일본,관광,2014-01-01,164038.0
일본,관광,2014-02-01,181307.0
일본,관광,2014-03-01,239575.0
일본,관광,2014-04-01,169382.0
일본,관광,2014-05-01,184996.0
일본,관광,2014-06-01,164438.0
일본,관광,2014-07-01,164741.0
일본,관광,2014-08-01,198068.0
일본,관광,2014-09-01,186840.0
일본,관광,2014-10-01,182575.0
일본,관광,2014-11-01,172285.0
일본,관광,2014-12-01,164921.0
일본,관광,2015-01-01,131909.0
일본,관광,2015-02-01,134366.0
일본,관광,2015-03-01,211846.0
일본,관광,2015-04-01,147108.0
일본,관광,2015-05-01,176044.0
일본,관광,2015-06-01,93726.0
일본,관광,2015-07-01,74890.0
일본,관광,2015-08-01,137125.0
일본,관광,2015-09-01,150080.0
일본,관광,2015-10-01,172411.0
일본,관광,2015-11-01,158383.0
일본,관광,2015-12-01,154643.0
일본,관광,2016-01-01,129290.0
일본,관광,2016-02-01,136324.0
일본,관광,2016-03-01,217623.0
일본,관광,2016-04-01,169211.0
일본,관광,2016-05-01,171675.0
일본,관광,2016-06-01,173883.0
일본,관광,2016-07-01,179569.0
일본,관광,2016-08-01,215859.0
일본,관광,2016-09-01,200876.0
일본,관광,2016-10-01,220409.0
일본,관광,2016-11-01,206968.0
일본,관광,2016-12-01,191412.0
일본,관광,2017-01-01,146111.0
일본,관광,2017-02-01,177671.0
일본,관광,2017-03-01,267416.0
일본,관광,2017-04-01,159263.0
일본,관광,2017-05-01,151502.0
일본,관광,2017-06-01,161395.0
일본,관광,2017-07-01,163712.0
일본,관광,2017-08-01,216683.0
일본,관광,2017-09-01,213446.0
일본,관광,2017-10-01,171182.0
일본,관광,2017-11-01,207088.0
일본,관광,2017-12-01,187745.0
일본,관광,2018-01-01,159174.0
일본,관광,2018-02-01,159831.0
일본,관광,2018-03-01,287578.0
일본,관광,2018-04-01,207727.0
일본,관광,2018-05-01,220375.0
일본,관광,2018-06-01,228667.0
일본,관광,2018-07-01,224273.0
일본,관광,2018-08-01,306108.0
일본,관광,2018-09-01,240457.0
일본,관광,2018-10-01,283494.0
일본,관광,2018-11-01,293965.0
일본,관광,2018-12-01,252461.0
일본,관광,2019-01-01,198805.0
일본,관광,2019-02-01,204697.0
일본,관광,2019-03-01,367157.0
일본,관광,2019-04-01,283101.0
일본,관광,2019-05-01,279174.0
일본,관광,2019-06-01,275286.0
일본,관광,2019-07-01,267816.0
일본,관광,2019-08-01,318985.0
일본,관광,2019-09-01,242475.0
일본,관광,2019-10-01,241484.0
일본,관광,2019-11-01,251663.0
일본,관광,2019-12-01,248793.0
일본,관광,2020-01-01,194840.0
일본,관광,2020-02-01,205007.0
일본,관광,2020-03-01,6478.0
일본,관광,2020-04-01,58.0
일본,관광,2020-05-01,45.0
일본,관광,2020-06-01,73.0
일본,관광,2020-07-01,44.0
일본,관광,2020-08-01,25.0
일본,관광,2020-09-01,29.0
일본,관광,2020-10-01,37.0
일본,관광,2020-11-01,32.0
일본,관광,2020-12-01,33.0
일본,관광,2021-01-01,16.0
일본,관광,2021-02-01,31.0
일본,관광,2021-03-01,31.0
일본,관광,2021-04-01,40.0
일본,관광,2021-05-01,36.0
일본,관광,2021-06-01,44.0
일본,관광,2021-07-01,54.0
일본,관광,2021-08-01,97.0
일본,관광,2021-09-01,72.0
일본,관광,2021-10-01,176.0
일본,관광,2021-11-01,273.0
일본,관광,2021-12-01,177.0
일본,관광,2022-01-01,103.0
일본,관광,2022-02-01,91.0
일본,관광,2022-03-01,112.0
일본,관광,2022-04-01,535.0
일본,관광,2022-05-01,668.0
일본,관광,2022-06-01,2042.0
일본,관광,2022-07-01,7737.0
일본,관광,2022-08-01,20324.0
일본,관광,2022-09-01,23413.0
일본,관광,2022-10-01,63905.0
일본,관광,2022-11-01,59089.0
일본,관광,2022-12-01,81012.0
일본,관광,2023-01-01,61766.0
일본,관광,2023-02-01,89217.0
일본,관광,2023-03-01,187833.0
일본,관광,2023-04-01,124741.0
일본,관광,2023-05-01,178728.0
일본,관광,2023-06-01,192316.0
일본,관광,2023-07-01,206914.0
일본,관광,2023-08-01,256082.0
일본,관광,2023-09-01,245965.0
일본,관광,2023-10-01,250235.0
일본,관광,2023-11-01,272686.0
일본,관광,2023-12-01,191892.0
일본,관광,2024-01-01,137713.0
일본,관광,2024-02-01,177633.0
일본,관광,2024-03-01,334131.0
일본,관광,2024-04-01,225182.0
일본,관광,2024-05-01,272974.0
일본,관광,2024-06-01,253497.0
일본,관광,2024-07-01,237907.0
일본,관광,2024-08-01,315309.0
일본,관광,2024-09-01,304277.0
일본,관광,2024-10-01,317845.0
일본,관광,2024-11-01,334850.0
일본,관광,2024-12-01,245072.0
일본,관광,2025-01-01,168284.0
일본,관광,2025-02-01,216891.0
일본,관광,2025-03-01,377064.0
일본,관광,2025-04-01,252679.0
일본,관광,2025-05-01,284722.0
일본,상용,2005-01-01,3862.0
일본,상용,2005-02-01,3761.0
일본,상용,2005-03-01,3747.0
일본,상용,2005-04-01,3803.0
일본,상용,2005-05-01,3626.0
일본,상용,2005-06-01,3690.0
일본,상용,2005-07-01,3687.0
일본,상용,2005-08-01,4038.0
일본,상용,2005-09-01,4111.0
일본,상용,2005-10-01,3923.0
일본,상용,2005-11-01,4002.0
일본,상용,2005-12-01,3563.0
일본,상용,2006-01-01,4177.0
일본,상용,2006-02-01,3764.0
일본,상용,2006-03-01,3465.0
일본,상용,2006-04-01,2961.0
일본,상용,2006-05-01,2930.0
일본,상용,2006-06-01,2568.0
일본,상용,2006-07-01,2085.0
일본,상용,2006-08-01,2356.0
일본,상용,2006-09-01,1737.0
일본,상용,2006-10-01,2484.0
일본,상용,2006-11-01,1949.0
일본,상용,2006-12-01,1864.0
일본,상용,2007-01-01,2321.0
일본,상용,2007-02-01,2039.0
일본,상용,2007-03-01,1818.0
일본,상용,2007-04-01,1795.0
일본,상용,2007-05-01,1876.0
일본,상용,2007-06-01,1582.0
일본,상용,2007-07-01,1784.0
일본,상용,2007-08-01,2066.0
일본,상용,2007-09-01,2187.0
일본,상용,2007-10-01,1766.0
일본,상용,2007-11-01,1782.0
일본,상용,2007-12-01,1619.0
일본,상용,2008-01-01,2139.0
일본,상용,2008-02-01,2072.0
일본,상용,2008-03-01,1694.0
일본,상용,2008-04-01,1585.0
일본,상용,2008-05-01,1851.0
일본,상용,2008-06-01,1768.0
일본,상용,2008-07-01,1555.0
일본,상용,2008-08-01,1978.0
일본,상용,2008-09-01,1814.0
일본,상용,2008-10-01,1620.0
일본,상용,2008-11-01,1606.0
일본,상용,2008-12-01,1327.0
일본,상용,2009-01-01,2353.0
일본,상용,2009-02-01,1210.0
일본,상용,2009-03-01,1567.0
일본,상용,2009-04-01,1268.0
일본,상용,2009-05-01,1304.0
일본,상용,2009-06-01,1117.0
일본,상용,2009-07-01,1172.0
일본,상용,2009-08-01,1594.0
일본,상용,2009-09-01,1143.0
일본,상용,2009-10-01,1565.0
일본,상용,2009-11-01,1305.0
일본,상용,2009-12-01,1204.0
일본,상용,2010-01-01,1750.0
일본,상용,2010-02-01,1455.0
일본,상용,2010-03-01,1483.0
일본,상용,2010-04-01,1282.0
일본,상용,2010-05-01,1480.0
일본,상용,2010-06-01,1236.0
일본,상용,2010-07-01,1279.0
일본,상용,2010-08-01,1616.0
일본,상용,2010-09-01,1791.0
일본,상용,2010-10-01,1270.0
일본,상용,2010-11-01,1370.0
일본,상용,2010-12-01,1325.0
일본,상용,2011-01-01,1697.0
일본,상용,2011-02-01,1828.0
일본,상용,2011-03-01,1364.0
일본,상용,2011-04-01,1271.0
일본,상용,2011-05-01,1614.0
일본,상용,2011-06-01,1482.0
일본,상용,2011-07-01,1422.0
일본,상용,2011-08-01,1773.0
일본,상용,2011-09-01,1836.0
일본,상용,2011-10-01,1513.0
일본,상용,2011-11-01,1513.0
일본,상용,2011-12-01,1444.0
일본,상용,2012-01-01,2456.0
일본,상용,2012-02-01,1288.0
일본,상용,2012-03-01,1718.0
일본,상용,2012-04-01,1510.0
일본,상용,2012-05-01,1914.0
일본,상용,2012-06-01,1492.0
일본,상용,2012-07-01,1573.0
일본,상용,2012-08-01,1940.0
일본,상용,2012-09-01,1349.0
일본,상용,2012-10-01,2317.0
일본,상용,2012-11-01,1633.0
일본,상용,2012-12-01,1607.0
일본,상용,2013-01-01,2285.0
일본,상용,2013-02-01,1902.0
일본,상용,2013-03-01,1957.0
일본,상용,2013-04-01,1612.0
일본,상용,2013-05-01,3997.0
일본,상용,2013-06-01,2121.0
일본,상용,2013-07-01,1921.0
일본,상용,2013-08-01,2470.0
일본,상용,2013-09-01,3054.0
일본,상용,2013-10-01,2028.0
일본,상용,2013-11-01,2085.0
일본,상용,2013-12-01,1860.0
일본,상용,2014-01-01,2564.0
일본,상용,2014-02-01,2585.0
일본,상용,2014-03-01,2315.0
일본,상용,2014-04-01,1819.0
일본,상용,2014-05-01,3780.0
일본,상용,2014-06-01,2230.0
일본,상용,2014-07-01,1837.0
일본,상용,2014-08-01,2506.0
일본,상용,2014-09-01,2476.0
일본,상용,2014-10-01,2074.0
일본,상용,2014-11-01,2155.0
일본,상용,2014-12-01,1658.0
일본,상용,2015-01-01,2606.0
일본,상용,2015-02-01,2464.0
일본,상용,2015-03-01,1958.0
일본,상용,2015-04-01,1774.0
일본,상용,2015-05-01,2428.0
일본,상용,2015-06-01,1770.0
일본,상용,2015-07-01,1820.0
일본,상용,2015-08-01,2491.0
일본,상용,2015-09-01,2261.0
일본,상용,2015-10-01,2064.0
일본,상용,2015-11-01,2030.0
일본,상용,2015-12-01,1734.0
일본,상용,2016-01-01,2617.0
일본,상용,2016-02-01,2323.0
일본,상용,2016-03-01,2022.0
일본,상용,2016-04-01,1779.0
일본,상용,2016-05-01,2246.0
일본,상용,2016-06-01,1960.0
일본,상용,2016-07-01,1981.0
일본,상용,2016-08-01,2273.0
일본,상용,2016-09-01,2357.0
일본,상용,2016-10-01,1963.0
일본,상용,2016-11-01,1931.0
일본,상용,2016-12-01,1768.0
일본,상용,2017-01-01,2948.0
일본,상용,2017-02-01,1677.0
일본,상용,2017-03-01,2042.0
일본,상용,2017-04-01,1604.0
일본,상용,2017-05-01,2395.0
일본,상용,2017-06-01,1739.0
일본,상용,2017-07-01,1955.0
일본,상용,2017-08-01,2261.0
일본,상용,2017-09-01,1535.0
일본,상용,2017-10-01,2613.0
일본,상용,2017-11-01,1897.0
일본,상용,2017-12-01,1706.0
일본,상용,2018-01-01,2357.0
일본,상용,2018-02-01,1966.0
일본,상용,2018-03-01,1896.0
일본,상용,2018-04-01,1707.0
일본,상용,2018-05-01,2214.0
일본,상용,2018-06-01,1752.0
일본,상용,2018-07-01,1833.0
일본,상용,2018-08-01,2076.0
일본,상용,2018-09-01,2182.0
일본,상용,2018-10-01,1877.0
일본,상용,2018-11-01,1810.0
일본,상용,2018-12-01,1698.0
일본,상용,2019-01-01,2233.0
일본,상용,2019-02-01,2125.0
일본,상용,2019-03-01,2108.0
일본,상용,2019-04-01,1584.0
일본,상용,2019-05-01,2019.0
일본,상용,2019-06-01,1901.0
일본,상용,2019-07-01,1855.0
일본,상용,2019-08-01,2195.0
일본,상용,2019-09-01,2362.0
일본,상용,2019-10-01,1897.0
일본,상용,2019-11-01,1876.0
일본,상용,2019-12-01,1738.0
일본,상용,2020-01-01,2804.0
일본,상용,2020-02-01,1162.0
일본,상용,2020-03-01,282.0
일본,상용,2020-04-01,53.0
일본,상용,2020-05-01,105.0
일본,상용,2020-06-01,69.0
일본,상용,2020-07-01,107.0
일본,상용,2020-08-01,124.0
일본,상용,2020-09-01,104.0
일본,상용,2020-10-01,143.0
일본,상용,2020-11-01,244.0
일본,상용,2020-12-01,256.0
일본,상용,2021-01-01,328.0
일본,상용,2021-02-01,148.0
일본,상용,2021-03-01,172.0
일본,상용,2021-04-01,207.0
일본,상용,2021-05-01,218.0
일본,상용,2021-06-01,184.0
일본,상용,2021-07-01,127.0
일본,상용,2021-08-01,188.0
일본,상용,2021-09-01,149.0
일본,상용,2021-10-01,260.0
일본,상용,2021-11-01,386.0
일본,상용,2021-12-01,171.0
일본,상용,2022-01-01,336.0
일본,상용,2022-02-01,216.0
일본,상용,2022-03-01,244.0
일본,상용,2022-04-01,622.0
일본,상용,2022-05-01,1314.0
일본,상용,2022-06-01,1861.0
일본,상용,2022-07-01,2131.0
일본,상용,2022-08-01,1550.0
일본,상용,2022-09-01,1504.0
일본,상용,2022-10-01,1492.0
일본,상용,2022-11-01,1386.0
일본,상용,2022-12-01,1155.0
일본,상용,2023-01-01,1859.0
일본,상용,2023-02-01,1084.0
일본,상용,2023-03-01,1541.0
일본,상용,2023-04-01,1317.0
일본,상용,2023-05-01,1538.0
일본,상용,2023-06-01,1310.0
일본,상용,2023-07-01,1218.0
일본,상용,2023-08-01,1269.0
일본,상용,2023-09-01,756.0
일본,상용,2023-10-01,1406.0
일본,상용,2023-11-01,919.0
일본,상용,2023-12-01,876.0
일본,상용,2024-01-01,1352.0
일본,상용,2024-02-01,1153.0
일본,상용,2024-03-01,1073.0
일본,상용,2024-04-01,902.0
일본,상용,2024-05-01,1183.0
일본,상용,2024-06-01,1122.0
일본,상용,2024-07-01,1076.0
일본,상용,2024-08-01,1305.0
일본,상용,2024-09-01,1437.0
일본,상용,2024-10-01,1240.0
일본,상용,2024-11-01,1153.0
일본,상용,2024-12-01,1044.0
일본,상용,2025-01-01,1490.0
일본,상용,2025-02-01,1447.0
일본,상용,2025-03-01,1292.0
일본,상용,2025-04-01,958.0
일본,상용,2025-05-01,1404.0
일본,유학연수,2005-01-01,521.0
일본,유학연수,2005-02-01,852.0
일본,유학연수,2005-03-01,493.0
일본,유학연수,2005-04-01,230.0
일본,유학연수,2005-05-01,201.0
일본,유학연수,2005-06-01,318.0
일본,유학연수,2005-07-01,390.0
일본,유학연수,2005-08-01,1006.0
일본,유학연수,2005-09-01,443.0
일본,유학연수,2005-10-01,213.0
일본,유학연수,2005-11-01,208.0
일본,유학연수,2005-12-01,200.0
일본,유학연수,2006-01-01,541.0
일본,유학연수,2006-02-01,916.0
일본,유학연수,2006-03-01,471.0
일본,유학연수,2006-04-01,259.0
일본,유학연수,2006-05-01,197.0
일본,유학연수,2006-06-01,349.0
일본,유학연수,2006-07-01,269.0
일본,유학연수,2006-08-01,987.0
일본,유학연수,2006-09-01,333.0
일본,유학연수,2006-10-01,343.0
일본,유학연수,2006-11-01,170.0
일본,유학연수,2006-12-01,201.0
일본,유학연수,2007-01-01,545.0
일본,유학연수,2007-02-01,957.0
일본,유학연수,2007-03-01,506.0
일본,유학연수,2007-04-01,220.0
일본,유학연수,2007-05-01,192.0
일본,유학연수,2007-06-01,363.0
일본,유학연수,2007-07-01,305.0
일본,유학연수,2007-08-01,1156.0
일본,유학연수,2007-09-01,524.0
일본,유학연수,2007-10-01,226.0
일본,유학연수,2007-11-01,217.0
