국적,목적,ds,prophet_pred,xgb_pred,lstm_pred,stacking_pred
나이지리아,공용,2025-07-01,3.9978906336206466,,6.162227014610569,5.080058824115608
나이지리아,공용,2025-08-01,2.777169438127555,,3.559478487709269,3.1683239629184117
나이지리아,공용,2025-09-01,1.5520540064536734,,5.071361726409259,3.3117078664314663
나이지리아,공용,2025-10-01,7.745315628006779,,30.00043416180853,18.872874894907653
나이지리아,공용,2025-11-01,2.150700192552551,,5.80894537637813,3.97982278446534
나이지리아,공용,2025-12-01,0.6575663308273896,,1.565452471626978,1.1115094012271838
나이지리아,공용,2026-01-01,0.9006765734257544,,1.520716073955911,1.2106963236908326
나이지리아,공용,2026-02-01,1.986947663789393,,3.4937518171932256,2.7403497404913093
나이지리아,공용,2026-03-01,1.5218016952705933,,5.0441866133643245,3.282994154317459
나이지리아,공용,2026-04-01,2.0348677481732613,,5.92874248870476,3.9818051184390106
나이지리아,공용,2026-05-01,1.9467218379874653,,6.973189251557686,4.459955544772576
나이지리아,공용,2026-06-01,1.4887744081905994,,6.403617317813206,3.9461958630019023
나이지리아,공용,2026-07-01,1.9824817738648206,,6.519899508687297,4.251190641276059
나이지리아,공용,2026-08-01,1.2302920497301708,,6.1379500874271375,3.684121068578654
나이지리아,공용,2026-09-01,0.7054872381885084,,9.94997756375902,5.3277324009737645
나이지리아,공용,2026-10-01,3.5381350410824552,,35.59389886836678,19.566016954724617
나이지리아,공용,2026-11-01,0.8827999087004267,,7.147266973628479,4.015033441164453
나이지리아,공용,2026-12-01,0.2234284458420078,,5.316311526200279,2.7698699860211433
나이지리아,공용,2027-01-01,0.32768934328365484,,3.9728374638673793,2.1502634035755173
나이지리아,공용,2027-02-01,0.5598621559643134,,5.429999902217417,2.994931029090865
나이지리아,공용,2027-03-01,0.39792056368620027,,6.362361862187846,3.380141212937023
나이지리아,관광,2025-04-01,90.28190328991336,,162.97073395148044,126.6263186206969
나이지리아,관광,2025-05-01,185.25096342221207,,228.66147590515882,206.95621966368543
나이지리아,관광,2025-06-01,146.48217367414045,,226.36726023495075,186.4247169545456
나이지리아,관광,2025-07-01,162.20376705928737,,198.90158249924207,180.55267477926472
나이지리아,관광,2025-08-01,133.42702114757833,,141.19675400307145,137.31188757532487
나이지리아,관광,2025-09-01,179.2347199271227,,106.9895338085688,143.11212686784575
나이지리아,관광,2025-10-01,210.69407006801998,,119.55639843058822,165.1252342493041
나이지리아,관광,2025-11-01,131.82389434915487,,94.10429720066247,112.96409577490867
나이지리아,관광,2025-12-01,94.52802097207103,,74.07010742012716,84.2990641960991
나이지리아,관광,2026-01-01,59.40588231063851,,62.06071214539572,60.733297228017115
나이지리아,관광,2026-02-01,71.54104927109162,,52.406627603042764,61.973838437067194
나이지리아,관광,2026-03-01,110.76399607565706,,56.963547423754136,83.86377174970559
나이지리아,관광,2026-04-01,131.21340394898166,,81.71863216768607,106.46601805833387
나이지리아,관광,2026-05-01,198.95368221081992,,105.80148020455198,152.37758120768595
나이지리아,관광,2026-06-01,172.08566121036765,,131.01784002696067,151.55175061866416
나이지리아,관광,2026-07-01,189.88851682210324,,144.43905848271405,167.16378765240864
나이지리아,관광,2026-08-01,179.3463681183335,,172.66836551844727,176.00736681839038
나이지리아,관광,2026-09-01,225.14712464554967,,215.0789795959383,220.113052120744
나이지리아,관광,2026-10-01,261.31624585124257,,267.2017304768417,264.25898816404214
나이지리아,관광,2026-11-01,146.38892557567772,,152.29546447941846,149.3421950275481
나이지리아,관광,2026-12-01,103.15542711665657,,59.536013946571906,81.34572053161423
나이지리아,관광,2027-01-01,67.37702880033878,,26.27831680120414,46.82767280077146
나이지리아,관광,2027-02-01,83.45186968146119,,50.93263420199643,67.19225194172881
나이지리아,관광,2027-03-01,144.5338173467875,,128.94741585445183,136.74061660061966
나이지리아,기타,2025-04-01,35.43288319824755,,33.90484438585252,34.66886379205003
나이지리아,기타,2025-05-01,31.80400185264172,,33.643226035195426,32.72361394391857
나이지리아,기타,2025-06-01,37.666088157784145,,37.61401610738362,37.64005213258388
나이지리아,기타,2025-07-01,47.56685257749836,,41.1610151146472,44.36393384607278
나이지리아,기타,2025-08-01,54.59003194451675,,46.95340271859913,50.77171733155794
나이지리아,기타,2025-09-01,38.9561943507054,,34.03241119291727,36.494302771811334
나이지리아,기타,2025-10-01,29.852229661679058,,25.219279659333743,27.5357546605064
나이지리아,기타,2025-11-01,32.63751528555761,,27.817814467159366,30.22766487635849
나이지리아,기타,2025-12-01,45.02246002903754,,40.72809468101438,42.87527735502596
나이지리아,기타,2026-01-01,55.15291262174027,,53.814781703387226,54.48384716256375
나이지리아,기타,2026-02-01,56.760473746115316,,46.14351571820794,51.45199473216162
나이지리아,기타,2026-03-01,44.84197591012445,,35.82267615432548,40.33232603222496
나이지리아,기타,2026-04-01,43.59088301467489,,28.198070067170285,35.89447654092258
나이지리아,기타,2026-05-01,40.009011158185736,,24.842253912885088,32.425632535535414
나이지리아,기타,2026-06-01,45.61601657073985,,23.822754517634586,34.71938554418722
나이지리아,기타,2026-07-01,53.22829788929811,,25.980163330811244,39.60423061005468
나이지리아,기타,2026-08-01,63.16788125219964,,31.41182929904306,47.28985527562135
나이지리아,기타,2026-09-01,47.29305148776041,,23.70340761576718,35.49822955176379
나이지리아,기타,2026-10-01,34.080477679076665,,16.791225067553363,25.435851373315014
나이지리아,기타,2026-11-01,39.916388698773225,,17.300739292584815,28.60856399567902
나이지리아,기타,2026-12-01,54.24041869454572,,25.352329602576635,39.79637414856118
나이지리아,기타,2027-01-01,64.49094511537893,,48.231018840413384,56.36098197789616
나이지리아,기타,2027-02-01,61.53936237854395,,47.39677610971198,54.46806924412796
나이지리아,기타,2027-03-01,52.18119088567816,,41.888498532540375,47.034844709109265
나이지리아,상용,2025-04-01,35.509473630835565,,20.077842350486137,27.79365799066085
나이지리아,상용,2025-05-01,39.12699347984114,,16.90364343539116,28.01531845761615
나이지리아,상용,2025-06-01,35.55342258118155,,12.856118583396324,24.204770582288937
나이지리아,상용,2025-07-01,33.242340471918396,,8.119944674074915,20.681142572996656
나이지리아,상용,2025-08-01,35.627474143512835,,10.594250254634787,23.11086219907381
나이지리아,상용,2025-09-01,37.8756899710234,,14.823118836879132,26.349404403951265
나이지리아,상용,2025-10-01,42.354616681153026,,13.145742050249282,27.750179365701154
나이지리아,상용,2025-11-01,42.88911531528636,,12.248376624144981,27.56874596971567
나이지리아,상용,2025-12-01,29.418923095280164,,5.157475566840176,17.28819933106017
나이지리아,상용,2026-01-01,29.58342769492392,,7.741176468675135,18.662302081799528
나이지리아,상용,2026-02-01,36.793612539009914,,10.609827625964229,23.70172008248707
나이지리아,상용,2026-03-01,45.79138284357936,,13.3590568046247,29.57521982410203
나이지리아,상용,2026-04-01,39.65389634414046,,8.287914992956004,23.970905668548234
나이지리아,상용,2026-05-01,45.39386360787481,,4.406408186666923,24.900135897270868
나이지리아,상용,2026-06-01,41.13295627173963,,0.3115322072379456,20.722244239488788
나이지리아,상용,2026-07-01,40.542250554131684,,-3.9601231285706433,18.29106371278052
나이지리아,상용,2026-08-01,40.757931416031276,,-1.898992017246485,19.429469699392396
나이지리아,상용,2026-09-01,44.61308935086666,,1.9407075732388108,23.276898462052735
나이지리아,상용,2026-10-01,47.58302681485855,,2.508118425672592,25.04557262026557
나이지리아,상용,2026-11-01,50.122902560103356,,3.592997309448151,26.857949934775753
나이지리아,상용,2026-12-01,33.24352176930728,,-1.5368895584655178,15.85331610542088
나이지리아,상용,2027-01-01,34.8009985849807,,1.7462829324799145,18.273640758730306
나이지리아,상용,2027-02-01,41.13509649375294,,5.8979721020151885,23.516534297884064
나이지리아,상용,2027-03-01,54.50329514012179,,9.41408411427291,31.95868962719735
나이지리아,유학연수,2025-04-01,13.185648249265299,,13.565626896942291,13.375637573103795
나이지리아,유학연수,2025-05-01,14.257767960993222,,10.464331938770233,12.361049949881728
나이지리아,유학연수,2025-06-01,17.56594884091394,,12.576922375363159,15.07143560813855
나이지리아,유학연수,2025-07-01,18.799657176835005,,21.93293693827563,20.366297057555318
나이지리아,유학연수,2025-08-01,64.30478894328954,,59.03333856791455,61.66906375560204
나이지리아,유학연수,2025-09-01,33.43759330925045,,19.24434922396318,26.340971266606815
나이지리아,유학연수,2025-10-01,23.40154648471162,,7.419640411125496,15.410593447918558
나이지리아,유학연수,2025-11-01,17.12058269142156,,2.593535016595693,9.857058854008628
나이지리아,유학연수,2025-12-01,14.366774336396698,,1.3886817242424137,7.877728030319556
나이지리아,유학연수,2026-01-01,19.68516250995753,,10.930962356278966,15.308062433118248
나이지리아,유학연수,2026-02-01,48.40360690267105,,28.16984367338369,38.28672528802737
나이지리아,유학연수,2026-03-01,25.625480190600513,,32.995062296288125,29.31027124344432
나이지리아,유학연수,2026-04-01,12.542110675562647,,17.69439803153451,15.11825435354858
나이지리아,유학연수,2026-05-01,13.997401965087752,,7.167556929547775,10.582479447317763
나이지리아,유학연수,2026-06-01,20.69304690807334,,3.773039693410274,12.233043300741809
나이지리아,유학연수,2026-07-01,19.937350599814447,,12.740869718330897,16.33911015907267
나이지리아,유학연수,2026-08-01,67.5612482207245,,60.35546947961906,63.95835885017178
나이지리아,유학연수,2026-09-01,36.054227434018905,,26.509079955086285,31.281653694552595
나이지리아,유학연수,2026-10-01,22.813161143907614,,12.190354693462776,17.501757918685193
나이지리아,유학연수,2026-11-01,18.21064180746599,,6.452284450250424,12.331463128858207
나이지리아,유학연수,2026-12-01,16.16998508175064,,5.689769626990863,10.92987735437075
나이지리아,유학연수,2027-01-01,19.115868099653525,,17.455580254632256,18.28572417714289
나이지리아,유학연수,2027-02-01,53.43877974021891,,33.25983096309088,43.34930535165489
나이지리아,유학연수,2027-03-01,26.033492068138866,,32.078989913149286,29.056240990644078
남아프리카 공화국,공용,2025-04-01,5.4553589454318345,,1.0003759956632403,3.2278674705475376
남아프리카 공화국,공용,2025-05-01,5.544757521637117,,1.0306738835140248,3.287715702575571
남아프리카 공화국,공용,2025-06-01,5.920118010199046,,0.9916675267325725,3.455892768465809
남아프리카 공화국,공용,2025-07-01,6.351710349412065,,0.9267516902563167,3.639231019834191
남아프리카 공화국,공용,2025-08-01,7.065787675568273,,0.8812807681377208,3.9735342218529968
남아프리카 공화국,공용,2025-09-01,6.840422844660752,,0.8770399396976453,3.8587313921791986
남아프리카 공화국,공용,2025-10-01,9.139706594437309,,0.9766389501397926,5.05817277228855
남아프리카 공화국,공용,2025-11-01,6.869458559895102,,0.929992453062938,3.8997255064790197
남아프리카 공화국,공용,2025-12-01,3.436114925196702,,0.9252537856726955,2.180684355434699
남아프리카 공화국,공용,2026-01-01,3.936194811075496,,0.8757752600052549,2.4059850355403753
남아프리카 공화국,공용,2026-02-01,1.9801958588611226,,0.8927547746263079,1.4364753167437152
남아프리카 공화국,공용,2026-03-01,3.9263986907893056,,1.0293732581618427,2.477885974475574
남아프리카 공화국,공용,2026-04-01,8.012459208261093,,0.9475819469671702,4.480020577614132
남아프리카 공화국,공용,2026-05-01,7.3860876980295895,,0.9166264898047498,4.15135709391717
남아프리카 공화국,공용,2026-06-01,4.810823289684081,,0.7952886243779524,2.8030559570310167
남아프리카 공화국,공용,2026-07-01,8.139606865610691,,0.8139853458591495,4.476796105734921
남아프리카 공화국,공용,2026-08-01,4.854251808238185,,0.8470946737066485,2.8506732409724167
남아프리카 공화국,공용,2026-09-01,10.309784690131915,,0.958187857333839,5.6339862737328765
남아프리카 공화국,공용,2026-10-01,12.57410681062529,,0.9821213382938949,6.778114074459593
남아프리카 공화국,공용,2026-11-01,7.2053285637742475,,1.5563720911862495,4.380850327480249
남아프리카 공화국,공용,2026-12-01,2.5461588975058125,,1.3688931359042746,1.9575260167050437
남아프리카 공화국,공용,2027-01-01,4.185341708180247,,1.346872748774331,2.766107228477289
남아프리카 공화국,공용,2027-02-01,2.457678889906356,,1.5000529419204525,1.9788659159134043
남아프리카 공화국,공용,2027-03-01,3.7395943966594927,,1.5456891423515295,2.642641769505511
남아프리카 공화국,관광,2025-04-01,803.7212131786949,,600.113934388353,701.917573783524
남아프리카 공화국,관광,2025-05-01,810.4144627317507,,638.8206358497266,724.6175492907387
남아프리카 공화국,관광,2025-06-01,893.9823653306761,,653.8831140033135,773.9327396669948
남아프리카 공화국,관광,2025-07-01,909.5168151239616,,688.5936970713487,799.0552560976552
남아프리카 공화국,관광,2025-08-01,882.7567008013409,,657.2659378787816,770.0113193400613
남아프리카 공화국,관광,2025-09-01,1083.7063475781652,,709.804014956987,896.7551812675761
남아프리카 공화국,관광,2025-10-01,1087.7507189342834,,673.3637454626135,880.5572321984484
남아프리카 공화국,관광,2025-11-01,728.9807665147213,,547.0018641023624,637.9913153085419
남아프리카 공화국,관광,2025-12-01,903.1863557159821,,618.2870497387196,760.7367027273508
남아프리카 공화국,관광,2026-01-01,611.8073363827634,,544.2445889000194,578.0259626413914
남아프리카 공화국,관광,2026-02-01,609.424513916816,,372.6688472358017,491.04668057630886
남아프리카 공화국,관광,2026-03-01,785.2290854825246,,189.09498853515535,487.16203700884
남아프리카 공화국,관광,2026-04-01,1033.7228449423967,,125.69930111862922,579.7110730305129
남아프리카 공화국,관광,2026-05-01,1030.9804567719373,,72.39309387024616,551.6867753210918
남아프리카 공화국,관광,2026-06-01,1084.7047204228948,,66.57128688398785,575.6380036534413
남아프리카 공화국,관광,2026-07-01,1147.9954590435884,,81.42357129532252,614.7095151694555
남아프리카 공화국,관광,2026-08-01,1087.165415943821,,50.37063917953736,568.7680275616792
남아프리카 공화국,관광,2026-09-01,1286.5784244416086,,36.376371311087155,661.4773978763478
남아프리카 공화국,관광,2026-10-01,1411.6900249244457,,70.70001193713665,741.1950184307912
남아프리카 공화국,관광,2026-11-01,867.744118535821,,75.61577872971463,471.67994863276783
남아프리카 공화국,관광,2026-12-01,1085.4701058781152,,62.85051462004793,574.1603102490816
남아프리카 공화국,관광,2027-01-01,748.0318448542158,,32.89508541098445,390.46346513260016
남아프리카 공화국,관광,2027-02-01,745.479165099775,,40.855321475467576,393.16724328762126
남아프리카 공화국,관광,2027-03-01,903.7956954536943,,16.91887154448733,460.35728349909084
남아프리카 공화국,상용,2025-04-01,6.458550048265439,,4.42711421948575,5.442832133875594
남아프리카 공화국,상용,2025-05-01,6.619452717565535,,3.669107067743253,5.144279892654394
남아프리카 공화국,상용,2025-06-01,5.471345077251235,,3.087643361966533,4.279494219608884
남아프리카 공화국,상용,2025-07-01,5.987920764239111,,2.5952124451733365,4.291566604706224
남아프리카 공화국,상용,2025-08-01,6.006365880717068,,4.0296415341095795,5.018003707413324
남아프리카 공화국,상용,2025-09-01,6.335347366636702,,5.6829931143865995,6.009170240511651
남아프리카 공화국,상용,2025-10-01,6.656466571880775,,4.428095384713048,5.542280978296912
남아프리카 공화국,상용,2025-11-01,6.006272388549855,,2.9459458664583345,4.4761091275040945
남아프리카 공화국,상용,2025-12-01,4.232748681480875,,3.0302425443717116,3.6314956129262934
남아프리카 공화국,상용,2026-01-01,8.749984924280316,,6.544313649816145,7.64714928704823
남아프리카 공화국,상용,2026-02-01,5.600429210276467,,4.535003943418767,5.067716576847617
남아프리카 공화국,상용,2026-03-01,7.028622278221009,,2.947385792724342,4.988004035472676
남아프리카 공화국,상용,2026-04-01,7.125500918598208,,3.138431921468742,5.131966420033475
남아프리카 공화국,상용,2026-05-01,7.799940930373451,,2.8982347184325548,5.349087824403003
남아프리카 공화국,상용,2026-06-01,6.809832478977924,,2.539215754572716,4.67452411677532
남아프리카 공화국,상용,2026-07-01,7.490004649786514,,2.1599542913545626,4.824979470570538
남아프리카 공화국,상용,2026-08-01,7.507235676859444,,3.6721738720280364,5.5897047744437405
남아프리카 공화국,상용,2026-09-01,7.2007726150132605,,5.348945468510962,6.274859041762111
남아프리카 공화국,상용,2026-10-01,7.397902469030868,,4.051847689821445,5.724875079426156
남아프리카 공화국,상용,2026-11-01,7.02700578852226,,2.590888688678449,4.8089472386003544
남아프리카 공화국,상용,2026-12-01,5.368766062498882,,2.705991302931059,4.037378682714971
남아프리카 공화국,상용,2027-01-01,10.59235090285472,,6.1598274817626315,8.376089192308676
남아프리카 공화국,상용,2027-02-01,6.248017609264905,,4.184501228552081,5.216259418908493
남아프리카 공화국,상용,2027-03-01,8.67182944035849,,2.6467514634845326,5.659290451921511
남아프리카 공화국,기타,2025-04-01,810.130423262954,,702.957564488897,756.5439938759255
남아프리카 공화국,기타,2025-05-01,846.9050045670515,,662.066041363674,754.4855229653627
남아프리카 공화국,기타,2025-06-01,724.0182009079404,,636.3153709357575,680.1667859218489
남아프리카 공화국,기타,2025-07-01,846.5105223080094,,685.0286721787866,765.769597243398
남아프리카 공화국,기타,2025-08-01,1846.3458348904508,,1487.094554958201,1666.7201949243258
남아프리카 공화국,기타,2025-09-01,893.292945004654,,861.1469879901954,877.2199664974247
남아프리카 공화국,기타,2025-10-01,885.3242272781122,,833.7466455820038,859.535436430058
남아프리카 공화국,기타,2025-11-01,597.2110287614084,,534.0555114459094,565.6332701036589
남아프리카 공화국,기타,2025-12-01,527.4361368703316,,412.55963938796503,469.9978881291483
남아프리카 공화국,기타,2026-01-01,1345.4704984681866,,971.0058309646711,1158.2381647164289
남아프리카 공화국,기타,2026-02-01,1622.3868139316294,,1078.124413200143,1350.255613565886
남아프리카 공화국,기타,2026-03-01,991.6224978286189,,802.7501853757426,897.1863416021807
남아프리카 공화국,기타,2026-04-01,969.7551920336492,,687.7910624025805,828.7731272181148
남아프리카 공화국,기타,2026-05-01,1078.2374454514652,,628.4187872013163,853.3281163263907
남아프리카 공화국,기타,2026-06-01,881.7210036633452,,587.3584617128595,734.5397326881023
남아프리카 공화국,기타,2026-07-01,1005.0446440436199,,638.8515078378789,821.9480759407494
남아프리카 공화국,기타,2026-08-01,2379.6040958397325,,1488.1740330627401,1933.8890644512362
남아프리카 공화국,기타,2026-09-01,1065.2282803455332,,794.522638821057,929.8754595832951
