국적,목적,ds,prophet_pred,xgb_pred,lstm_pred,stacking_pred
남아프리카 공화국,상용,2026-06-01 08:57:27.303636,6.424712485714956,,3.579417958776606,5.002065222245781
남아프리카 공화국,상용,2026-07-01 08:57:27.303636,6.98133894561834,,3.1031935049202453,5.042266225269293
남아프리카 공화국,기타,2025-08-01 08:57:27.303636,1692.1162398778083,,629.6808259034092,1160.8985328906087
남아프리카 공화국,기타,2025-09-01 08:57:27.303636,915.9436675713034,,723.6337879543136,819.7887277628085
남아프리카 공화국,기타,2025-10-01 08:57:27.303636,974.5751192096228,,573.3142734350432,773.944696322333
남아프리카 공화국,기타,2025-11-01 08:57:27.303636,625.6731422983561,,384.85982295485985,505.26648262660797
남아프리카 공화국,기타,2025-12-01 08:57:27.303636,514.0418457938289,,1055.693869471605,784.867857632717
남아프리카 공화국,기타,2026-01-01 08:57:27.303636,1289.44403505994,,1010.7882169663208,1150.1161260131303
남아프리카 공화국,기타,2026-02-01 08:57:27.303636,1564.6435855362802,,964.3023417214099,1264.472963628845
남아프리카 공화국,기타,2026-03-01 08:57:27.303636,1070.1463464722303,,618.1805489248605,844.1634476985455
남아프리카 공화국,기타,2026-04-01 08:57:27.303636,1020.1693020589233,,460.81269402434793,740.4909980416356
남아프리카 공화국,기타,2026-05-01 08:57:27.303636,1028.753422358703,,906.2558767043415,967.5046495315222
남아프리카 공화국,기타,2026-06-01 08:57:27.303636,894.0158023699684,,939.5146252644277,916.765213817198
남아프리카 공화국,기타,2026-07-01 08:57:27.303636,1053.6015219636963,,660.1448470326739,856.8731844981851
남아프리카 공화국,유학연수,2025-08-01 08:57:27.303636,18.852159929365374,,1.7257552743407256,10.288957601853049
남아프리카 공화국,유학연수,2025-09-01 08:57:27.303636,7.539856451649505,,7.543023921249214,7.541440186449359
남아프리카 공화국,유학연수,2025-10-01 08:57:27.303636,4.76598268823055,,4.860971441494702,4.813477064862626
남아프리카 공화국,유학연수,2025-11-01 08:57:27.303636,4.463371383491041,,1.3914862089905111,2.9274287962407763
남아프리카 공화국,유학연수,2025-12-01 08:57:27.303636,3.7342514506041393,,0.4890491326348121,2.1116502916194757
남아프리카 공화국,유학연수,2026-01-01 08:57:27.303636,9.28387579436684,,6.980128246305878,8.132002020336358
남아프리카 공화국,유학연수,2026-02-01 08:57:27.303636,17.804105764983696,,4.6467922982884495,11.225449031636073
남아프리카 공화국,유학연수,2026-03-01 08:57:27.303636,8.984798618712208,,0.40379865444063023,4.694298636576419
