country_kr,country_en,country_code,purpose_kr,purpose_en,purpose_code,ym,year,month,visitors,is_peak,lag_1,rolling_mean_3
브라질,Brazil,4,관광,Tourism,5,2024-03,2024,3,2416,0,1129.0,1222.0
브라질,Brazil,4,관광,Tourism,5,2024-02,2024,2,1129,0,1269.0,1402.0
브라질,Brazil,4,관광,Tourism,5,2024-01,2024,1,1269,0,1268.0,1693.3333333333333
브라질,Brazil,4,관광,Tourism,5,2024-10,2024,10,3629,0,2161.0,2026.3333333333333
브라질,Brazil,4,기타,Other,3,2019-05,2019,5,457,0,424.0,379.6666666666667
브라질,Brazil,4,기타,Other,3,2019-06,2019,6,383,0,457.0,416.3333333333333
브라질,Brazil,4,기타,Other,3,2019-07,2019,7,342,1,383.0,421.3333333333333
브라질,Brazil,4,기타,Other,3,2021-04,2021,4,86,0,102.0,105.33333333333331
브라질,Brazil,4,기타,Other,3,2021-03,2021,3,102,0,98.0,104.33333333333331
브라질,Brazil,4,기타,Other,3,2021-02,2021,2,98,0,116.0,93.66666666666669
브라질,Brazil,4,기타,Other,3,2021-01,2021,1,116,0,99.0,76.66666666666667
브라질,Brazil,4,기타,Other,3,2020-12,2020,12,99,1,66.0,63.0
브라질,Brazil,4,기타,Other,3,2020-11,2020,11,66,0,65.0,60.66666666666666
브라질,Brazil,4,기타,Other,3,2020-10,2020,10,65,0,58.0,56.333333333333336
브라질,Brazil,4,기타,Other,3,2020-09,2020,9,58,0,59.0,50.333333333333336
브라질,Brazil,4,기타,Other,3,2020-08,2020,8,59,1,52.0,46.333333333333336
브라질,Brazil,4,기타,Other,3,2020-07,2020,7,52,1,40.0,42.0
브라질,Brazil,4,기타,Other,3,2020-06,2020,6,40,0,47.0,81.66666666666667
브라질,Brazil,4,기타,Other,3,2020-05,2020,5,47,0,39.0,179.0
브라질,Brazil,4,기타,Other,3,2020-04,2020,4,39,0,159.0,308.6666666666667
브라질,Brazil,4,기타,Other,3,2020-03,2020,3,159,0,339.0,365.3333333333333
브라질,Brazil,4,기타,Other,3,2020-02,2020,2,339,0,428.0,376.0
브라질,Brazil,4,기타,Other,3,2020-01,2020,1,428,0,329.0,404.0
브라질,Brazil,4,기타,Other,3,2019-12,2019,12,329,1,371.0,425.3333333333333
브라질,Brazil,4,기타,Other,3,2019-11,2019,11,371,0,512.0,458.0
브라질,Brazil,4,기타,Other,3,2019-10,2019,10,512,0,393.0,401.3333333333333
브라질,Brazil,4,기타,Other,3,2019-09,2019,9,393,0,469.0,398.0
브라질,Brazil,4,기타,Other,3,2019-08,2019,8,469,1,342.0,394.0
브라질,Brazil,4,기타,Other,3,2021-06,2021,6,97,0,87.0,91.66666666666669
브라질,Brazil,4,유학연수,Study,4,2022-05,2022,5,24,0,5.0,38.333333333333336
브라질,Brazil,4,공용,Official,2,2023-11,2023,11,6,0,7.0,6.0
브라질,Brazil,4,유학연수,Study,4,2022-03,2022,3,15,0,95.0,44.333333333333336
브라질,Brazil,4,상용,Business,1,2024-10,2024,10,41,0,57.0,57.333333333333336
브라질,Brazil,4,상용,Business,1,2024-09,2024,9,57,0,77.0,52.66666666666666
브라질,Brazil,4,상용,Business,1,2024-08,2024,8,77,1,38.0,44.0
브라질,Brazil,4,상용,Business,1,2024-07,2024,7,38,1,43.0,45.0
브라질,Brazil,4,상용,Business,1,2024-06,2024,6,43,0,51.0,46.333333333333336
브라질,Brazil,4,상용,Business,1,2024-05,2024,5,51,0,41.0,47.333333333333336
브라질,Brazil,4,상용,Business,1,2024-04,2024,4,41,0,47.0,53.0
브라질,Brazil,4,상용,Business,1,2024-03,2024,3,47,0,54.0,53.333333333333336
브라질,Brazil,4,상용,Business,1,2024-02,2024,2,54,0,58.0,48.333333333333336
브라질,Brazil,4,상용,Business,1,2024-11,2024,11,56,0,41.0,58.333333333333336
브라질,Brazil,4,상용,Business,1,2024-01,2024,1,58,0,48.0,47.333333333333336
브라질,Brazil,4,유학연수,Study,4,2022-04,2022,4,5,0,15.0,45.66666666666666
브라질,Brazil,4,상용,Business,1,2023-10,2023,10,55,0,38.0,41.66666666666666
브라질,Brazil,4,상용,Business,1,2023-09,2023,9,38,0,50.0,38.66666666666666
브라질,Brazil,4,상용,Business,1,2023-08,2023,8,50,1,37.0,38.333333333333336
브라질,Brazil,4,상용,Business,1,2023-07,2023,7,37,1,29.0,39.333333333333336
브라질,Brazil,4,상용,Business,1,2023-06,2023,6,29,0,49.0,41.333333333333336
브라질,Brazil,4,상용,Business,1,2023-05,2023,5,49,0,40.0,34.0
브라질,Brazil,4,상용,Business,1,2023-04,2023,4,40,0,35.0,36.333333333333336
브라질,Brazil,4,상용,Business,1,2023-03,2023,3,35,0,27.0,32.0
브라질,Brazil,4,상용,Business,1,2023-12,2023,12,48,1,39.0,44.0
브라질,Brazil,4,상용,Business,1,2023-02,2023,2,27,0,47.0,31.666666666666668
브라질,Brazil,4,상용,Business,1,2024-12,2024,12,47,1,56.0,51.333333333333336
브라질,Brazil,4,상용,Business,1,2025-02,2025,2,49,0,89.0,64.0
브라질,Brazil,4,공용,Official,2,2020-05,2020,5,0,0,0.0,2.333333333333333
브라질,Brazil,4,공용,Official,2,2020-04,2020,4,0,0,4.0,6.666666666666667
브라질,Brazil,4,공용,Official,2,2020-03,2020,3,4,0,3.0,8.0
브라질,Brazil,4,공용,Official,2,2020-02,2020,2,3,0,13.0,11.0
브라질,Brazil,4,공용,Official,2,2020-01,2020,1,13,0,8.0,11.0
브라질,Brazil,4,공용,Official,2,2019-12,2019,12,8,1,12.0,14.0
브라질,Brazil,4,공용,Official,2,2019-11,2019,11,12,0,13.0,14.333333333333334
브라질,Brazil,4,공용,Official,2,2019-10,2019,10,13,0,17.0,13.333333333333334
브라질,Brazil,4,공용,Official,2,2019-09,2019,9,17,0,13.0,15.333333333333334
브라질,Brazil,4,상용,Business,1,2025-01,2025,1,89,0,47.0,48.0
브라질,Brazil,4,공용,Official,2,2019-08,2019,8,13,1,10.0,15.666666666666666
브라질,Brazil,4,공용,Official,2,2019-06,2019,6,23,0,14.0,15.0
브라질,Brazil,4,공용,Official,2,2019-05,2019,5,14,0,16.0,14.666666666666666
브라질,Brazil,4,공용,Official,2,2019-04,2019,4,16,0,15.0,12.333333333333334
브라질,Brazil,4,공용,Official,2,2019-03,2019,3,15,0,13.0,
브라질,Brazil,4,공용,Official,2,2019-02,2019,2,13,0,9.0,
브라질,Brazil,4,공용,Official,2,2019-01,2019,1,9,0,,
브라질,Brazil,4,상용,Business,1,2025-05,2025,5,85,0,53.0,49.66666666666666
브라질,Brazil,4,상용,Business,1,2025-04,2025,4,53,0,47.0,61.66666666666666
브라질,Brazil,4,상용,Business,1,2025-03,2025,3,47,0,49.0,61.66666666666666
브라질,Brazil,4,공용,Official,2,2019-07,2019,7,10,1,23.0,17.666666666666668
브라질,Brazil,4,상용,Business,1,2023-01,2023,1,47,0,22.0,22.666666666666668
브라질,Brazil,4,상용,Business,1,2022-12,2022,12,22,1,26.0,21.666666666666668
브라질,Brazil,4,상용,Business,1,2022-11,2022,11,26,0,20.0,23.33333333333333
브라질,Brazil,4,상용,Business,1,2020-09,2020,9,2,0,3.0,2.6666666666666665
브라질,Brazil,4,상용,Business,1,2020-08,2020,8,3,1,4.0,2.6666666666666665
브라질,Brazil,4,상용,Business,1,2020-07,2020,7,4,1,1.0,2.0
브라질,Brazil,4,상용,Business,1,2020-06,2020,6,1,0,3.0,2.6666666666666665
브라질,Brazil,4,상용,Business,1,2020-05,2020,5,3,0,2.0,3.6666666666666665
브라질,Brazil,4,상용,Business,1,2020-04,2020,4,2,0,3.0,8.0
브라질,Brazil,4,상용,Business,1,2020-03,2020,3,3,0,6.0,11.333333333333334
브라질,Brazil,4,상용,Business,1,2020-02,2020,2,6,0,15.0,14.666666666666666
브라질,Brazil,4,상용,Business,1,2020-01,2020,1,15,0,13.0,15.0
브라질,Brazil,4,상용,Business,1,2020-10,2020,10,5,0,2.0,3.0
브라질,Brazil,4,상용,Business,1,2019-12,2019,12,13,1,16.0,18.33333333333333
브라질,Brazil,4,상용,Business,1,2019-10,2019,10,16,0,23.0,20.0
브라질,Brazil,4,상용,Business,1,2019-09,2019,9,23,0,21.0,18.666666666666668
브라질,Brazil,4,상용,Business,1,2019-08,2019,8,21,1,16.0,17.666666666666668
브라질,Brazil,4,상용,Business,1,2019-07,2019,7,16,1,19.0,17.333333333333332
브라질,Brazil,4,상용,Business,1,2019-06,2019,6,19,0,18.0,17.333333333333332
브라질,Brazil,4,상용,Business,1,2019-05,2019,5,18,0,15.0,15.333333333333334
브라질,Brazil,4,상용,Business,1,2019-04,2019,4,15,0,19.0,15.666666666666666
브라질,Brazil,4,상용,Business,1,2019-03,2019,3,19,0,12.0,
브라질,Brazil,4,상용,Business,1,2019-02,2019,2,12,0,16.0,
브라질,Brazil,4,상용,Business,1,2019-11,2019,11,16,0,16.0,20.0
브라질,Brazil,4,상용,Business,1,2020-11,2020,11,4,0,5.0,3.333333333333333
브라질,Brazil,4,상용,Business,1,2020-12,2020,12,0,1,4.0,3.6666666666666665
브라질,Brazil,4,상용,Business,1,2021-01,2021,1,6,0,0.0,3.0
브라질,Brazil,4,상용,Business,1,2022-10,2022,10,20,0,19.0,24.33333333333333
브라질,Brazil,4,상용,Business,1,2022-09,2022,9,19,0,31.0,21.33333333333333
브라질,Brazil,4,상용,Business,1,2022-08,2022,8,31,1,23.0,15.0
브라질,Brazil,4,상용,Business,1,2022-07,2022,7,23,1,10.0,12.333333333333334
브라질,Brazil,4,상용,Business,1,2022-06,2022,6,10,0,12.0,12.666666666666666
브라질,Brazil,4,상용,Business,1,2022-05,2022,5,12,0,15.0,15.333333333333334
브라질,Brazil,4,상용,Business,1,2022-04,2022,4,15,0,11.0,16.666666666666668
브라질,Brazil,4,상용,Business,1,2022-03,2022,3,11,0,20.0,16.333333333333332
브라질,Brazil,4,상용,Business,1,2022-02,2022,2,20,0,19.0,18.0
브라질,Brazil,4,상용,Business,1,2022-01,2022,1,19,0,10.0,27.33333333333333
브라질,Brazil,4,상용,Business,1,2021-12,2021,12,10,1,25.0,26.0
브라질,Brazil,4,상용,Business,1,2021-11,2021,11,25,0,47.0,26.0
브라질,Brazil,4,상용,Business,1,2021-10,2021,10,47,0,6.0,14.333333333333334
브라질,Brazil,4,상용,Business,1,2021-09,2021,9,6,0,25.0,13.666666666666666
브라질,Brazil,4,상용,Business,1,2021-08,2021,8,25,1,12.0,5.666666666666667
브라질,Brazil,4,상용,Business,1,2021-07,2021,7,12,1,4.0,2.0
브라질,Brazil,4,상용,Business,1,2021-06,2021,6,4,0,1.0,1.6666666666666667
브라질,Brazil,4,상용,Business,1,2021-05,2021,5,1,0,1.0,2.0
브라질,Brazil,4,상용,Business,1,2021-04,2021,4,1,0,3.0,3.6666666666666665
브라질,Brazil,4,상용,Business,1,2021-03,2021,3,3,0,2.0,2.6666666666666665
브라질,Brazil,4,상용,Business,1,2021-02,2021,2,2,0,6.0,3.333333333333333
브라질,Brazil,4,공용,Official,2,2020-06,2020,6,0,0,0.0,1.3333333333333333
브라질,Brazil,4,공용,Official,2,2020-07,2020,7,4,1,0.0,0.0
브라질,Brazil,4,상용,Business,1,2023-11,2023,11,39,0,55.0,47.66666666666666
브라질,Brazil,4,공용,Official,2,2020-09,2020,9,0,0,2.0,2.0
브라질,Brazil,4,유학연수,Study,4,2020-02,2020,2,71,0,35.0,23.33333333333333
브라질,Brazil,4,유학연수,Study,4,2020-01,2020,1,35,0,22.0,16.666666666666668
브라질,Brazil,4,유학연수,Study,4,2019-12,2019,12,22,1,13.0,21.33333333333333
브라질,Brazil,4,유학연수,Study,4,2019-11,2019,11,13,0,15.0,49.66666666666666
브라질,Brazil,4,유학연수,Study,4,2019-10,2019,10,15,0,36.0,54.333333333333336
브라질,Brazil,4,유학연수,Study,4,2019-09,2019,9,36,0,98.0,48.333333333333336
브라질,Brazil,4,유학연수,Study,4,2019-08,2019,8,98,1,29.0,20.666666666666668
브라질,Brazil,4,유학연수,Study,4,2019-07,2019,7,29,1,18.0,12.666666666666666
브라질,Brazil,4,유학연수,Study,4,2019-06,2019,6,18,0,15.0,13.666666666666666
브라질,Brazil,4,유학연수,Study,4,2020-03,2020,3,18,0,71.0,42.66666666666666
브라질,Brazil,4,유학연수,Study,4,2019-05,2019,5,15,0,5.0,42.333333333333336
브라질,Brazil,4,유학연수,Study,4,2019-03,2019,3,21,0,101.0,
브라질,Brazil,4,유학연수,Study,4,2019-02,2019,2,101,0,41.0,
브라질,Brazil,4,유학연수,Study,4,2019-01,2019,1,41,0,,
브라질,Brazil,4,공용,Official,2,2025-05,2025,5,11,0,18.0,12.666666666666666
브라질,Brazil,4,공용,Official,2,2025-04,2025,4,18,0,11.0,9.333333333333334
브라질,Brazil,4,공용,Official,2,2025-03,2025,3,11,0,9.0,7.666666666666667
브라질,Brazil,4,공용,Official,2,2025-02,2025,2,9,0,8.0,17.333333333333332
브라질,Brazil,4,공용,Official,2,2025-01,2025,1,8,0,6.0,20.33333333333333
브라질,Brazil,4,공용,Official,2,2024-12,2024,12,6,1,38.0,25.33333333333333
브라질,Brazil,4,유학연수,Study,4,2019-04,2019,4,5,0,21.0,54.333333333333336
브라질,Brazil,4,공용,Official,2,2024-11,2024,11,38,0,17.0,25.0
브라질,Brazil,4,유학연수,Study,4,2020-04,2020,4,3,0,18.0,41.333333333333336
브라질,Brazil,4,유학연수,Study,4,2020-06,2020,6,3,0,0.0,7.0
브라질,Brazil,4,유학연수,Study,4,2022-02,2022,2,95,0,27.0,15.333333333333334
브라질,Brazil,4,유학연수,Study,4,2022-01,2022,1,27,0,11.0,7.333333333333333
브라질,Brazil,4,유학연수,Study,4,2021-12,2021,12,11,1,8.0,6.333333333333333
브라질,Brazil,4,유학연수,Study,4,2021-11,2021,11,8,0,3.0,26.0
브라질,Brazil,4,유학연수,Study,4,2021-10,2021,10,3,0,8.0,27.666666666666668
브라질,Brazil,4,유학연수,Study,4,2021-09,2021,9,8,0,67.0,25.33333333333333
브라질,Brazil,4,유학연수,Study,4,2021-08,2021,8,67,1,8.0,6.333333333333333
브라질,Brazil,4,유학연수,Study,4,2021-07,2021,7,8,1,1.0,4.0
브라질,Brazil,4,유학연수,Study,4,2021-06,2021,6,1,0,10.0,5.0
브라질,Brazil,4,유학연수,Study,4,2020-05,2020,5,0,0,3.0,30.666666666666668
브라질,Brazil,4,공용,Official,2,2020-08,2020,8,2,1,4.0,1.3333333333333333
브라질,Brazil,4,유학연수,Study,4,2021-03,2021,3,4,0,51.0,23.0
브라질,Brazil,4,유학연수,Study,4,2021-02,2021,2,51,0,15.0,6.666666666666667
브라질,Brazil,4,유학연수,Study,4,2021-01,2021,1,15,0,3.0,2.333333333333333
브라질,Brazil,4,유학연수,Study,4,2020-12,2020,12,3,1,2.0,2.333333333333333
브라질,Brazil,4,유학연수,Study,4,2020-11,2020,11,2,0,2.0,12.666666666666666
브라질,Brazil,4,유학연수,Study,4,2020-10,2020,10,2,0,3.0,12.333333333333334
브라질,Brazil,4,유학연수,Study,4,2020-09,2020,9,3,0,33.0,12.333333333333334
브라질,Brazil,4,유학연수,Study,4,2020-08,2020,8,33,1,1.0,1.3333333333333333
브라질,Brazil,4,유학연수,Study,4,2020-07,2020,7,1,1,3.0,2.0
브라질,Brazil,4,유학연수,Study,4,2021-04,2021,4,1,0,4.0,23.33333333333333
브라질,Brazil,4,공용,Official,2,2024-10,2024,10,17,0,21.0,23.0
브라질,Brazil,4,유학연수,Study,4,2021-05,2021,5,10,0,1.0,18.666666666666668
브라질,Brazil,4,공용,Official,2,2024-08,2024,8,37,1,11.0,13.333333333333334
브라질,Brazil,4,공용,Official,2,2022-05,2022,5,2,0,2.0,4.0
브라질,Brazil,4,공용,Official,2,2022-04,2022,4,2,0,7.0,3.6666666666666665
브라질,Brazil,4,공용,Official,2,2022-03,2022,3,7,0,3.0,2.6666666666666665
브라질,Brazil,4,공용,Official,2,2022-02,2022,2,3,0,1.0,2.333333333333333
브라질,Brazil,4,공용,Official,2,2022-01,2022,1,1,0,4.0,4.333333333333333
브라질,Brazil,4,공용,Official,2,2021-12,2021,12,4,1,2.0,4.666666666666667
브라질,Brazil,4,공용,Official,2,2021-11,2021,11,2,0,7.0,6.333333333333333
브라질,Brazil,4,공용,Official,2,2021-10,2021,10,7,0,5.0,4.666666666666667
브라질,Brazil,4,공용,Official,2,2021-09,2021,9,5,0,7.0,3.6666666666666665
브라질,Brazil,4,공용,Official,2,2022-06,2022,6,3,0,2.0,3.6666666666666665
브라질,Brazil,4,공용,Official,2,2021-08,2021,8,7,1,2.0,1.6666666666666667
브라질,Brazil,4,공용,Official,2,2021-06,2021,6,2,0,1.0,1.6666666666666667
브라질,Brazil,4,공용,Official,2,2021-05,2021,5,1,0,0.0,1.3333333333333333
브라질,Brazil,4,공용,Official,2,2021-04,2021,4,0,0,4.0,2.6666666666666665
브라질,Brazil,4,공용,Official,2,2021-03,2021,3,4,0,0.0,1.3333333333333333
브라질,Brazil,4,공용,Official,2,2021-01,2021,1,4,0,0.0,0.3333333333333333
브라질,Brazil,4,공용,Official,2,2020-12,2020,12,0,1,0.0,0.3333333333333333
브라질,Brazil,4,공용,Official,2,2020-11,2020,11,0,0,1.0,1.0
브라질,Brazil,4,공용,Official,2,2020-10,2020,10,1,0,0.0,2.0
브라질,Brazil,4,공용,Official,2,2024-09,2024,9,21,0,37.0,24.0
브라질,Brazil,4,공용,Official,2,2021-07,2021,7,2,1,2.0,1.0
브라질,Brazil,4,공용,Official,2,2022-07,2022,7,11,1,3.0,2.333333333333333
브라질,Brazil,4,공용,Official,2,2021-02,2021,2,0,0,4.0,1.3333333333333333
브라질,Brazil,4,공용,Official,2,2022-09,2022,9,8,0,8.0,7.333333333333333
브라질,Brazil,4,공용,Official,2,2024-07,2024,7,11,1,24.0,12.0
브라질,Brazil,4,공용,Official,2,2022-08,2022,8,8,1,11.0,5.333333333333333
브라질,Brazil,4,공용,Official,2,2024-06,2024,6,24,0,5.0,4.0
브라질,Brazil,4,공용,Official,2,2024-05,2024,5,5,0,7.0,3.6666666666666665
브라질,Brazil,4,공용,Official,2,2024-03,2024,3,0,0,4.0,6.333333333333333
브라질,Brazil,4,공용,Official,2,2024-02,2024,2,4,0,11.0,7.0
브라질,Brazil,4,공용,Official,2,2024-01,2024,1,11,0,4.0,5.666666666666667
브라질,Brazil,4,공용,Official,2,2023-12,2023,12,4,1,6.0,6.0
브라질,Brazil,4,공용,Official,2,2023-10,2023,10,7,0,5.0,9.666666666666666
브라질,Brazil,4,공용,Official,2,2023-09,2023,9,5,0,6.0,10.333333333333334
브라질,Brazil,4,공용,Official,2,2024-04,2024,4,7,0,0.0,5.0
브라질,Brazil,4,공용,Official,2,2023-07,2023,7,18,1,7.0,4.666666666666667
브라질,Brazil,4,공용,Official,2,2023-08,2023,8,6,1,18.0,9.0
브라질,Brazil,4,공용,Official,2,2022-12,2022,12,8,1,22.0,12.0
브라질,Brazil,4,공용,Official,2,2022-10,2022,10,6,0,8.0,9.0
브라질,Brazil,4,공용,Official,2,2023-02,2023,2,2,0,7.0,12.333333333333334
브라질,Brazil,4,공용,Official,2,2023-01,2023,1,7,0,8.0,12.0
브라질,Brazil,4,공용,Official,2,2023-03,2023,3,9,0,2.0,5.666666666666667
브라질,Brazil,4,공용,Official,2,2023-04,2023,4,5,0,9.0,6.0
브라질,Brazil,4,공용,Official,2,2023-05,2023,5,2,0,5.0,5.333333333333333
브라질,Brazil,4,공용,Official,2,2023-06,2023,6,7,0,2.0,5.333333333333333
브라질,Brazil,4,공용,Official,2,2022-11,2022,11,22,0,6.0,7.333333333333333
불가리아,Bulgaria,5,공용,Official,2,2021-04,2021,4,0,0,0.0,0.3333333333333333
불가리아,Bulgaria,5,공용,Official,2,2020-11,2020,11,0,0,0.0,0.3333333333333333
불가리아,Bulgaria,5,공용,Official,2,2020-12,2020,12,0,1,0.0,0.3333333333333333
불가리아,Bulgaria,5,공용,Official,2,2021-01,2021,1,1,0,0.0,0.0
불가리아,Bulgaria,5,공용,Official,2,2021-02,2021,2,0,0,1.0,0.3333333333333333
불가리아,Bulgaria,5,공용,Official,2,2021-03,2021,3,0,0,0.0,0.3333333333333333
불가리아,Bulgaria,5,공용,Official,2,2020-10,2020,10,0,0,1.0,0.3333333333333333
불가리아,Bulgaria,5,공용,Official,2,2021-08,2021,8,1,1,1.0,1.0
불가리아,Bulgaria,5,공용,Official,2,2021-06,2021,6,1,0,1.0,0.3333333333333333
불가리아,Bulgaria,5,공용,Official,2,2021-07,2021,7,1,1,1.0,0.6666666666666666
불가리아,Bulgaria,5,공용,Official,2,2021-09,2021,9,0,0,1.0,1.0
불가리아,Bulgaria,5,공용,Official,2,2021-10,2021,10,1,0,0.0,0.6666666666666666
불가리아,Bulgaria,5,공용,Official,2,2021-11,2021,11,2,0,1.0,0.6666666666666666
불가리아,Bulgaria,5,공용,Official,2,2020-09,2020,9,1,0,0.0,0.0
불가리아,Bulgaria,5,공용,Official,2,2021-12,2021,12,0,1,2.0,1.0
불가리아,Bulgaria,5,공용,Official,2,2021-05,2021,5,1,0,0.0,0.0
불가리아,Bulgaria,5,공용,Official,2,2020-08,2020,8,0,1,0.0,0.0
불가리아,Bulgaria,5,공용,Official,2,2019-10,2019,10,3,0,19.0,7.666666666666667
불가리아,Bulgaria,5,공용,Official,2,2020-06,2020,6,0,0,0.0,0.0
불가리아,Bulgaria,5,공용,Official,2,2022-01,2022,1,2,0,0.0,1.0
불가리아,Bulgaria,5,공용,Official,2,2019-03,2019,3,1,0,1.0,
불가리아,Bulgaria,5,공용,Official,2,2019-04,2019,4,2,0,1.0,1.0
불가리아,Bulgaria,5,공용,Official,2,2019-05,2019,5,2,0,2.0,1.3333333333333333
불가리아,Bulgaria,5,공용,Official,2,2019-06,2019,6,1,0,2.0,1.6666666666666667
불가리아,Bulgaria,5,공용,Official,2,2019-07,2019,7,3,1,1.0,1.6666666666666667
불가리아,Bulgaria,5,공용,Official,2,2019-08,2019,8,1,1,3.0,2.0
불가리아,Bulgaria,5,공용,Official,2,2019-09,2019,9,19,0,1.0,1.6666666666666667
불가리아,Bulgaria,5,공용,Official,2,2019-11,2019,11,5,0,3.0,7.666666666666667
불가리아,Bulgaria,5,공용,Official,2,2019-12,2019,12,3,1,5.0,9.0
불가리아,Bulgaria,5,공용,Official,2,2020-01,2020,1,2,0,3.0,3.6666666666666665
불가리아,Bulgaria,5,공용,Official,2,2020-02,2020,2,2,0,2.0,3.333333333333333
불가리아,Bulgaria,5,공용,Official,2,2020-03,2020,3,0,0,2.0,2.333333333333333
불가리아,Bulgaria,5,공용,Official,2,2020-04,2020,4,0,0,0.0,1.3333333333333333
불가리아,Bulgaria,5,공용,Official,2,2020-05,2020,5,0,0,0.0,0.6666666666666666
불가리아,Bulgaria,5,공용,Official,2,2020-07,2020,7,0,1,0.0,0.0
불가리아,Bulgaria,5,공용,Official,2,2022-02,2022,2,0,0,2.0,1.3333333333333333
불가리아,Bulgaria,5,공용,Official,2,2024-01,2024,1,0,0,2.0,0.6666666666666666
불가리아,Bulgaria,5,공용,Official,2,2022-04,2022,4,2,0,0.0,0.6666666666666666
불가리아,Bulgaria,5,공용,Official,2,2023-12,2023,12,2,1,0.0,0.6666666666666666
불가리아,Bulgaria,5,공용,Official,2,2024-02,2024,2,0,0,0.0,0.6666666666666666
불가리아,Bulgaria,5,공용,Official,2,2024-03,2024,3,0,0,0.0,0.6666666666666666
불가리아,Bulgaria,5,공용,Official,2,2024-04,2024,4,2,0,0.0,0.0
불가리아,Bulgaria,5,공용,Official,2,2024-05,2024,5,0,0,2.0,0.6666666666666666
불가리아,Bulgaria,5,공용,Official,2,2024-06,2024,6,0,0,0.0,0.6666666666666666
불가리아,Bulgaria,5,공용,Official,2,2024-07,2024,7,1,1,0.0,0.6666666666666666
불가리아,Bulgaria,5,공용,Official,2,2024-08,2024,8,2,1,1.0,0.3333333333333333
불가리아,Bulgaria,5,공용,Official,2,2024-09,2024,9,2,0,2.0,1.0
불가리아,Bulgaria,5,공용,Official,2,2024-10,2024,10,0,0,2.0,1.6666666666666667
불가리아,Bulgaria,5,공용,Official,2,2024-11,2024,11,0,0,0.0,1.3333333333333333
불가리아,Bulgaria,5,공용,Official,2,2024-12,2024,12,2,1,0.0,0.6666666666666666
불가리아,Bulgaria,5,공용,Official,2,2025-01,2025,1,0,0,2.0,0.6666666666666666
불가리아,Bulgaria,5,공용,Official,2,2025-02,2025,2,1,0,0.0,0.6666666666666666
불가리아,Bulgaria,5,공용,Official,2,2025-03,2025,3,2,0,1.0,1.0
불가리아,Bulgaria,5,공용,Official,2,2023-11,2023,11,0,0,0.0,1.6666666666666667
불가리아,Bulgaria,5,공용,Official,2,2023-10,2023,10,0,0,2.0,1.6666666666666667
불가리아,Bulgaria,5,공용,Official,2,2023-09,2023,9,2,0,3.0,1.3333333333333333
불가리아,Bulgaria,5,공용,Official,2,2023-08,2023,8,3,1,0.0,1.6666666666666667
불가리아,Bulgaria,5,공용,Official,2,2019-02,2019,2,1,0,1.0,
불가리아,Bulgaria,5,공용,Official,2,2022-05,2022,5,2,0,2.0,0.6666666666666666
불가리아,Bulgaria,5,공용,Official,2,2022-06,2022,6,0,0,2.0,1.3333333333333333
불가리아,Bulgaria,5,공용,Official,2,2022-07,2022,7,2,1,0.0,1.3333333333333333
불가리아,Bulgaria,5,공용,Official,2,2022-08,2022,8,3,1,2.0,1.3333333333333333
불가리아,Bulgaria,5,공용,Official,2,2022-09,2022,9,2,0,3.0,1.6666666666666667
불가리아,Bulgaria,5,공용,Official,2,2022-10,2022,10,3,0,2.0,2.333333333333333
불가리아,Bulgaria,5,공용,Official,2,2022-03,2022,3,0,0,0.0,0.6666666666666666
불가리아,Bulgaria,5,공용,Official,2,2022-11,2022,11,1,0,3.0,2.6666666666666665
불가리아,Bulgaria,5,공용,Official,2,2023-01,2023,1,1,0,2.0,2.0
불가리아,Bulgaria,5,공용,Official,2,2023-02,2023,2,1,0,1.0,1.3333333333333333
불가리아,Bulgaria,5,공용,Official,2,2023-03,2023,3,3,0,1.0,1.3333333333333333
불가리아,Bulgaria,5,공용,Official,2,2023-04,2023,4,1,0,3.0,1.6666666666666667
불가리아,Bulgaria,5,공용,Official,2,2023-05,2023,5,4,0,1.0,1.6666666666666667
불가리아,Bulgaria,5,공용,Official,2,2023-06,2023,6,1,0,4.0,2.6666666666666665
불가리아,Bulgaria,5,공용,Official,2,2023-07,2023,7,0,1,1.0,2.0
불가리아,Bulgaria,5,공용,Official,2,2022-12,2022,12,2,1,1.0,2.0
불가리아,Bulgaria,5,공용,Official,2,2019-01,2019,1,1,0,,
불가리아,Bulgaria,5,기타,Other,3,2019-03,2019,3,236,0,164.0,
불가리아,Bulgaria,5,상용,Business,1,2025-04,2025,4,1,0,1.0,0.3333333333333333
불가리아,Bulgaria,5,상용,Business,1,2020-09,2020,9,0,0,0.0,0.0
불가리아,Bulgaria,5,상용,Business,1,2020-10,2020,10,0,0,0.0,0.0
불가리아,Bulgaria,5,상용,Business,1,2020-11,2020,11,1,0,0.0,0.0
불가리아,Bulgaria,5,상용,Business,1,2020-12,2020,12,0,1,1.0,0.3333333333333333
불가리아,Bulgaria,5,상용,Business,1,2021-01,2021,1,1,0,0.0,0.3333333333333333
불가리아,Bulgaria,5,상용,Business,1,2021-02,2021,2,0,0,1.0,0.6666666666666666
불가리아,Bulgaria,5,상용,Business,1,2021-03,2021,3,0,0,0.0,0.3333333333333333
불가리아,Bulgaria,5,상용,Business,1,2021-04,2021,4,0,0,0.0,0.3333333333333333
불가리아,Bulgaria,5,상용,Business,1,2021-05,2021,5,0,0,0.0,0.0
