국적,목적,연도,월,분기,계절,코로나기간,시계열순서,입국자수,입국자수_1개월전,입국자수_3개월전,입국자수_12개월전,입국자수_3개월평균,입국자수_12개월평균,전년동월대비증감률,국적_encoded,목적_encoded,계절_encoded,date,예측_Prophet,예측_SARIMAX,예측_ExponentialSmoothing,예측_LightGBM,예측_GradientBoosting,예측_RandomForest,예측_LSTM_CPU,예측_GRU_CPU,예측_DenseNN_CPU,예측_LSTM_GPU,예측_GRU_GPU,예측_BiLSTM_GPU,예측_Ensemble,정상화_예측값,실제대비_비율
미얀마,공용,2022,3,1,봄,1,207,0,0.0,0.0,1.0,0.3333333333333333,0.5833333333333334,-100.0,16,0,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,5.026065432554617,1.9567817252767394,0.1005964758322741,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4657.776117669647,4657.776117669647,inf
네덜란드,관광,2022,3,1,봄,1,207,128,107.0,116.0,15.0,107.33333333333331,99.75,753.3333333333334,2,1,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,803.2018074038551,135.4912904629618,168.30702113709384,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4729.909706581334,4729.909706581334,36.95241958266667
러시아(연방),상용,2022,3,1,봄,1,207,71,91.0,79.0,43.0,80.0,80.16666666666667,65.11627906976744,9,2,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,78.01117679159941,83.56754129913567,72.03473507606721,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4674.053928449299,4674.053928449299,65.83174547111689
인도네시아,유학연수,2022,3,1,봄,1,207,163,711.0,120.0,83.0,314.6666666666667,122.75,96.3855421686747,42,3,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,298.3768165558753,198.99255448066003,126.36042614625356,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4700.48413743119,4700.48413743119,28.83732599651037
루마니아,공용,2022,3,1,봄,1,207,3,1.0,3.0,1.0,2.333333333333333,1.4166666666666667,200.0,10,0,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,16.416963724646042,10.582056317882438,3.0768631481607196,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4659.355004826574,4659.355004826574,1553.1183349421915
아르헨티나,상용,2022,3,1,봄,1,207,1,0.0,0.0,0.0,1.0,1.6666666666666667,inf,29,2,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,16.416963724646042,10.582056317882438,1.9991516993540828,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4659.269670749797,4659.269670749797,4659.269670749797
영국,상용,2022,3,1,봄,1,207,26,15.0,17.0,6.0,31.33333333333333,22.916666666666668,333.33333333333337,31,2,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,0.0,29.292967885464048,31.275398651973454,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4661.98706355658,4661.98706355658,179.30719475217617
파키스탄,유학연수,2022,3,1,봄,1,207,55,141.0,24.0,81.0,82.33333333333333,42.25,-32.098765432098766,54,3,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,67.58275007346626,63.14879823412463,54.19361668080789,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4670.472545070801,4670.472545070801,84.91768263765093
싱가포르,공용,2022,3,1,봄,1,207,2,1.0,2.0,3.0,3.333333333333333,3.333333333333333,-33.33333333333333,28,0,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,5.026065432554617,3.840599633320347,2.487203509440766,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4658.106349090201,4658.106349090201,2329.0531745451003
인도,유학연수,2022,3,1,봄,1,207,135,284.0,47.0,112.0,158.33333333333334,64.16666666666667,20.535714285714285,41,3,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,164.16339831025806,150.70979853572527,140.0022676321037,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4689.737799778113,4689.737799778113,34.738798516874915
중동,관광,2022,3,1,봄,1,207,468,272.0,321.0,143.0,335.3333333333333,298.4166666666667,227.27272727272728,45,1,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,72.30713023751198,376.028811758714,356.3625788437159,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4718.148667732067,4718.148667732067,10.081514247290741
터키,공용,2022,3,1,봄,1,207,1,1.0,2.0,0.0,2.333333333333333,3.8333333333333335,inf,53,0,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,0.0,10.582056317882438,3.4785962308210983,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4658.383053902444,4658.383053902444,4658.383053902444
요르단,상용,2022,3,1,봄,1,207,59,54.0,25.0,37.0,52.333333333333336,38.583333333333336,59.45945945945946,33,2,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,54.72826410556512,63.073251396003144,56.81428024173689,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4669.888441827519,4669.888441827519,79.15065155639863
터키,상용,2022,3,1,봄,1,207,13,16.0,12.0,27.0,13.0,12.166666666666666,-51.85185185185185,53,2,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,8.540951885442075,1.7703770655425026,13.301264436434359,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4659.022285859491,4659.022285859491,358.38632968149926
나이지리아,공용,2022,3,1,봄,1,207,3,4.0,0.0,3.0,2.333333333333333,5.5,0.0,1,0,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,7.905612925085147,4.754161393259395,2.489661466420507,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4658.351107385286,4658.351107385286,1552.783702461762
베트남,유학연수,2022,3,1,봄,1,207,2865,2797.0,1612.0,1407.0,2055.0,1081.75,103.62473347547972,19,3,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,2015.3803378458115,2300.8355507696633,2622.2119815521423,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5160.694672919717,5160.694672919717,1.8012895891517338
싱가포르,관광,2022,3,1,봄,1,207,2018,956.0,3217.0,10.0,1322.3333333333333,775.8333333333334,20080.0,28,1,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,10998.95021893914,1422.054441601524,1624.6186381673879,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5565.079501354933,5565.079501354933,2.757720268263099
이라크,관광,2022,3,1,봄,1,207,0,5.0,1.0,2.0,1.6666666666666667,8.083333333333334,-100.0,36,1,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,5.026065432554617,1.9567817252767394,0.0,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4657.7681523581505,4657.7681523581505,inf
베트남,상용,2022,3,1,봄,1,207,66,33.0,11.0,5.0,42.0,17.666666666666668,1220.0,19,2,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,760.7829933108671,40.49174575918391,46.64961700215291,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4710.55968425857,4710.55968425857,71.37211642816015
캐나다,관광,2022,3,1,봄,1,207,293,205.0,401.0,42.0,223.0,257.75,597.6190476190476,48,1,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,4495.642534938,249.77163581671812,255.3081484110161,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4971.12979884514,4971.12979884514,16.966313306638703
덴마크,공용,2022,3,1,봄,1,207,1,0.0,0.0,0.0,2.0,1.1666666666666667,inf,7,0,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,732.0424451753076,12.11130417734631,3.292278739352391,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4703.241264829377,4703.241264829377,4703.241264829377
러시아(연방),유학연수,2022,3,1,봄,1,207,109,417.0,64.0,112.0,199.0,139.91666666666666,-2.6785714285714284,9,3,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,184.19756020582358,168.2533611620165,113.37146913863555,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4690.169575772343,4690.169575772343,43.029078676810485
덴마크,관광,2022,3,1,봄,1,207,53,60.0,48.0,4.0,53.0,42.083333333333336,1225.0,7,1,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,776.5409375472257,50.22487061913496,59.66000350847178,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4713.2831617657985,4713.2831617657985,88.92987097671318
러시아(연방),관광,2022,3,1,봄,1,207,297,420.0,359.0,239.0,366.6666666666667,330.3333333333333,24.267782426778243,9,1,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,340.0142722655207,313.4951793706898,307.1623266666852,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4725.9319326782625,4725.9319326782625,15.912228729556439
칠레,관광,2022,3,1,봄,1,207,5,3.0,7.0,3.0,5.0,2.75,66.66666666666666,46,1,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,16.416963724646042,10.582056317882438,4.886132169233935,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4659.498264232165,4659.498264232165,931.8996528464329
사우디아라비아,상용,2022,3,1,봄,1,207,26,17.0,38.0,1.0,19.666666666666668,27.33333333333333,2500.0,23,2,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,740.7431778119142,20.323568752894563,20.036550500700983,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4705.714863202177,4705.714863202177,180.98903320008372
네덜란드,공용,2022,3,1,봄,1,207,2,3.0,3.0,1.0,5.666666666666667,3.583333333333333,100.0,2,0,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,16.416963724646042,11.065028621303243,4.135551524479457,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4659.475048275859,4659.475048275859,2329.7375241379295
미상,유학연수,2022,3,1,봄,1,207,0,2.0,0.0,0.0,0.6666666666666666,0.4166666666666667,0.0,15,3,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,7.905612925085147,1.3855545644403486,0.3132721838142009,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4657.9261844142475,4657.9261844142475,inf
스페인,유학연수,2022,3,1,봄,1,207,136,183.0,7.0,100.0,114.33333333333331,71.5,36.0,27,3,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,110.79747153947946,126.61468656971147,137.8195257162279,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4684.495317104186,4684.495317104186,34.44481850811901
독일,관광,2022,3,1,봄,1,207,531,397.0,416.0,41.0,413.3333333333333,362.3333333333333,1195.121951219512,8,1,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,4287.403873340538,413.55282966573355,482.7192081707103,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4988.685453056432,4988.685453056432,9.394887858863338
우즈베키스탄,유학연수,2022,3,1,봄,1,207,161,670.0,30.0,423.0,364.3333333333333,255.91666666666663,-61.93853427895981,34,3,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,269.3504876921076,312.47662884396,295.59435159043335,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4720.6190936297535,4720.6190936297535,29.320615488383563
우크라이나,상용,2022,3,1,봄,1,207,3,37.0,3.0,1.0,15.666666666666666,13.5,200.0,35,2,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,17.336968212326706,14.168196478938711,8.101918717227242,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4660.078049854195,4660.078049854195,1553.3593499513984
오스트레일리아,상용,2022,3,1,봄,1,207,68,53.0,26.0,7.0,54.0,28.25,871.4285714285713,32,2,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,780.9157693917971,58.743391465809324,63.732313497208786,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4714.511855634696,4714.511855634696,69.33105670051023
에콰도르,상용,2022,3,1,봄,1,207,0,0.0,0.0,0.0,0.6666666666666666,1.6666666666666667,0.0,30,2,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,7.905612925085147,4.754161393259395,0.4998041989090034,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4658.193548854169,4658.193548854169,inf
사우디아라비아,관광,2022,3,1,봄,1,207,1,1.0,5.0,0.0,2.0,4.0,inf,23,1,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,7.905612925085147,4.754161393259395,1.2566770535293565,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4658.253478667812,4658.253478667812,4658.253478667812
필리핀,공용,2022,3,1,봄,1,207,18,45.0,21.0,14.0,33.333333333333336,30.33333333333333,28.57142857142857,59,0,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,243.9266303276357,32.404536560667474,19.14183365057608,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4676.173718684663,4676.173718684663,259.7874288158146
이란,관광,2022,3,1,봄,1,207,57,10.0,4.0,2.0,26.33333333333333,11.416666666666666,2750.0,37,1,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,745.8786248450367,26.51434431709646,29.93074286371914,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4707.2764980006605,4707.2764980006605,82.5837982105379
이탈리아,유학연수,2022,3,1,봄,1,207,32,211.0,6.0,7.0,88.33333333333333,46.833333333333336,357.1428571428572,40,3,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,0.0,42.05805412872112,49.710874321716055,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4664.40398849718,4664.40398849718,145.76262464053687
멕시코,상용,2022,3,1,봄,1,207,1,2.0,0.0,1.0,1.6666666666666667,0.8333333333333334,0.0,12,2,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,7.905612925085147,4.754161393259395,0.9143069239260113,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4658.226369520035,4658.226369520035,4658.226369520035
몽골,상용,2022,3,1,봄,1,207,13,7.0,8.0,1.0,8.666666666666666,5.583333333333333,1200.0,13,2,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,732.9624496629883,12.594276480767116,11.477807850591837,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4703.981867980837,4703.981867980837,361.84475907544896
노르웨이,상용,2022,3,1,봄,1,207,2,4.0,4.0,4.0,7.0,6.333333333333333,-50.0,3,2,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,5.026065432554617,3.0879066258515144,1.6893896258487053,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4657.986736914417,4657.986736914417,2328.9933684572084
프랑스,유학연수,2022,3,1,봄,1,207,100,1556.0,45.0,23.0,600.6666666666666,241.41666666666663,334.7826086956522,57,3,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,3775.6987079902274,209.82720296082414,468.9247192612943,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4941.030340935529,4941.030340935529,49.41030340935529
키리바시,유학연수,2022,3,1,봄,1,207,0,0.0,0.0,0.0,0.0,0.0,0.0,51,3,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,7.905612925085147,1.3855545644403486,0.0,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4657.901379265694,4657.901379265694,inf
아르헨티나,유학연수,2022,3,1,봄,1,207,1,8.0,0.0,0.0,3.333333333333333,1.6666666666666667,inf,29,3,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,7.905612925085147,1.7266890608657721,1.571949781002697,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4658.051427478855,4658.051427478855,4658.051427478855
인도네시아,상용,2022,3,1,봄,1,207,13,8.0,6.0,4.0,7.333333333333333,6.5,225.0,42,2,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,0.0,11.337675975736836,10.307239104185866,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4658.98041152054,4658.98041152054,358.3831085785031
미상,상용,2022,3,1,봄,1,207,0,0.0,1.0,0.0,0.0,0.0833333333333333,0.0,15,2,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,7.905612925085147,4.754161393259395,0.0,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4658.153973947612,4658.153973947612,inf
방글라데시,관광,2022,3,1,봄,1,207,87,20.0,146.0,44.0,84.66666666666667,67.08333333333333,97.72727272727272,17,1,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,87.04228232902167,88.46139972300767,84.26140615386356,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4675.941188653545,4675.941188653545,53.74645044429362
스위스,유학연수,2022,3,1,봄,1,207,12,92.0,1.0,1.0,38.0,22.916666666666668,1100.0,26,3,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,756.3091143430654,33.058564696661826,29.6890611328116,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4708.385816706827,4708.385816706827,392.36548472556893
스페인,관광,2022,3,1,봄,1,207,138,81.0,93.0,5.0,92.0,81.33333333333333,2660.0,27,1,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,810.6430222025249,82.2233361630765,102.00785847184022,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4721.1207599466015,4721.1207599466015,34.21101999961306
뉴질랜드,공용,2022,3,1,봄,1,207,4,0.0,0.0,5.0,2.0,1.1666666666666667,-20.0,4,0,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,5.026065432554617,3.1825840623965687,3.2991906741891626,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4658.121301661379,4658.121301661379,1164.5303254153448
스웨덴,상용,2022,3,1,봄,1,207,7,2.0,2.0,6.0,7.0,11.833333333333334,16.666666666666664,25,2,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,13.334914282666755,11.708014366775146,8.523107420495018,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4659.682231149051,4659.682231149051,665.6688901641502
뉴질랜드,관광,2022,3,1,봄,1,207,40,32.0,51.0,7.0,34.0,24.166666666666668,471.4285714285714,4,1,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,754.9418657897052,36.29501801713546,46.63922656504101,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4709.887034024645,4709.887034024645,117.74717585061612
이란,공용,2022,3,1,봄,1,207,0,4.0,0.0,1.0,1.3333333333333333,0.5,-100.0,37,0,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,5.026065432554617,1.9567817252767394,0.0,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4657.7681523581505,4657.7681523581505,inf
독일,유학연수,2022,3,1,봄,1,207,43,933.0,14.0,22.0,338.0,197.16666666666663,95.45454545454544,8,3,2,2022-03-01,6785.606043690054,6396.347792656117,5055.442570677563,294.1727523769352,176.7247573666612,109.49068908986281,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4697.221585554268,4697.221585554268,109.23771129195973
중동,관광,2022,4,2,봄,1,208,1828,468.0,266.0,117.0,856.0,441.0,1462.3931623931624,45,1,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,6893.731574006333,1432.6355903381166,1473.1682889692192,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5390.294496588669,5390.294496588669,2.948738783691832
싱가포르,공용,2022,4,2,봄,1,208,3,2.0,7.0,1.0,2.0,3.5,200.0,28,0,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,16.416963724646042,10.582056317882438,3.0599997143656794,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4746.767100078077,4746.767100078077,1582.2557000260258
말레이시아,상용,2022,4,2,봄,1,208,36,48.0,24.0,15.0,40.66666666666666,25.416666666666668,140.0,11,2,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,43.27851485761064,49.28252084243812,41.48704711868409,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4754.354096026279,4754.354096026279,132.06539155628553
터키,유학연수,2022,4,2,봄,1,208,8,28.0,15.0,0.0,65.33333333333333,39.0,inf,53,3,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,57.87326073263663,34.535830340962804,20.966064185020834,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4752.515795539032,4752.515795539032,594.064474442379
터키,공용,2022,4,2,봄,1,208,6,1.0,5.0,0.0,2.6666666666666665,4.333333333333333,inf,53,0,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,16.416963724646042,10.582056317882438,3.050744258902647,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4746.766367223519,4746.766367223519,791.1277278705866
싱가포르,유학연수,2022,4,2,봄,1,208,3,12.0,5.0,1.0,65.66666666666667,23.58333333333333,200.0,28,3,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,57.87326073263663,34.535830340962804,30.838412065889788,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4753.2974961444825,4753.2974961444825,1584.4324987148275
프랑스,유학연수,2022,4,2,봄,1,208,22,100.0,146.0,2.0,559.3333333333334,243.08333333333331,1000.0,57,3,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,4009.982786096131,423.5935249802026,310.87238836898393,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5046.28282512638,5046.28282512638,229.37649205119908
요르단,상용,2022,4,2,봄,1,208,17,59.0,44.0,19.0,43.333333333333336,38.41666666666666,-10.526315789473683,33,2,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,28.809138614315938,32.577897598502624,17.809256349751504,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4750.341992705073,4750.341992705073,279.4318819238278
대만,관광,2022,4,2,봄,1,208,122,49.0,64.0,47.0,73.66666666666667,62.0,159.5744680851064,5,1,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,73.09782331167165,88.46139972300767,111.75164638624756,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4764.6787315155725,4764.6787315155725,39.05474370094731
에콰도르,공용,2022,4,2,봄,1,208,2,0.0,0.0,0.0,0.6666666666666666,1.6666666666666667,inf,30,0,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,16.416963724646042,10.582056317882438,1.3876504412377715,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4746.634682090471,4746.634682090471,2373.3173410452355
오스트레일리아,상용,2022,4,2,봄,1,208,64,68.0,41.0,13.0,61.66666666666666,32.5,392.30769230769226,32,2,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,1270.5006264449294,64.17334995268051,61.68429076795128,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4832.104319786437,4832.104319786437,75.50162999666308
키리바시,상용,2022,4,2,봄,1,208,0,0.0,0.0,0.0,0.0,0.0,0.0,51,2,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,7.905612925085147,4.754161393259395,0.0,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4745.567404459639,4745.567404459639,inf
홍콩,공용,2022,4,2,봄,1,208,0,0.0,0.0,0.0,0.0,0.5,0.0,60,0,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,0.0,4.754161393259395,0.0,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4745.084042130804,4745.084042130804,inf
베트남,유학연수,2022,4,2,봄,1,208,990,2865.0,503.0,596.0,2217.333333333333,1114.5833333333333,66.10738255033557,19,3,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,1618.436037341313,1230.9965801936057,2637.3194374032832,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5144.812709582151,5144.812709582151,5.196780514729445
스리랑카,공용,2022,4,2,봄,1,208,0,0.0,1.0,0.0,0.0,1.1666666666666667,0.0,24,0,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,7.905612925085147,4.754161393259395,0.0,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4745.567404459639,4745.567404459639,inf
멕시코,유학연수,2022,4,2,봄,1,208,3,16.0,30.0,1.0,74.0,39.91666666666666,200.0,12,3,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,68.59109099556954,45.0922919665461,23.39474109668781,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,4754.154981477183,4754.154981477183,1584.7183271590611
싱가포르,관광,2022,4,2,봄,1,208,3381,2018.0,993.0,7.0,2118.333333333333,1057.0,48200.0,28,1,2,2022-04-01,6887.754941319847,6742.321074215039,4965.18114815751,15466.514210375268,2631.680743826092,2118.0569998268566,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,6055.42180261247,6055.42180261247,1.7910150259131825
