국적,목적,연도,월,분기,계절,코로나기간,시계열순서,입국자수,입국자수_1개월전,입국자수_3개월전,입국자수_12개월전,입국자수_3개월평균,입국자수_12개월평균,전년동월대비증감률,국적_encoded,목적_encoded,계절_encoded,예측_LightGBM,예측_GradientBoosting,예측_RandomForest,예측_Ensemble
불가리아,유학연수,2023,8,3,여름,0,224,31,7.0,4.0,29.0,14.0,7.416666666666667,6.896551724137931,21,3,3,21.76140697961506,17.170870335326885,26.281200581798796,21.737825965580246
불가리아,유학연수,2023,9,3,가을,0,225,2,31.0,4.0,2.0,13.333333333333334,7.416666666666667,0.0,21,3,0,6.613348367749771,9.31811707107379,4.058378740705156,6.663281393176239
불가리아,유학연수,2023,10,4,가을,0,226,2,2.0,7.0,0.0,11.666666666666666,7.583333333333333,inf,21,3,0,3.6478376434715747,8.698052521759577,1.649606184644672,4.665165449958607
불가리아,유학연수,2023,11,4,가을,0,227,6,2.0,31.0,0.0,3.333333333333333,8.083333333333334,inf,21,3,0,5.06761243282552,8.258283288951722,3.002650672095392,5.442848797957545
불가리아,유학연수,2023,12,4,겨울,0,228,2,6.0,2.0,0.0,3.333333333333333,8.25,inf,21,3,1,4.961207791695734,6.931919124084236,3.052800738433141,4.981975884737704
브라질,공용,2020,1,1,겨울,0,181,13,8.0,13.0,9.0,11.0,13.916666666666666,44.44444444444444,22,0,1,8.654517751629138,5.139485593903369,10.076811795648972,7.956938380393826
브라질,공용,2020,2,1,겨울,0,182,3,13.0,12.0,13.0,8.0,13.083333333333334,-76.92307692307693,22,0,1,8.625617296005219,5.995799275741127,12.038073178716965,8.88649658348777
브라질,공용,2020,3,1,봄,1,183,4,3.0,8.0,15.0,6.666666666666667,12.166666666666666,-73.33333333333333,22,0,2,10.240752277257762,7.37346746527275,13.209597949014022,10.27460589718151
브라질,공용,2020,7,3,여름,1,187,4,0.0,0.0,10.0,1.3333333333333333,7.25,-60.0,22,0,3,11.751901729399592,7.363014322764085,11.525973514680551,10.213629855614743
브라질,공용,2020,8,3,여름,1,188,2,4.0,0.0,13.0,2.0,6.333333333333333,-84.61538461538461,22,0,3,13.524649410697538,9.42710079490442,12.725035550952892,11.892261918851617
브라질,공용,2020,10,4,가을,1,190,1,0.0,4.0,13.0,1.0,3.9166666666666665,-92.3076923076923,22,0,0,14.65768175119164,8.607549540759072,12.965392460938824,12.076874584296512
브라질,공용,2021,1,1,겨울,1,193,4,0.0,1.0,13.0,1.3333333333333333,1.5,-69.23076923076923,22,0,1,8.654517751629138,5.139485593903369,10.076811795648972,7.956938380393826
브라질,공용,2021,3,1,봄,1,195,4,0.0,0.0,4.0,2.6666666666666665,1.25,0.0,22,0,2,10.240752277257762,7.37346746527275,13.209597949014022,10.27460589718151
브라질,공용,2021,5,2,봄,1,197,1,0.0,0.0,0.0,1.6666666666666667,1.3333333333333333,inf,22,0,2,11.456514255600771,7.334007121483358,14.689855518225276,11.160125631769802
브라질,공용,2021,6,2,여름,1,198,2,1.0,4.0,0.0,1.0,1.5,inf,22,0,3,12.196637777857234,7.363014322764085,18.3732886361991,12.64431357894014
브라질,공용,2021,7,3,여름,1,199,2,2.0,0.0,4.0,1.6666666666666667,1.3333333333333333,-50.0,22,0,3,11.751901729399592,7.363014322764085,11.525973514680551,10.213629855614743
브라질,공용,2021,8,3,여름,1,200,7,2.0,1.0,2.0,3.6666666666666665,1.75,250.0,22,0,3,13.524649410697538,9.42710079490442,12.725035550952892,11.892261918851617
브라질,공용,2021,9,3,가을,1,201,5,7.0,2.0,0.0,4.666666666666667,2.1666666666666665,inf,22,0,0,14.442069820333446,8.524889909740377,14.942033916914138,12.636331215662656
브라질,공용,2021,10,4,가을,1,202,7,5.0,2.0,1.0,6.333333333333333,2.6666666666666665,600.0,22,0,0,14.65768175119164,8.607549540759072,12.965392460938824,12.076874584296512
브라질,공용,2021,11,4,가을,1,203,2,7.0,7.0,0.0,4.666666666666667,2.833333333333333,inf,22,0,0,13.302128164056604,8.462530540718934,10.94261306613771,10.90242392363775
브라질,공용,2021,12,4,겨울,1,204,4,2.0,5.0,0.0,4.333333333333333,3.1666666666666665,inf,22,0,1,8.480245104174477,7.128416683715683,9.042804305731686,8.217155364540615
브라질,공용,2022,1,1,겨울,1,205,1,4.0,7.0,4.0,2.333333333333333,2.9166666666666665,-75.0,22,0,1,8.654517751629138,5.139485593903369,10.076811795648972,7.956938380393826
브라질,공용,2022,2,1,겨울,1,206,3,1.0,2.0,0.0,2.6666666666666665,3.1666666666666665,inf,22,0,1,8.625617296005219,5.995799275741127,12.038073178716965,8.88649658348777
브라질,공용,2022,3,1,봄,1,207,7,3.0,4.0,4.0,3.6666666666666665,3.4166666666666665,75.0,22,0,2,10.240752277257762,7.37346746527275,13.209597949014022,10.27460589718151
브라질,공용,2022,4,2,봄,1,208,2,7.0,1.0,0.0,4.0,3.583333333333333,inf,22,0,2,11.878148436083116,7.334007121483358,14.7211610023342,11.311105519966892
브라질,공용,2022,5,2,봄,1,209,2,2.0,3.0,1.0,3.6666666666666665,3.6666666666666665,100.0,22,0,2,11.456514255600771,7.334007121483358,14.689855518225276,11.160125631769802
브라질,공용,2022,6,2,여름,1,210,3,2.0,7.0,2.0,2.333333333333333,3.75,50.0,22,0,3,12.196637777857234,7.363014322764085,18.3732886361991,12.64431357894014
브라질,공용,2022,7,3,여름,0,211,11,3.0,2.0,2.0,5.333333333333333,4.5,450.0,22,0,3,11.751901729399592,7.363014322764085,11.525973514680551,10.213629855614743
브라질,공용,2022,8,3,여름,0,212,8,11.0,2.0,7.0,7.333333333333333,4.583333333333333,14.285714285714285,22,0,3,13.524649410697538,9.42710079490442,12.725035550952892,11.892261918851617
브라질,공용,2022,9,3,가을,0,213,8,8.0,3.0,5.0,9.0,4.833333333333333,60.0,22,0,0,14.442069820333446,8.524889909740377,14.942033916914138,12.636331215662656
브라질,공용,2022,10,4,가을,0,214,6,8.0,11.0,7.0,7.333333333333333,4.75,-14.285714285714285,22,0,0,14.65768175119164,8.607549540759072,12.965392460938824,12.076874584296512
브라질,공용,2022,11,4,가을,0,215,22,6.0,8.0,2.0,12.0,6.416666666666667,1000.0,22,0,0,13.302128164056604,8.462530540718934,10.94261306613771,10.90242392363775
브라질,공용,2022,12,4,겨울,0,216,8,22.0,8.0,4.0,12.0,6.75,100.0,22,0,1,8.480245104174477,7.128416683715683,9.042804305731686,8.217155364540615
브라질,공용,2023,1,1,겨울,0,217,7,8.0,6.0,1.0,12.333333333333334,7.25,600.0,22,0,1,8.654517751629138,5.139485593903369,10.076811795648972,7.956938380393826
브라질,공용,2023,2,1,겨울,0,218,2,7.0,22.0,3.0,5.666666666666667,7.166666666666667,-33.33333333333333,22,0,1,8.625617296005219,5.995799275741127,12.038073178716965,8.88649658348777
브라질,공용,2023,3,1,봄,0,219,9,2.0,8.0,7.0,6.0,7.333333333333333,28.57142857142857,22,0,2,10.240752277257762,7.37346746527275,13.209597949014022,10.27460589718151
브라질,공용,2023,4,2,봄,0,220,5,9.0,7.0,2.0,5.333333333333333,7.583333333333333,150.0,22,0,2,11.878148436083116,7.334007121483358,14.7211610023342,11.311105519966892
브라질,공용,2023,5,2,봄,0,221,2,5.0,2.0,2.0,5.333333333333333,7.583333333333333,0.0,22,0,2,11.456514255600771,7.334007121483358,14.689855518225276,11.160125631769802
브라질,공용,2023,6,2,여름,0,222,7,2.0,9.0,3.0,4.666666666666667,7.916666666666667,133.33333333333331,22,0,3,12.196637777857234,7.363014322764085,18.3732886361991,12.64431357894014
브라질,공용,2023,7,3,여름,0,223,18,7.0,5.0,11.0,9.0,8.5,63.63636363636363,22,0,3,11.751901729399592,7.363014322764085,11.525973514680551,10.213629855614743
브라질,공용,2023,8,3,여름,0,224,6,18.0,2.0,8.0,10.333333333333334,8.333333333333334,-25.0,22,0,3,13.524649410697538,9.42710079490442,12.725035550952892,11.892261918851617
브라질,공용,2023,9,3,가을,0,225,5,6.0,7.0,8.0,9.666666666666666,8.083333333333334,-37.5,22,0,0,14.442069820333446,8.524889909740377,14.942033916914138,12.636331215662656
브라질,공용,2023,10,4,가을,0,226,7,5.0,18.0,6.0,6.0,8.166666666666666,16.666666666666664,22,0,0,14.65768175119164,8.607549540759072,12.965392460938824,12.076874584296512
브라질,공용,2023,11,4,가을,0,227,6,7.0,6.0,22.0,6.0,6.833333333333333,-72.72727272727273,22,0,0,13.302128164056604,8.462530540718934,10.94261306613771,10.90242392363775
브라질,공용,2023,12,4,겨울,0,228,4,6.0,5.0,8.0,5.666666666666667,6.5,-50.0,22,0,1,8.480245104174477,7.128416683715683,9.042804305731686,8.217155364540615
브라질,관광,2020,1,1,겨울,0,181,1310,1561.0,1896.0,1136.0,1458.3333333333333,1531.9166666666667,15.316901408450704,22,1,1,804.6468853252422,634.7803639860701,1076.9726884998145,838.7999792703755
브라질,관광,2020,2,1,겨울,0,182,769,1310.0,1504.0,881.0,1213.3333333333333,1522.5833333333333,-12.712826333711693,22,1,1,802.2352100187297,733.7225748610367,977.2782056047678,837.7453301615114
브라질,관광,2020,3,1,봄,1,183,107,769.0,1561.0,1250.0,728.6666666666666,1427.3333333333333,-91.44,22,1,2,1137.0779267923863,851.6019738523313,1238.9301150042659,1075.8700052163279
브라질,관광,2020,4,2,봄,1,184,8,107.0,1310.0,1752.0,294.6666666666667,1282.0,-99.54337899543378,22,1,2,1267.8652021988717,847.5840485253086,1661.6150495139093,1259.0214334126965
브라질,관광,2020,5,2,봄,1,185,3,8.0,769.0,1550.0,39.333333333333336,1153.0833333333333,-99.80645161290325,22,1,2,1226.3222007086376,847.5840485253086,1586.7834473239973,1220.229898852648
브라질,관광,2020,6,2,여름,1,186,3,3.0,107.0,1481.0,4.666666666666667,1029.9166666666667,-99.79743416610398,22,1,3,1281.6988406144517,850.5376155117985,1516.6541109940003,1216.2968557067502
브라질,관광,2020,7,3,여름,1,187,1,3.0,8.0,1582.0,2.333333333333333,898.1666666666666,-99.93678887484198,22,1,3,1281.998051686941,850.5376155117985,1576.7103375155514,1236.4153349047635
브라질,관광,2020,8,3,여름,1,188,4,1.0,3.0,1587.0,2.6666666666666665,766.25,-99.74795211090108,22,1,3,1331.4983319690905,1013.406601983859,1589.7279287316128,1311.5442875615206
브라질,관광,2020,9,3,가을,1,189,37,4.0,3.0,2029.0,14.0,600.25,-98.17644159684572,22,1,0,1347.328110622671,925.6344881150306,1928.0280198784192,1400.3302062053735
브라질,관광,2020,10,4,가을,1,190,8,37.0,1.0,1896.0,16.333333333333332,442.9166666666667,-99.57805907172995,22,1,0,1457.4196467847553,933.6760786848552,1844.977767077729,1412.0244975157796
브라질,관광,2020,11,4,가을,1,191,2,8.0,4.0,1504.0,15.666666666666666,317.75,-99.86702127659576,22,1,0,1247.7938255487907,919.5678204117886,1619.1583289764378,1262.1733249790057
브라질,관광,2020,12,4,겨울,1,192,2,2.0,37.0,1561.0,4.0,187.83333333333331,-99.87187700192185,22,1,1,934.4271580352661,817.5886983176329,1571.2201731682358,1107.7453431737115
브라질,관광,2021,1,1,겨울,1,193,3,2.0,8.0,1310.0,2.333333333333333,78.91666666666667,-99.77099236641222,22,1,1,804.6468853252422,634.7803639860701,1076.9726884998145,838.7999792703755
브라질,관광,2021,2,1,겨울,1,194,1,3.0,2.0,769.0,2.0,14.916666666666666,-99.8699609882965,22,1,1,802.2352100187297,733.7225748610367,977.2782056047678,837.7453301615114
브라질,관광,2021,3,1,봄,1,195,4,1.0,2.0,107.0,2.6666666666666665,6.333333333333333,-96.26168224299066,22,1,2,1137.0779267923863,851.6019738523313,1238.9301150042659,1075.8700052163279
브라질,관광,2021,4,2,봄,1,196,3,4.0,3.0,8.0,2.6666666666666665,5.916666666666667,-62.5,22,1,2,1267.8652021988717,847.5840485253086,1661.6150495139093,1259.0214334126965
브라질,관광,2021,5,2,봄,1,197,6,3.0,1.0,3.0,4.333333333333333,6.166666666666667,100.0,22,1,2,1226.3222007086376,847.5840485253086,1586.7834473239973,1220.229898852648
브라질,관광,2021,6,2,여름,1,198,4,6.0,4.0,3.0,4.333333333333333,6.25,33.33333333333333,22,1,3,1281.6988406144517,850.5376155117985,1516.6541109940003,1216.2968557067502
브라질,관광,2021,7,3,여름,1,199,12,4.0,3.0,1.0,7.333333333333333,7.166666666666667,1100.0,22,1,3,1281.998051686941,850.5376155117985,1576.7103375155514,1236.4153349047635
브라질,관광,2021,8,3,여름,1,200,7,12.0,6.0,4.0,7.666666666666667,7.416666666666667,75.0,22,1,3,1331.4983319690905,1013.406601983859,1589.7279287316128,1311.5442875615206
브라질,관광,2021,9,3,가을,1,201,2,7.0,4.0,37.0,7.0,4.5,-94.5945945945946,22,1,0,1347.328110622671,925.6344881150306,1928.0280198784192,1400.3302062053735
브라질,관광,2021,10,4,가을,1,202,7,2.0,12.0,8.0,5.333333333333333,4.416666666666667,-12.5,22,1,0,1457.4196467847553,933.6760786848552,1844.977767077729,1412.0244975157796
브라질,관광,2021,11,4,가을,1,203,12,7.0,7.0,2.0,7.0,5.25,500.0,22,1,0,1247.7938255487907,919.5678204117886,1619.1583289764378,1262.1733249790057
브라질,관광,2021,12,4,겨울,1,204,6,12.0,2.0,2.0,8.333333333333334,5.583333333333333,200.0,22,1,1,934.4271580352661,817.5886983176329,1571.2201731682358,1107.7453431737115
브라질,관광,2022,1,1,겨울,1,205,8,6.0,7.0,3.0,8.666666666666666,6.0,166.66666666666669,22,1,1,804.6468853252422,634.7803639860701,1076.9726884998145,838.7999792703755
브라질,관광,2022,2,1,겨울,1,206,5,8.0,12.0,1.0,6.333333333333333,6.333333333333333,400.0,22,1,1,802.2352100187297,733.7225748610367,977.2782056047678,837.7453301615114
브라질,관광,2022,3,1,봄,1,207,19,5.0,6.0,4.0,10.666666666666666,7.583333333333333,375.0,22,1,2,1137.0779267923863,851.6019738523313,1238.9301150042659,1075.8700052163279
브라질,관광,2022,4,2,봄,1,208,257,19.0,8.0,3.0,93.66666666666669,28.75,8466.666666666668,22,1,2,1267.8652021988717,847.5840485253086,1661.6150495139093,1259.0214334126965
브라질,관광,2022,5,2,봄,1,209,412,257.0,5.0,6.0,229.33333333333331,62.583333333333336,6766.666666666667,22,1,2,1226.3222007086376,847.5840485253086,1586.7834473239973,1220.229898852648
브라질,관광,2022,6,2,여름,1,210,552,412.0,19.0,4.0,407.0,108.25,13700.0,22,1,3,1281.6988406144517,850.5376155117985,1516.6541109940003,1216.2968557067502
브라질,관광,2022,7,3,여름,0,211,494,552.0,257.0,12.0,486.0,148.41666666666666,4016.6666666666665,22,1,3,1281.998051686941,850.5376155117985,1576.7103375155514,1236.4153349047635
브라질,관광,2022,8,3,여름,0,212,517,494.0,412.0,7.0,521.0,190.91666666666663,7285.714285714286,22,1,3,1331.4983319690905,1013.406601983859,1589.7279287316128,1311.5442875615206
브라질,관광,2022,9,3,가을,0,213,683,517.0,552.0,2.0,564.6666666666666,247.66666666666663,34050.0,22,1,0,1347.328110622671,925.6344881150306,1928.0280198784192,1400.3302062053735
브라질,관광,2022,10,4,가을,0,214,1143,683.0,494.0,7.0,781.0,342.3333333333333,16228.571428571428,22,1,0,1457.4196467847553,933.6760786848552,1844.977767077729,1412.0244975157796
브라질,관광,2022,11,4,가을,0,215,794,1143.0,517.0,12.0,873.3333333333334,407.5,6516.666666666667,22,1,0,1247.7938255487907,919.5678204117886,1619.1583289764378,1262.1733249790057
브라질,관광,2022,12,4,겨울,0,216,871,794.0,683.0,6.0,936.0,479.5833333333333,14416.666666666666,22,1,1,934.4271580352661,817.5886983176329,1571.2201731682358,1107.7453431737115
브라질,관광,2023,1,1,겨울,0,217,702,871.0,1143.0,8.0,789.0,537.4166666666666,8675.0,22,1,1,804.6468853252422,634.7803639860701,1076.9726884998145,838.7999792703755
브라질,관광,2023,2,1,겨울,0,218,651,702.0,794.0,5.0,741.3333333333334,591.25,12919.999999999998,22,1,1,802.2352100187297,733.7225748610367,977.2782056047678,837.7453301615114
브라질,관광,2023,3,1,봄,0,219,1197,651.0,871.0,19.0,850.0,689.4166666666666,6200.0,22,1,2,1137.0779267923863,851.6019738523313,1238.9301150042659,1075.8700052163279
브라질,관광,2023,4,2,봄,0,220,1739,1197.0,702.0,257.0,1195.6666666666667,812.9166666666666,576.6536964980545,22,1,2,1267.8652021988717,847.5840485253086,1661.6150495139093,1259.0214334126965
브라질,관광,2023,5,2,봄,0,221,1609,1739.0,651.0,412.0,1515.0,912.6666666666666,290.53398058252424,22,1,2,1226.3222007086376,847.5840485253086,1586.7834473239973,1220.229898852648
브라질,관광,2023,6,2,여름,0,222,988,1609.0,1197.0,552.0,1445.3333333333333,949.0,78.98550724637681,22,1,3,1281.6988406144517,850.5376155117985,1516.6541109940003,1216.2968557067502
브라질,관광,2023,7,3,여름,0,223,2423,988.0,1739.0,494.0,1673.3333333333333,1109.75,390.48582995951415,22,1,3,1281.998051686941,850.5376155117985,1576.7103375155514,1236.4153349047635
브라질,관광,2023,8,3,여름,0,224,1296,2423.0,1609.0,517.0,1569.0,1174.6666666666667,150.6769825918762,22,1,3,1331.4983319690905,1013.406601983859,1589.7279287316128,1311.5442875615206
브라질,관광,2023,9,3,가을,0,225,1468,1296.0,988.0,683.0,1729.0,1240.0833333333333,114.93411420204976,22,1,0,1347.328110622671,925.6344881150306,1928.0280198784192,1400.3302062053735
브라질,관광,2023,10,4,가을,0,226,2143,1468.0,2423.0,1143.0,1635.6666666666667,1323.4166666666667,87.48906386701663,22,1,0,1457.4196467847553,933.6760786848552,1844.977767077729,1412.0244975157796
브라질,관광,2023,11,4,가을,0,227,1669,2143.0,1296.0,794.0,1760.0,1396.3333333333333,110.2015113350126,22,1,0,1247.7938255487907,919.5678204117886,1619.1583289764378,1262.1733249790057
브라질,관광,2023,12,4,겨울,0,228,1268,1669.0,1468.0,871.0,1693.3333333333333,1429.4166666666667,45.57979334098737,22,1,1,934.4271580352661,817.5886983176329,1571.2201731682358,1107.7453431737115
브라질,상용,2020,1,1,겨울,0,181,15,13.0,16.0,16.0,14.666666666666666,16.916666666666668,-6.25,22,2,1,16.272706262006608,31.837637219032075,16.338231911125614,21.482858464054768
브라질,상용,2020,2,1,겨울,0,182,6,15.0,16.0,12.0,11.333333333333334,16.416666666666668,-50.0,22,2,1,15.659811566373808,31.66947347626249,13.667622792972633,20.332302611869647
브라질,상용,2020,3,1,봄,1,183,3,6.0,13.0,19.0,8.0,15.083333333333334,-84.21052631578947,22,2,2,15.127665777587698,30.116602659467954,15.772503845431086,20.33892409416225
브라질,상용,2020,4,2,봄,1,184,2,3.0,15.0,15.0,3.6666666666666665,14.0,-86.66666666666667,22,2,2,14.000650391907776,29.969964263416042,15.84404035371331,19.93821833634571
브라질,상용,2020,5,2,봄,1,185,3,2.0,6.0,18.0,2.6666666666666665,12.75,-83.33333333333334,22,2,2,13.405868861485727,29.969964263416042,15.948234537755766,19.774689220885843
브라질,상용,2020,6,2,여름,1,186,1,3.0,3.0,19.0,2.0,11.25,-94.73684210526316,22,2,3,13.71677266812978,30.077757786261742,17.84168937764456,20.545406610678693
브라질,상용,2020,7,3,여름,1,187,4,1.0,2.0,16.0,2.6666666666666665,10.25,-75.0,22,2,3,13.720205602809527,30.077757786261742,15.250592853000938,19.682852080690736
브라질,상용,2020,8,3,여름,1,188,3,4.0,3.0,21.0,2.6666666666666665,8.75,-85.71428571428571,22,2,3,16.669991211676283,36.021832152759856,18.932696651266554,23.874840005234233
브라질,상용,2020,9,3,가을,1,189,2,3.0,1.0,23.0,3.0,7.0,-91.30434782608695,22,2,0,15.746503917433948,32.8184968619704,19.38531103612509,22.65010393850981
브라질,상용,2020,10,4,가을,1,190,5,2.0,4.0,16.0,3.333333333333333,6.083333333333333,-68.75,22,2,0,14.609756498364623,33.11198313831662,16.799393266477907,21.507044301053053
브라질,상용,2020,11,4,가을,1,191,4,5.0,3.0,16.0,3.6666666666666665,5.083333333333333,-75.0,22,2,0,13.246988942538032,32.59708746558362,15.811159942783839,20.55174545030183
브라질,상용,2021,1,1,겨울,1,193,6,0.0,5.0,15.0,3.333333333333333,3.25,-60.0,22,2,1,16.272706262006608,31.837637219032075,16.338231911125614,21.482858464054768
브라질,상용,2021,2,1,겨울,1,194,2,6.0,4.0,6.0,2.6666666666666665,2.9166666666666665,-66.66666666666666,22,2,1,15.659811566373808,31.66947347626249,13.667622792972633,20.332302611869647
브라질,상용,2021,3,1,봄,1,195,3,2.0,0.0,3.0,3.6666666666666665,2.9166666666666665,0.0,22,2,2,15.127665777587698,30.116602659467954,15.772503845431086,20.33892409416225
브라질,상용,2021,4,2,봄,1,196,1,3.0,6.0,2.0,2.0,2.833333333333333,-50.0,22,2,2,14.000650391907776,29.969964263416042,15.84404035371331,19.93821833634571
브라질,상용,2021,5,2,봄,1,197,1,1.0,2.0,3.0,1.6666666666666667,2.6666666666666665,-66.66666666666666,22,2,2,13.405868861485727,29.969964263416042,15.948234537755766,19.774689220885843
브라질,상용,2021,6,2,여름,1,198,4,1.0,3.0,1.0,2.0,2.9166666666666665,300.0,22,2,3,13.71677266812978,30.077757786261742,17.84168937764456,20.545406610678693
브라질,상용,2021,7,3,여름,1,199,12,4.0,1.0,4.0,5.666666666666667,3.583333333333333,200.0,22,2,3,13.720205602809527,30.077757786261742,15.250592853000938,19.682852080690736
브라질,상용,2021,8,3,여름,1,200,25,12.0,1.0,3.0,13.666666666666666,5.416666666666667,733.3333333333333,22,2,3,16.669991211676283,36.021832152759856,18.932696651266554,23.874840005234233
브라질,상용,2021,9,3,가을,1,201,6,25.0,4.0,2.0,14.333333333333334,5.75,200.0,22,2,0,15.746503917433948,32.8184968619704,19.38531103612509,22.65010393850981
브라질,상용,2021,10,4,가을,1,202,47,6.0,12.0,5.0,26.0,9.25,840.0,22,2,0,14.609756498364623,33.11198313831662,16.799393266477907,21.507044301053053
브라질,상용,2021,11,4,가을,1,203,25,47.0,25.0,4.0,26.0,11.0,525.0,22,2,0,13.246988942538032,32.59708746558362,15.811159942783839,20.55174545030183
브라질,상용,2021,12,4,겨울,1,204,10,25.0,6.0,0.0,27.33333333333333,11.833333333333334,inf,22,2,1,13.38922255676912,26.957110660757984,13.393702452771556,17.913345223432888
브라질,상용,2022,1,1,겨울,1,205,19,10.0,47.0,6.0,18.0,12.916666666666666,216.66666666666663,22,2,1,16.272706262006608,31.837637219032075,16.338231911125614,21.482858464054768
브라질,상용,2022,2,1,겨울,1,206,20,19.0,25.0,2.0,16.333333333333332,14.416666666666666,900.0,22,2,1,15.659811566373808,31.66947347626249,13.667622792972633,20.332302611869647
브라질,상용,2022,3,1,봄,1,207,11,20.0,10.0,3.0,16.666666666666668,15.083333333333334,266.66666666666663,22,2,2,15.127665777587698,30.116602659467954,15.772503845431086,20.33892409416225
브라질,상용,2022,4,2,봄,1,208,15,11.0,19.0,1.0,15.333333333333334,16.25,1400.0,22,2,2,14.000650391907776,29.969964263416042,15.84404035371331,19.93821833634571
브라질,상용,2022,5,2,봄,1,209,12,15.0,20.0,1.0,12.666666666666666,17.166666666666668,1100.0,22,2,2,13.405868861485727,29.969964263416042,15.948234537755766,19.774689220885843
브라질,상용,2022,6,2,여름,1,210,10,12.0,11.0,4.0,12.333333333333334,17.666666666666668,150.0,22,2,3,13.71677266812978,30.077757786261742,17.84168937764456,20.545406610678693
브라질,상용,2022,7,3,여름,0,211,23,10.0,15.0,12.0,15.0,18.58333333333333,91.66666666666666,22,2,3,13.720205602809527,30.077757786261742,15.250592853000938,19.682852080690736
브라질,상용,2022,8,3,여름,0,212,31,23.0,12.0,25.0,21.33333333333333,19.08333333333333,24.0,22,2,3,16.669991211676283,36.021832152759856,18.932696651266554,23.874840005234233
브라질,상용,2022,9,3,가을,0,213,19,31.0,10.0,6.0,24.33333333333333,20.166666666666668,216.66666666666663,22,2,0,15.746503917433948,32.8184968619704,19.38531103612509,22.65010393850981
브라질,상용,2022,10,4,가을,0,214,20,19.0,23.0,47.0,23.33333333333333,17.916666666666668,-57.44680851063831,22,2,0,14.609756498364623,33.11198313831662,16.799393266477907,21.507044301053053
브라질,상용,2022,11,4,가을,0,215,26,20.0,31.0,25.0,21.666666666666668,18.0,4.0,22,2,0,13.246988942538032,32.59708746558362,15.811159942783839,20.55174545030183
브라질,상용,2022,12,4,겨울,0,216,22,26.0,19.0,10.0,22.666666666666668,19.0,120.0,22,2,1,13.38922255676912,26.957110660757984,13.393702452771556,17.913345223432888
브라질,상용,2023,1,1,겨울,0,217,47,22.0,20.0,19.0,31.666666666666668,21.33333333333333,147.36842105263156,22,2,1,16.272706262006608,31.837637219032075,16.338231911125614,21.482858464054768
브라질,상용,2023,2,1,겨울,0,218,27,47.0,26.0,20.0,32.0,21.916666666666668,35.0,22,2,1,15.659811566373808,31.66947347626249,13.667622792972633,20.332302611869647
브라질,상용,2023,3,1,봄,0,219,35,27.0,22.0,11.0,36.333333333333336,23.916666666666668,218.18181818181816,22,2,2,15.127665777587698,30.116602659467954,15.772503845431086,20.33892409416225
브라질,상용,2023,4,2,봄,0,220,40,35.0,47.0,15.0,34.0,26.0,166.66666666666669,22,2,2,14.000650391907776,29.969964263416042,15.84404035371331,19.93821833634571
브라질,상용,2023,5,2,봄,0,221,49,40.0,27.0,12.0,41.333333333333336,29.08333333333333,308.33333333333337,22,2,2,13.405868861485727,29.969964263416042,15.948234537755766,19.774689220885843
브라질,상용,2023,6,2,여름,0,222,29,49.0,35.0,10.0,39.333333333333336,30.666666666666668,190.0,22,2,3,13.71677266812978,30.077757786261742,17.84168937764456,20.545406610678693
브라질,상용,2023,7,3,여름,0,223,37,29.0,40.0,23.0,38.333333333333336,31.83333333333333,60.86956521739131,22,2,3,13.720205602809527,30.077757786261742,15.250592853000938,19.682852080690736
브라질,상용,2023,8,3,여름,0,224,50,37.0,49.0,31.0,38.66666666666666,33.416666666666664,61.29032258064516,22,2,3,16.669991211676283,36.021832152759856,18.932696651266554,23.874840005234233
브라질,상용,2023,9,3,가을,0,225,38,50.0,29.0,19.0,41.66666666666666,35.0,100.0,22,2,0,15.746503917433948,32.8184968619704,19.38531103612509,22.65010393850981
브라질,상용,2023,10,4,가을,0,226,55,38.0,37.0,20.0,47.66666666666666,37.91666666666666,175.0,22,2,0,14.609756498364623,33.11198313831662,16.799393266477907,21.507044301053053
브라질,상용,2023,11,4,가을,0,227,39,55.0,50.0,26.0,44.0,39.0,50.0,22,2,0,13.246988942538032,32.59708746558362,15.811159942783839,20.55174545030183
브라질,상용,2023,12,4,겨울,0,228,48,39.0,38.0,22.0,47.333333333333336,41.16666666666666,118.1818181818182,22,2,1,13.38922255676912,26.957110660757984,13.393702452771556,17.913345223432888
브라질,유학연수,2020,1,1,겨울,0,181,35,22.0,15.0,41.0,23.33333333333333,34.0,-14.634146341463412,22,3,1,29.12457767353006,27.53152560579057,42.689164646796094,33.11508930870557
브라질,유학연수,2020,2,1,겨울,0,182,71,35.0,13.0,101.0,42.66666666666666,31.5,-29.7029702970297,22,3,1,68.88699866153038,33.32030099419965,85.87688300184345,62.69472755252449
브라질,유학연수,2020,3,1,봄,1,183,18,71.0,22.0,21.0,41.333333333333336,31.25,-14.285714285714285,22,3,2,25.64700319144346,22.337739708801216,19.473006705336655,22.485916535193777
브라질,유학연수,2020,4,2,봄,1,184,3,18.0,35.0,5.0,30.666666666666668,31.08333333333333,-40.0,22,3,2,15.149864746472826,19.985123890879255,5.850688330751652,13.661892322701243
브라질,유학연수,2020,6,2,여름,1,186,3,0.0,18.0,18.0,2.0,28.58333333333333,-83.33333333333334,22,3,3,23.943113813817767,20.392071696079995,17.28441773380996,20.539867747902573
브라질,유학연수,2020,7,3,여름,1,187,1,3.0,3.0,29.0,1.3333333333333333,26.25,-96.55172413793105,22,3,3,24.736656698060678,20.392071696079995,27.41166874550282,24.18013237988116
