국적,목적,연도,월,분기,계절,코로나기간,시계열순서,입국자수,입국자수_1개월전,입국자수_3개월전,입국자수_12개월전,입국자수_3개월평균,입국자수_12개월평균,전년동월대비증감률,국적_encoded,목적_encoded,계절_encoded,예측_Prophet,예측_SARIMAX,예측_ExponentialSmoothing,예측_LightGBM,예측_GradientBoosting,예측_RandomForest,예측_LSTM_CPU,예측_GRU_CPU,예측_DenseNN_CPU,예측_LSTM_GPU,예측_GRU_GPU,예측_BiLSTM_GPU,예측_평균,최고모델_예측
중국,상용,2020,4,2,봄,1,184,71,115.0,2813.0,3575.0,300.3333333333333,2876.1666666666665,-98.013986013986,44,2,2,7093.553700943321,6487.969790930317,5073.801346655066,388.08536068315124,202.35292767693494,654.2678806863906,2732.4521396396394,2305.9282094594596,1936.5499718468468,3752.0284346846847,2751.239864864865,4350.379786036036,3144.050784508893,202.35292767693494
중국,상용,2020,5,2,봄,1,185,70,71.0,715.0,4034.0,85.33333333333333,2545.833333333333,-98.26474962816064,44,2,2,7093.553700943321,6487.969790930317,5073.801346655066,101.58441191577829,81.40227777589023,272.54612146816953,2732.4521396396394,2305.9282094594596,1936.5499718468468,3752.0284346846847,2751.239864864865,4350.379786036036,3078.2863380183394,81.40227777589023
중국,상용,2020,6,2,여름,1,186,140,70.0,115.0,3743.0,93.66666666666669,2245.583333333333,-96.25968474485708,44,2,3,7093.553700943321,6487.969790930317,5073.801346655066,101.58441191577829,82.73858264562632,247.9682165520369,2732.4521396396394,2305.9282094594596,1936.5499718468468,3752.0284346846847,2751.239864864865,4350.379786036036,3076.3495380144727,82.73858264562632
중국,상용,2020,7,3,여름,1,187,236,140.0,71.0,3587.0,148.66666666666666,1966.3333333333333,-93.42068580986896,44,2,3,7093.553700943321,6487.969790930317,5073.801346655066,235.89108317336817,173.80568563992742,425.9461463772546,2732.4521396396394,2305.9282094594596,1936.5499718468468,3752.0284346846847,2751.239864864865,4350.379786036036,3109.962180020899,173.80568563992742
중국,상용,2020,8,3,여름,1,188,264,236.0,70.0,3625.0,213.33333333333331,1686.25,-92.71724137931034,44,2,3,7093.553700943321,6487.969790930317,5073.801346655066,257.68528897614306,200.50603835700102,294.36246790629775,2732.4521396396394,2305.9282094594596,1936.5499718468468,3752.0284346846847,2751.239864864865,4350.379786036036,3103.03808669164,200.50603835700102
중국,상용,2020,9,3,가을,1,189,260,264.0,140.0,3873.0,253.33333333333331,1385.1666666666667,-93.2868577330235,44,2,0,7093.553700943321,6487.969790930317,5073.801346655066,262.7734615620144,192.62250634518327,226.58111152420207,2732.4521396396394,2305.9282094594596,1936.5499718468468,3752.0284346846847,2751.239864864865,4350.379786036036,3097.1566937076364,192.62250634518327
중국,상용,2020,10,4,가을,1,190,243,260.0,236.0,3967.0,255.66666666666663,1074.8333333333333,-93.87446433072851,44,2,0,7093.553700943321,6487.969790930317,5073.801346655066,262.7734615620144,203.17025626983207,235.66174821089274,2732.4521396396394,2305.9282094594596,1936.5499718468468,3752.0284346846847,2751.239864864865,4350.379786036036,3098.792392591915,203.17025626983207
중국,상용,2020,11,4,가을,1,191,327,243.0,264.0,4020.0,276.6666666666667,767.0833333333334,-91.86567164179104,44,2,0,7093.553700943321,6487.969790930317,5073.801346655066,262.7734615620144,187.5988683921454,242.30008919290105,2732.4521396396394,2305.9282094594596,1936.5499718468468,3752.0284346846847,2751.239864864865,4350.379786036036,3098.047972017275,187.5988683921454
중국,상용,2020,12,4,겨울,1,192,213,327.0,260.0,3951.0,261.0,455.5833333333333,-94.60895975702354,44,2,1,7093.553700943321,6487.969790930317,5073.801346655066,262.7734615620144,182.1231661616087,232.84698932971034,2732.4521396396394,2305.9282094594596,1936.5499718468468,3752.0284346846847,2751.239864864865,4350.379786036036,3096.803905176131,182.1231661616087
중국,상용,2021,1,1,겨울,1,193,162,213.0,243.0,2813.0,234.0,234.66666666666663,-94.24102381798792,44,2,1,7093.553700943321,6487.969790930317,5073.801346655066,321.71323874331085,490.616659589948,426.1695321147201,2732.4521396396394,2305.9282094594596,1936.5499718468468,3752.0284346846847,2751.239864864865,4350.379786036036,3143.5335562923515,490.616659589948
중국,상용,2021,2,1,겨울,1,194,221,162.0,327.0,715.0,198.66666666666663,193.5,-69.0909090909091,44,2,1,7093.553700943321,6487.969790930317,5073.801346655066,291.11442731290146,234.4680234958723,325.50324709667285,2732.4521396396394,2305.9282094594596,1936.5499718468468,3752.0284346846847,2751.239864864865,4350.379786036036,3111.2490785804735,234.4680234958723
중국,상용,2021,3,1,봄,1,195,316,221.0,213.0,115.0,233.0,210.25,174.78260869565216,44,2,2,7093.553700943321,6487.969790930317,5073.801346655066,268.11115741533786,210.1738314385921,224.66569155111463,2732.4521396396394,2305.9282094594596,1936.5499718468468,3752.0284346846847,2751.239864864865,4350.379786036036,3098.9044937887734,210.1738314385921
중국,상용,2021,4,2,봄,1,196,378,316.0,162.0,71.0,305.0,235.83333333333331,432.3943661971831,44,2,2,7093.553700943321,6487.969790930317,5073.801346655066,287.27460687144276,247.1294877304166,258.94566110129375,2732.4521396396394,2305.9282094594596,1936.5499718468468,3752.0284346846847,2751.239864864865,4350.379786036036,3106.437750063616,247.1294877304166
중국,상용,2021,5,2,봄,1,197,305,378.0,221.0,70.0,333.0,255.41666666666663,335.7142857142857,44,2,2,7093.553700943321,6487.969790930317,5073.801346655066,327.982863248566,282.2754341911432,288.27027087493667,2732.4521396396394,2305.9282094594596,1936.5499718468468,3752.0284346846847,2751.239864864865,4350.379786036036,3115.2026511145737,282.2754341911432
중국,상용,2021,6,2,여름,1,198,324,305.0,316.0,140.0,335.6666666666667,270.75,131.42857142857142,44,2,3,7093.553700943321,6487.969790930317,5073.801346655066,313.28401290294374,273.98244864508007,293.95813281593297,2732.4521396396394,2305.9282094594596,1936.5499718468468,3752.0284346846847,2751.239864864865,4350.379786036036,3113.7606532853497,273.98244864508007
중국,상용,2021,7,3,여름,1,199,277,324.0,378.0,236.0,302.0,274.1666666666667,17.372881355932204,44,2,3,7160.836777341384,6573.236270403721,5169.356180337962,291.3277645843986,291.4966717798211,293.21306689083923,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3101.2787644140067,291.4966717798211
중국,상용,2021,8,3,여름,1,200,270,277.0,305.0,264.0,290.3333333333333,274.6666666666667,2.272727272727273,44,2,3,7160.836777341384,6573.236270403721,5169.356180337962,280.70697316749295,269.18967664272253,318.33787307260246,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3100.6285160496536,269.18967664272253
중국,상용,2021,9,3,가을,1,201,354,270.0,324.0,260.0,300.3333333333333,282.5,36.15384615384615,44,2,0,7160.836777341384,6573.236270403721,5169.356180337962,310.59392840909476,273.91373307446645,339.4741363840911,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3105.27412229839,273.91373307446645
중국,상용,2021,10,4,가을,1,202,322,354.0,277.0,243.0,315.3333333333333,289.0833333333333,32.510288065843625,44,2,0,7160.836777341384,6573.236270403721,5169.356180337962,336.60333444059563,319.7460632410824,343.55950017588555,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3111.6013806308824,319.7460632410824
중국,상용,2021,11,4,가을,1,203,382,322.0,270.0,327.0,352.6666666666667,293.6666666666667,16.819571865443425,44,2,0,7160.836777341384,6573.236270403721,5169.356180337962,342.91029007893155,299.266983339601,368.9093944502387,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3112.53286146515,299.266983339601
중국,상용,2021,12,4,겨울,1,204,283,382.0,354.0,213.0,329.0,299.5,32.863849765258216,44,2,1,7160.836777341384,6573.236270403721,5169.356180337962,330.2364609368187,269.9996826793024,310.5493368022866,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3104.1744291776195,269.9996826793024
중국,상용,2022,1,1,겨울,1,205,170,283.0,322.0,162.0,278.3333333333333,300.1666666666667,4.938271604938271,44,2,1,7160.836777341384,6573.236270403721,5169.356180337962,286.7853523210856,236.93706318774807,253.07941788409008,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3093.0091252588295,236.93706318774807
중국,상용,2022,2,1,겨울,1,206,381,170.0,382.0,221.0,278.0,313.5,72.39819004524887,44,2,1,7160.836777341384,6573.236270403721,5169.356180337962,282.6077620329985,247.83068858246403,266.30412522790795,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3094.6708537963664,247.83068858246403
중국,상용,2022,3,1,봄,1,207,303,381.0,283.0,316.0,284.6666666666667,312.4166666666667,-4.113924050632911,44,2,2,7160.836777341384,6573.236270403721,5169.356180337962,308.079652655228,303.81745737496436,333.86398427945295,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3107.0890636685563,303.81745737496436
중국,상용,2022,4,2,봄,1,208,318,303.0,170.0,378.0,334.0,307.4166666666667,-15.873015873015872,44,2,2,7160.836777341384,6573.236270403721,5169.356180337962,361.3772445535877,321.7856990074427,372.73186303144035,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3116.2668730254577,321.7856990074427
중국,상용,2022,5,2,봄,1,209,419,318.0,381.0,305.0,346.6666666666667,316.9166666666667,37.37704918032787,44,2,2,7160.836777341384,6573.236270403721,5169.356180337962,349.2771635827085,330.5949904760812,359.49514889813685,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3114.8895810558292,330.5949904760812
중국,상용,2022,6,2,여름,1,210,532,419.0,303.0,324.0,423.0,334.25,64.19753086419753,44,2,3,7160.836777341384,6573.236270403721,5169.356180337962,435.2351246026481,395.6814975483676,419.05808094880507,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3132.440197734404,395.6814975483676
중국,상용,2022,7,3,여름,0,211,759,532.0,318.0,277.0,570.0,374.4166666666667,174.0072202166065,44,2,3,7160.836777341384,6573.236270403721,5169.356180337962,504.88369740330836,481.0345863874448,433.41065817877563,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3146.553050973546,481.0345863874448
중국,상용,2022,8,3,여름,0,212,795,759.0,419.0,270.0,695.3333333333334,418.1666666666667,194.44444444444443,44,2,3,7160.836777341384,6573.236270403721,5169.356180337962,634.172311137937,610.6316383277956,525.4473158214296,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3175.7965779166825,610.6316383277956
중국,상용,2022,9,3,가을,0,213,966,795.0,532.0,354.0,840.0,469.1666666666667,172.8813559322034,44,2,0,7160.836777341384,6573.236270403721,5169.356180337962,770.3057798853863,748.3644987304789,585.1985048128531,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3203.598037761812,748.3644987304789
중국,상용,2022,10,4,가을,0,214,1273,966.0,759.0,322.0,1011.3333333333334,548.4166666666666,295.34161490683226,44,2,0,7160.836777341384,6573.236270403721,5169.356180337962,822.2708178265293,775.25541276014,674.7270771782509,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3217.630081456495,775.25541276014
중국,상용,2022,11,4,가을,0,215,1377,1273.0,795.0,382.0,1205.3333333333333,631.3333333333334,260.4712041884817,44,2,0,7160.836777341384,6573.236270403721,5169.356180337962,1118.6882451168967,1023.8977255893572,900.3317206716283,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3281.8521134242424,1023.8977255893572
중국,상용,2022,12,4,겨울,0,216,1026,1377.0,966.0,283.0,1225.3333333333333,693.25,262.54416961130744,44,2,1,7160.836777341384,6573.236270403721,5169.356180337962,1234.1558704268061,1142.3571578234707,887.8624447735601,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3300.306928561405,1142.3571578234707
중국,상용,2023,1,1,겨울,0,217,845,1026.0,1273.0,170.0,1082.6666666666667,749.5,397.05882352941177,44,2,1,7160.836777341384,6573.236270403721,5169.356180337962,812.2349212619131,785.4649617361515,820.78455912113,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3229.8160093193515,785.4649617361515
중국,상용,2023,2,1,겨울,0,218,1340,845.0,1377.0,381.0,1070.3333333333333,829.4166666666666,251.70603674540683,44,2,1,7160.836777341384,6573.236270403721,5169.356180337962,841.8170815038291,772.5390008662259,926.2192313854738,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3239.9902486223796,772.5390008662259
중국,상용,2023,3,1,봄,0,219,2409,1340.0,1026.0,303.0,1531.3333333333333,1004.9166666666666,695.049504950495,44,2,2,7160.836777341384,6573.236270403721,5169.356180337962,1278.9168835130954,1377.0295393077336,1284.6030839974544,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3356.6547647109423,1377.0295393077336
중국,상용,2023,4,2,봄,0,220,2380,2409.0,845.0,318.0,2043.0,1176.75,648.4276729559748,44,2,2,7160.836777341384,6573.236270403721,5169.356180337962,2056.396807302434,2003.655344634256,1728.0295198315152,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3510.615778456769,2003.655344634256
중국,상용,2023,5,2,봄,0,221,2858,2380.0,1340.0,419.0,2549.0,1380.0,582.1002386634846,44,2,2,7160.836777341384,6573.236270403721,5169.356180337962,2329.0049350823174,2265.8733516225516,1949.266656354806,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3573.621051064392,2265.8733516225516
중국,상용,2023,6,2,여름,0,222,2472,2858.0,2409.0,532.0,2570.0,1541.6666666666667,364.6616541353383,44,2,3,7160.836777341384,6573.236270403721,5169.356180337962,2559.3663162081293,2173.219766971827,2041.8510156959044,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3592.812064049074,2173.219766971827
중국,상용,2023,7,3,여름,0,223,2801,2472.0,2380.0,759.0,2710.333333333333,1711.8333333333333,269.038208168643,44,2,3,7160.836777341384,6573.236270403721,5169.356180337962,2449.4470117816286,2412.607110742156,2157.1058233559547,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3613.2056346327304,2412.607110742156
중국,상용,2023,8,3,여름,0,224,2849,2801.0,2858.0,795.0,2707.333333333333,1883.0,258.3647798742138,44,2,3,7160.836777341384,6573.236270403721,5169.356180337962,2634.41165781099,2453.395766771779,2404.027230077345,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3652.5951936977613,2453.395766771779
중국,상용,2023,9,3,가을,0,225,2806,2849.0,2472.0,966.0,2818.6666666666665,2036.3333333333333,190.47619047619045,44,2,0,7160.836777341384,6573.236270403721,5169.356180337962,2652.5429609913517,2461.8310659551325,2422.3951388496776,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3656.339736292432,2461.8310659551325
중국,상용,2023,10,4,가을,0,226,3412,2806.0,2801.0,1273.0,3022.333333333333,2214.583333333333,168.02827965435978,44,2,0,7160.836777341384,6573.236270403721,5169.356180337962,2890.8145512693663,2694.4901525694168,2710.7709820851023,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3719.615279636409,2694.4901525694168
중국,상용,2023,11,4,가을,0,227,2999,3412.0,2849.0,1377.0,3072.333333333333,2349.75,117.7923021060276,44,2,0,7160.836777341384,6573.236270403721,5169.356180337962,3266.848823161699,2791.4250713161564,2657.506378152573,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3754.590661861954,2791.4250713161564
중국,상용,2023,12,4,겨울,0,228,2585,2999.0,2806.0,1026.0,2998.6666666666665,2479.6666666666665,151.94931773879142,44,2,1,7160.836777341384,6573.236270403721,5169.356180337962,2655.61256848014,2563.7374179232816,2488.2660859100065,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3670.5769785022044,2563.7374179232816
중국,유학연수,2020,1,1,겨울,0,181,10433,13284.0,12722.0,8793.0,12179.666666666666,19987.416666666668,18.651199818037075,44,3,1,7160.836777341384,6573.236270403721,5169.356180337962,6536.959417963759,1331.9983722540576,1304.0104290560832,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3792.6896574155776,1331.9983722540576
중국,유학연수,2020,2,1,겨울,0,182,20753,10433.0,12822.0,38731.0,14823.333333333334,18489.25,-46.4175983062663,44,3,1,7160.836777341384,6573.236270403721,5169.356180337962,7553.773886731338,18237.414559254627,8111.1509256438985,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,5853.470586778574,18237.414559254627
중국,유학연수,2020,3,1,봄,1,183,7388,20753.0,13284.0,32532.0,12858.0,16393.916666666668,-77.2900528710193,44,3,2,7160.836777341384,6573.236270403721,5169.356180337962,8189.479353981045,7940.651480842489,10814.558835345953,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,5273.66644499021,7940.651480842489
중국,유학연수,2020,4,2,봄,1,184,1112,7388.0,10433.0,9959.0,9751.0,15656.666666666666,-88.8342203032433,44,3,2,7160.836777341384,6573.236270403721,5169.356180337962,5674.722947407816,6656.404265381796,7234.358901846513,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,4658.732815362429,6656.404265381796
중국,유학연수,2020,5,2,봄,1,185,1189,1112.0,20753.0,14003.0,3229.6666666666665,14588.833333333334,-91.50896236520744,44,3,2,7160.836777341384,6573.236270403721,5169.356180337962,2165.1902429124507,2033.718974333972,3600.862348777748,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3678.256602978099,2033.718974333972
중국,유학연수,2020,6,2,여름,1,186,751,1189.0,7388.0,14680.0,1017.3333333333334,13428.083333333334,-94.8841961852861,44,3,3,7160.836777341384,6573.236270403721,5169.356180337962,1055.0805553647704,591.2426169529572,2001.7273073056065,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3332.27984577803,591.2426169529572
중국,유학연수,2020,7,3,여름,1,187,617,751.0,1112.0,10847.0,852.3333333333334,12575.583333333334,-94.31179127869456,44,3,3,7160.836777341384,6573.236270403721,5169.356180337962,1876.7666383383887,2437.0690182149065,3490.4102302826054,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3678.6294630457433,2437.0690182149065
중국,유학연수,2020,8,3,여름,1,188,6766,617.0,1189.0,44291.0,2711.333333333333,9448.5,-84.7237587771782,44,3,3,7160.836777341384,6573.236270403721,5169.356180337962,2769.375755072515,4133.701106477634,5142.041705292776,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,4032.035519712996,4133.701106477634
중국,유학연수,2020,9,3,가을,1,189,5717,6766.0,751.0,25545.0,4366.666666666667,7796.166666666667,-77.61988647484831,44,3,0,7160.836777341384,6573.236270403721,5169.356180337962,4873.61833022353,4915.232884894636,4847.187449496467,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,4247.945527860638,4915.232884894636
중국,유학연수,2020,10,4,가을,1,190,1287,5717.0,617.0,12722.0,4590.0,6843.25,-89.88366609023738,44,3,0,7160.836777341384,6573.236270403721,5169.356180337962,4042.599047717194,3926.9946816531315,3504.3291973417236,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3984.435883035423,3926.9946816531315
중국,유학연수,2020,11,4,가을,1,191,1285,1287.0,6766.0,12822.0,2763.0,5881.833333333333,-89.97816253314616,44,3,0,7160.836777341384,6573.236270403721,5169.356180337962,1852.1491805261373,2281.30818854215,2354.0871124068317,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3568.904345932345,2281.30818854215
중국,유학연수,2020,12,4,겨울,1,192,768,1285.0,5717.0,13284.0,1113.3333333333333,4838.833333333333,-94.2186088527552,44,3,1,7160.836777341384,6573.236270403721,5169.356180337962,1166.8079990229671,1030.7553041426163,1873.3951865260074,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3367.5221799503847,1030.7553041426163
중국,유학연수,2021,1,1,겨울,1,193,271,768.0,1287.0,10433.0,774.6666666666666,3992.0,-97.40247292245758,44,3,1,7160.836777341384,6573.236270403721,5169.356180337962,6613.506884033461,2660.1805846345483,3716.338480125259,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,4110.777801542191,2660.1805846345483
중국,유학연수,2021,2,1,겨울,1,194,4583,271.0,1285.0,20753.0,1874.0,2644.5,-77.91644581506289,44,3,1,7160.836777341384,6573.236270403721,5169.356180337962,10385.53243758183,4262.744249949978,6610.621949731724,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,4799.85052558138,4262.744249949978
중국,유학연수,2021,3,1,봄,1,195,5487,4583.0,768.0,7388.0,3447.0,2486.083333333333,-25.73091499729291,44,3,2,7160.836777341384,6573.236270403721,5169.356180337962,7318.040255588518,6461.084593888208,5639.380389423814,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,4646.484409051131,6461.084593888208
중국,유학연수,2021,4,2,봄,1,196,1467,5487.0,271.0,1112.0,3845.6666666666665,2515.6666666666665,31.92446043165468,44,3,2,7160.836777341384,6573.236270403721,5169.356180337962,3930.2552049240608,3201.5934624555593,3025.0942986265086,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3874.687552976596,3201.5934624555593
중국,유학연수,2021,5,2,봄,1,197,1093,1467.0,4583.0,1189.0,2682.333333333333,2507.6666666666665,-8.074011774600505,44,3,2,7160.836777341384,6573.236270403721,5169.356180337962,2073.397198158976,2481.514056336629,2376.6283907945503,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3605.9039429169316,2481.514056336629
중국,유학연수,2021,6,2,여름,1,198,984,1093.0,5487.0,751.0,1181.3333333333333,2527.083333333333,31.025299600532623,44,3,3,7160.836777341384,6573.236270403721,5169.356180337962,1182.9091346398159,1112.884355966215,1432.2693932242141,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3338.947546128606,1112.884355966215
중국,유학연수,2021,7,3,여름,1,199,1063,984.0,1467.0,617.0,1046.6666666666667,2564.25,72.28525121555916,44,3,3,7160.836777341384,6573.236270403721,5169.356180337962,949.8669405416397,800.5915276619999,1281.0554774709105,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3280.901801282298,800.5915276619999
중국,유학연수,2021,8,3,여름,1,200,9031,1063.0,1093.0,6766.0,3692.6666666666665,2753.0,33.476204552172625,44,3,3,7160.836777341384,6573.236270403721,5169.356180337962,5542.070436552593,5907.634926301686,5553.300576891921,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,4445.192800788269,5907.634926301686
중국,유학연수,2021,9,3,가을,1,201,7217,9031.0,984.0,5717.0,5770.333333333333,2878.0,26.237537169844323,44,3,0,7160.836777341384,6573.236270403721,5169.356180337962,7064.987479740913,6857.176437246909,6921.691701518713,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,4765.2636073516305,6857.176437246909
중국,유학연수,2021,10,4,가을,1,202,1639,7217.0,1063.0,1287.0,5962.333333333333,2907.333333333333,27.350427350427356,44,3,0,7160.836777341384,6573.236270403721,5169.356180337962,4426.018514238006,4223.103181388417,4160.399983506045,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,4095.7357790704577,4223.103181388417
중국,유학연수,2021,11,4,가을,1,203,1035,1639.0,9031.0,1285.0,3297.0,2886.5,-19.45525291828794,44,3,0,7160.836777341384,6573.236270403721,5169.356180337962,2289.6071045964663,2638.2762148882425,2630.679465703354,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3658.1558712417573,2638.2762148882425
중국,유학연수,2021,12,4,겨울,1,204,848,1035.0,7217.0,768.0,1174.0,2893.1666666666665,10.416666666666668,44,3,1,7160.836777341384,6573.236270403721,5169.356180337962,1090.146755772184,717.2606306077278,1771.3431210445058,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3326.5048480947867,717.2606306077278
중국,유학연수,2022,1,1,겨울,1,205,264,848.0,1639.0,271.0,715.6666666666666,2892.583333333333,-2.5830258302583027,44,3,1,7160.836777341384,6573.236270403721,5169.356180337962,695.9361099400905,684.4524280000967,1328.4231716667755,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3254.0099482766655,684.4524280000967
중국,유학연수,2022,2,1,겨울,1,206,7881,264.0,1035.0,4583.0,2997.6666666666665,3167.4166666666665,71.9615972070696,44,3,1,7160.836777341384,6573.236270403721,5169.356180337962,3310.6588001332852,4705.891648504245,5157.850495508324,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,4126.14238448824,4705.891648504245
중국,유학연수,2022,3,1,봄,1,207,5366,7881.0,848.0,5487.0,4503.666666666667,3157.333333333333,-2.20521232002916,44,3,2,7160.836777341384,6573.236270403721,5169.356180337962,6484.000478017907,6591.485037404444,6332.5407778378585,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,4645.611163581103,6591.485037404444
중국,유학연수,2022,4,2,봄,1,208,1034,5366.0,264.0,1467.0,4760.333333333333,3121.25,-29.516019086571237,44,3,2,7160.836777341384,6573.236270403721,5169.356180337962,3830.0947552086486,3632.677483193111,3541.9199105100465,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3945.3333182187357,3632.677483193111
중국,유학연수,2022,5,2,봄,1,209,1024,1034.0,7881.0,1093.0,2474.6666666666665,3115.5,-6.312900274473924,44,3,2,7160.836777341384,6573.236270403721,5169.356180337962,1670.6456932910146,1421.130452206124,2124.1815393768493,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3462.938779548918,1421.130452206124
중국,유학연수,2022,6,2,여름,1,210,1239,1024.0,5366.0,984.0,1099.0,3136.75,25.914634146341463,44,3,3,7160.836777341384,6573.236270403721,5169.356180337962,999.7996282487541,992.3383959310132,1670.3520344413662,2672.2659691629956,2255.1368392070485,1893.894686123348,3669.3846365638765,2690.63986784141,4254.5564427312775,3333.4831440278467,992.3383959310132
