국적,목적,연도,월,분기,계절,코로나기간,시계열순서,입국자수,입국자수_1개월전,입국자수_3개월전,입국자수_12개월전,입국자수_3개월평균,입국자수_12개월평균,전년동월대비증감률,국적_encoded,목적_encoded,계절_encoded,date,trend,lag_1,lag_3,lag_6,lag_12,ma_3,ma_6,ma_12,sin_month,cos_month,vs_lag12,vs_ma12,nat_mean,nat_std,pur_mean,pur_std,예측_LightGBM,예측_GradientBoosting,예측_RandomForest,예측_Weighted_Ensemble
인도,유학연수,2020,1,1,겨울,0,181,166,100.0,84.0,177.0,122.0,163.66666666666666,-6.214689265536723,41,3,1,2020-01-01,180,100.0,84.0,142.0,177.0,122.0,162.83333333333334,163.66666666666666,0.49999999999999994,0.8660254037844387,0.9325842696629213,1.008097165991903,1043.8002049180327,1242.7875384320557,296.23387096774195,1977.5538529641142,787.6854759996638,92.01570297116261,155.47187677502927,339.00533042671697
인도,유학연수,2020,2,1,겨울,0,182,284,166.0,100.0,360.0,183.33333333333331,157.33333333333334,-21.11111111111111,41,3,1,2020-02-01,181,166.0,100.0,341.0,360.0,183.33333333333334,153.33333333333334,157.33333333333334,0.8660254037844386,0.5000000000000001,0.7867036011080333,1.7936842105263158,1043.8002049180327,1242.7875384320557,296.23387096774195,1977.5538529641142,828.563853574154,266.7800031234999,291.0162280483027,457.19037763167506
인도,유학연수,2020,3,1,봄,1,183,92,284.0,100.0,197.0,180.66666666666663,148.58333333333334,-53.299492385786806,41,3,2,2020-03-01,182,284.0,100.0,186.0,197.0,180.66666666666666,137.66666666666666,148.58333333333334,1.0,6.123233995736766e-17,0.46464646464646464,0.6150417827298049,1043.8002049180327,1242.7875384320557,296.23387096774195,1977.5538529641142,812.6244407615417,121.66938402066569,149.3361221328622,355.14351505653036
인도,유학연수,2020,4,2,봄,1,184,2,92.0,166.0,75.0,126.0,142.5,-97.33333333333334,41,3,2,2020-04-01,183,92.0,166.0,84.0,75.0,126.0,124.0,142.5,0.8660254037844387,-0.4999999999999998,0.02631578947368421,0.013937282229965157,1043.8002049180327,1242.7875384320557,296.23387096774195,1977.5538529641142,787.6854759996638,43.49281677482628,78.6842854736365,296.76205033804126
인도,유학연수,2020,5,2,봄,1,185,3,2.0,284.0,92.0,32.333333333333336,135.08333333333334,-96.7391304347826,41,3,2,2020-05-01,184,2.0,284.0,100.0,92.0,32.333333333333336,107.83333333333333,135.08333333333334,0.49999999999999994,-0.8660254037844387,0.03225806451612903,0.02204531537048377,1043.8002049180327,1242.7875384320557,296.23387096774195,1977.5538529641142,787.6854759996638,13.6480219346124,59.39685079363242,280.13720560746304
인도,유학연수,2020,6,2,여름,1,186,61,3.0,92.0,121.0,22.0,130.08333333333334,-49.58677685950413,41,3,3,2020-06-01,185,3.0,92.0,100.0,121.0,22.0,101.33333333333333,130.08333333333334,1.2246467991473532e-16,-1.0,0.5,0.4653528289891926,1043.8002049180327,1242.7875384320557,296.23387096774195,1977.5538529641142,787.6854759996638,13.6480219346124,68.01830429339465,283.0244655974575
인도,유학연수,2020,7,3,여름,1,187,31,61.0,2.0,142.0,31.666666666666668,120.83333333333331,-78.16901408450704,41,3,3,2020-07-01,186,61.0,2.0,166.0,142.0,31.666666666666668,78.83333333333333,120.83333333333333,-0.4999999999999997,-0.8660254037844388,0.21678321678321677,0.25444596443228457,1043.8002049180327,1242.7875384320557,296.23387096774195,1977.5538529641142,787.6854759996638,31.26220976770775,77.85832847198405,292.3194977176125
인도,유학연수,2020,8,3,여름,1,188,48,31.0,3.0,341.0,46.66666666666666,96.41666666666669,-85.92375366568915,41,3,3,2020-08-01,187,31.0,3.0,284.0,341.0,46.666666666666664,39.5,96.41666666666667,-0.8660254037844385,-0.5000000000000004,0.14035087719298245,0.49272882805816937,1043.8002049180327,1242.7875384320557,296.23387096774195,1977.5538529641142,815.5725717461181,96.45240948630631,134.63005439497243,342.58588955776537
인도,유학연수,2020,9,3,가을,1,189,66,48.0,61.0,186.0,48.333333333333336,86.41666666666667,-64.51612903225806,41,3,0,2020-09-01,188,48.0,61.0,92.0,186.0,48.333333333333336,35.166666666666664,86.41666666666667,-1.0,-1.8369701987210297e-16,0.35294117647058826,0.7550047664442325,1043.8002049180327,1242.7875384320557,296.23387096774195,1977.5538529641142,787.6854759996638,37.38056306285992,75.70353125856873,293.681884046182
인도,유학연수,2020,10,4,가을,1,190,40,66.0,31.0,84.0,51.333333333333336,82.75,-52.38095238095239,41,3,0,2020-10-01,189,66.0,31.0,2.0,84.0,51.333333333333336,41.5,82.75,-0.8660254037844386,0.5000000000000001,0.47058823529411764,0.47761194029850745,1043.8002049180327,1242.7875384320557,296.23387096774195,1977.5538529641142,787.6854759996638,19.070385791948414,44.251492762361025,276.9120852923258
인도,유학연수,2020,11,4,가을,1,191,13,40.0,48.0,100.0,39.66666666666666,75.5,-87.0,41,3,0,2020-11-01,190,40.0,48.0,3.0,100.0,39.666666666666664,43.166666666666664,75.5,-0.5000000000000004,0.8660254037844384,0.12871287128712872,0.16993464052287582,1043.8002049180327,1242.7875384320557,296.23387096774195,1977.5538529641142,787.6854759996638,14.411249031650359,41.6001027858755,274.43717613302977
인도,유학연수,2020,12,4,겨울,1,192,13,13.0,66.0,100.0,22.0,68.25,-87.0,41,3,1,2020-12-01,191,13.0,66.0,61.0,100.0,22.0,35.166666666666664,68.25,-2.4492935982947064e-16,1.0,0.12871287128712872,0.18772563176895307,1043.8002049180327,1242.7875384320557,296.23387096774195,1977.5538529641142,787.6854759996638,14.00679921818357,41.729737522221406,274.34282757613715
인도,유학연수,2021,1,1,겨울,1,193,27,13.0,40.0,166.0,17.666666666666668,56.66666666666666,-83.73493975903614,41,3,1,2021-01-01,192,13.0,40.0,31.0,166.0,17.666666666666668,34.5,56.666666666666664,0.49999999999999994,0.8660254037844387,0.16167664670658682,0.4682080924855492,1043.8002049180327,1242.7875384320557,296.23387096774195,1977.5538529641142,787.6854759996638,18.93061900757204,44.80407535417597,277.0495341852346
인도,유학연수,2021,2,1,겨울,1,194,169,27.0,13.0,284.0,69.66666666666667,47.083333333333336,-40.49295774647887,41,3,1,2021-02-01,193,27.0,13.0,48.0,284.0,69.66666666666667,54.666666666666664,47.083333333333336,0.8660254037844386,0.5000000000000001,0.5929824561403508,3.5147313691507795,1043.8002049180327,1242.7875384320557,296.23387096774195,1977.5538529641142,800.9039617543483,140.98301244883734,137.9116355969812,354.0928889211149
인도,유학연수,2021,3,1,봄,1,195,112,169.0,13.0,92.0,102.66666666666669,48.75,21.73913043478261,41,3,2,2021-03-01,194,169.0,13.0,66.0,92.0,102.66666666666667,62.333333333333336,48.75,1.0,6.123233995736766e-17,1.2043010752688172,2.251256281407035,1043.8002049180327,1242.7875384320557,296.23387096774195,1977.5538529641142,787.6854759996638,119.70842827523188,115.62024595048982,335.09191626260076
인도,유학연수,2021,4,2,봄,1,196,42,112.0,27.0,2.0,107.66666666666669,52.083333333333336,2000.0,41,3,2,2021-04-01,195,112.0,27.0,40.0,2.0,107.66666666666667,62.666666666666664,52.083333333333336,0.8660254037844387,-0.4999999999999998,14.0,0.7912087912087912,1043.8002049180327,1242.7875384320557,296.23387096774195,1977.5538529641142,787.6854759996638,33.77046317005651,53.08048565095435,284.87593669977537
인도,유학연수,2021,5,2,봄,1,197,7,42.0,169.0,3.0,53.66666666666666,52.41666666666666,133.33333333333331,41,3,2,2021-05-01,196,42.0,169.0,13.0,3.0,53.666666666666664,61.666666666666664,52.416666666666664,0.49999999999999994,-0.8660254037844387,1.75,0.1310452418096724,1043.8002049180327,1242.7875384320557,296.23387096774195,1977.5538529641142,787.6854759996638,18.67604782905735,31.41019435001736,272.4773129583176
인도,유학연수,2021,6,2,여름,1,198,12,7.0,112.0,61.0,20.33333333333333,48.333333333333336,-80.32786885245902,41,3,3,2021-06-01,197,7.0,112.0,13.0,61.0,20.333333333333332,61.5,48.333333333333336,1.2246467991473532e-16,-1.0,0.1935483870967742,0.24324324324324323,1043.8002049180327,1242.7875384320557,296.23387096774195,1977.5538529641142,787.6854759996638,12.802186370723934,28.971904104583263,269.66001409441196
인도,유학연수,2021,7,3,여름,1,199,7,12.0,42.0,31.0,8.666666666666666,46.333333333333336,-77.41935483870968,41,3,3,2021-07-01,198,12.0,42.0,27.0,31.0,8.666666666666666,58.166666666666664,46.333333333333336,-0.4999999999999997,-0.8660254037844388,0.21875,0.14788732394366197,1043.8002049180327,1242.7875384320557,296.23387096774195,1977.5538529641142,787.6854759996638,12.802186370723934,24.893791865930407,268.2942849512119
인도,유학연수,2021,8,3,여름,1,200,39,7.0,7.0,48.0,19.33333333333333,45.583333333333336,-18.75,41,3,3,2021-08-01,199,7.0,7.0,169.0,48.0,19.333333333333332,36.5,45.583333333333336,-0.8660254037844385,-0.5000000000000004,0.7959183673469388,0.8372093023255813,1043.8002049180327,1242.7875384320557,296.23387096774195,1977.5538529641142,787.6854759996638,32.752749140437224,47.157746549439274,282.5458057513997
인도,유학연수,2021,9,3,가을,1,201,36,39.0,12.0,66.0,27.33333333333333,43.083333333333336,-45.45454545454545,41,3,0,2021-09-01,200,39.0,12.0,112.0,66.0,27.333333333333332,23.833333333333332,43.083333333333336,-1.0,-1.8369701987210297e-16,0.5373134328358209,0.8166351606805292,1043.8002049180327,1242.7875384320557,296.23387096774195,1977.5538529641142,787.6854759996638,21.6165627071418,42.47433537163026,277.1841983553079
인도,유학연수,2021,10,4,가을,1,202,20,36.0,7.0,40.0,31.666666666666668,41.41666666666666,-50.0,41,3,0,2021-10-01,201,36.0,7.0,42.0,40.0,31.666666666666668,20.166666666666668,41.416666666666664,-0.8660254037844386,0.5000000000000001,0.4878048780487805,0.4715127701375246,1043.8002049180327,1242.7875384320557,296.23387096774195,1977.5538529641142,787.6854759996638,14.898307311967653,28.619146904672064,270.2558516134537
인도,유학연수,2021,11,4,가을,1,203,85,20.0,39.0,13.0,47.0,47.41666666666666,553.8461538461538,41,3,0,2021-11-01,202,20.0,39.0,7.0,13.0,47.0,33.166666666666664,47.416666666666664,-0.5000000000000004,0.8660254037844384,6.071428571428571,1.755593803786575,1043.8002049180327,1242.7875384320557,296.23387096774195,1977.5538529641142,787.6854759996638,66.9381149843157,41.58422055059749,292.3233714178969
인도,유학연수,2021,12,4,겨울,1,204,47,85.0,36.0,13.0,50.66666666666666,50.25,261.53846153846155,41,3,1,2021-12-01,203,85.0,36.0,12.0,13.0,50.666666666666664,39.0,50.25,-2.4492935982947064e-16,1.0,3.357142857142857,0.9170731707317074,1043.8002049180327,1242.7875384320557,296.23387096774195,1977.5538529641142,787.6854759996638,29.231119572348227,35.230345752301716,277.35188392527414
인도,유학연수,2022,1,1,겨울,1,205,56,47.0,20.0,27.0,62.66666666666666,52.66666666666666,107.40740740740742,41,3,1,2022-01-01,204,47.0,20.0,7.0,27.0,62.666666666666664,47.166666666666664,52.666666666666664,0.49999999999999994,0.8660254037844387,2.0,1.0434782608695652,1043.8002049180327,1242.7875384320557,296.23387096774195,1977.5538529641142,787.6854759996638,63.67944336215845,44.03175315525286,292.03307456527267
인도,유학연수,2022,2,1,겨울,1,206,284,56.0,85.0,169.0,129.0,62.25,68.04733727810651,41,3,1,2022-02-01,205,56.0,85.0,39.0,169.0,129.0,88.0,62.25,0.8660254037844386,0.5000000000000001,1.6705882352941177,4.490118577075099,1043.8002049180327,1242.7875384320557,296.23387096774195,1977.5538529641142,787.6854759996638,159.55758321183458,203.48982005455179,378.09205364486434
인도,유학연수,2022,3,1,봄,1,207,135,284.0,47.0,112.0,158.33333333333334,64.16666666666667,20.535714285714285,41,3,2,2022-03-01,206,284.0,47.0,36.0,112.0,158.33333333333334,104.5,64.16666666666667,1.0,6.123233995736766e-17,1.1946902654867257,2.071611253196931,1043.8002049180327,1242.7875384320557,296.23387096774195,1977.5538529641142,799.6331589335057,136.38777257736726,134.02027447188598,350.812122900936
인도,유학연수,2022,4,2,봄,1,208,34,135.0,56.0,42.0,151.0,63.5,-19.047619047619047,41,3,2,2022-04-01,207,135.0,56.0,20.0,42.0,151.0,106.83333333333333,63.5,0.8660254037844387,-0.4999999999999998,0.7906976744186046,0.5271317829457365,1043.8002049180327,1242.7875384320557,296.23387096774195,1977.5538529641142,787.6854759996638,65.2219671310924,48.83416356057902,294.16677467764777
인도,유학연수,2022,5,2,봄,1,209,67,34.0,284.0,7.0,78.66666666666667,68.5,857.1428571428571,41,3,2,2022-05-01,208,34.0,284.0,85.0,7.0,78.66666666666667,103.83333333333333,68.5,0.49999999999999994,-0.8660254037844387,8.375,0.9640287769784173,1043.8002049180327,1242.7875384320557,296.23387096774195,1977.5538529641142,787.6854759996638,42.92552067431725,74.29568744114117,295.0991114570471
인도,유학연수,2022,6,2,여름,1,210,76,67.0,135.0,12.0,59.0,73.83333333333333,533.3333333333333,41,3,3,2022-06-01,209,67.0,135.0,47.0,12.0,59.0,108.66666666666667,73.83333333333333,1.2246467991473532e-16,-1.0,5.846153846153846,1.0155902004454345,1043.8002049180327,1242.7875384320557,296.23387096774195,1977.5538529641142,787.6854759996638,58.3441233507912,67.7073686222984,298.1445625588855
인도,유학연수,2022,7,3,여름,0,211,87,76.0,34.0,7.0,76.66666666666667,80.5,1142.857142857143,41,3,3,2022-07-01,210,76.0,34.0,56.0,7.0,76.66666666666667,113.83333333333333,80.5,-0.4999999999999997,-0.8660254037844388,10.875,1.0674846625766872,1043.8002049180327,1242.7875384320557,296.23387096774195,1977.5538529641142,787.6854759996638,68.41190197762381,81.07062506664276,306.04906764453267
인도,유학연수,2022,8,3,여름,0,212,397,87.0,67.0,39.0,186.66666666666663,110.33333333333331,917.948717948718,41,3,3,2022-08-01,211,87.0,67.0,284.0,39.0,186.66666666666666,132.66666666666666,110.33333333333333,-0.8660254037844385,-0.5000000000000004,9.925,3.565868263473054,1043.8002049180327,1242.7875384320557,296.23387096774195,1977.5538529641142,815.3453678194691,239.23338872619715,260.37958700594174,433.2582863809431
인도,유학연수,2022,9,3,가을,0,213,179,397.0,76.0,36.0,221.0,122.25,397.22222222222223,41,3,0,2022-09-01,212,397.0,76.0,135.0,36.0,221.0,140.0,122.25,-1.0,-1.8369701987210297e-16,4.837837837837838,1.4523326572008113,1043.8002049180327,1242.7875384320557,296.23387096774195,1977.5538529641142,855.9280833242057,211.8311162199458,150.8327547128973,400.4069398541941
인도,유학연수,2022,10,4,가을,0,214,50,179.0,87.0,20.0,208.66666666666663,124.75,150.0,41,3,0,2022-10-01,213,179.0,87.0,34.0,20.0,208.66666666666666,142.66666666666666,124.75,-0.8660254037844386,0.5000000000000001,2.380952380952381,0.3976143141153082,1043.8002049180327,1242.7875384320557,296.23387096774195,1977.5538529641142,823.8407286485059,88.86367271297358,68.76305994335434,320.6256226846499
인도,유학연수,2022,11,4,가을,0,215,78,50.0,397.0,85.0,102.33333333333331,124.16666666666669,-8.235294117647058,41,3,0,2022-11-01,214,50.0,397.0,67.0,85.0,102.33333333333333,144.5,124.16666666666667,-0.5000000000000004,0.8660254037844384,0.9069767441860465,0.6231691078561917,1043.8002049180327,1242.7875384320557,296.23387096774195,1977.5538529641142,787.6854759996638,31.13926856897171,86.05701414208167,295.0233001448595
인도,유학연수,2022,12,4,겨울,0,216,75,78.0,179.0,47.0,67.66666666666667,126.5,59.57446808510638,41,3,1,2022-12-01,215,78.0,179.0,76.0,47.0,67.66666666666667,144.33333333333334,126.5,-2.4492935982947064e-16,1.0,1.5625,0.5882352941176471,1043.8002049180327,1242.7875384320557,296.23387096774195,1977.5538529641142,787.6854759996638,25.582333051626495,72.98663513339707,288.75334483641734
인도,유학연수,2023,1,1,겨울,0,217,159,75.0,50.0,56.0,104.0,135.08333333333334,183.92857142857144,41,3,1,2023-01-01,216,75.0,50.0,87.0,56.0,104.0,156.33333333333334,135.08333333333334,0.49999999999999994,0.8660254037844387,2.789473684210526,1.1684017146356398,1043.8002049180327,1242.7875384320557,296.23387096774195,1977.5538529641142,787.6854759996638,87.98437035377471,119.62593106624854,325.6276544103091
인도,유학연수,2023,2,1,겨울,0,218,428,159.0,78.0,284.0,220.66666666666663,147.08333333333334,50.70422535211267,41,3,1,2023-02-01,217,159.0,78.0,397.0,284.0,220.66666666666666,161.5,147.08333333333334,0.8660254037844386,0.5000000000000001,1.5017543859649123,2.8902644907146873,1043.8002049180327,1242.7875384320557,296.23387096774195,1977.5538529641142,871.8674961368179,346.8842048921406,380.63345887861595,528.5389683709097
인도,유학연수,2023,3,1,봄,0,219,206,428.0,75.0,135.0,264.3333333333333,153.0,52.59259259259259,41,3,2,2023-03-01,218,428.0,75.0,179.0,135.0,264.3333333333333,166.0,153.0,1.0,6.123233995736766e-17,1.5147058823529411,1.3376623376623376,1043.8002049180327,1242.7875384320557,296.23387096774195,1977.5538529641142,876.7957943741844,248.33831081976916,206.06500028870488,438.110140502322
인도,유학연수,2023,4,2,봄,0,220,35,206.0,159.0,34.0,223.0,153.08333333333334,2.941176470588235,41,3,2,2023-04-01,219,206.0,159.0,50.0,34.0,223.0,163.5,153.08333333333334,0.8660254037844387,-0.4999999999999998,1.0,0.22714981070849105,1043.8002049180327,1242.7875384320557,296.23387096774195,1977.5538529641142,855.9280833242057,118.66377636769761,77.74885232203243,344.1973624449503
인도,유학연수,2023,5,2,봄,0,221,70,35.0,428.0,67.0,103.66666666666669,153.33333333333334,4.477611940298507,41,3,2,2023-05-01,220,35.0,428.0,78.0,67.0,103.66666666666667,162.16666666666666,153.33333333333334,0.49999999999999994,-0.8660254037844387,1.0294117647058822,0.4535637149028077,1043.8002049180327,1242.7875384320557,296.23387096774195,1977.5538529641142,787.6854759996638,28.164398244722985,77.95604747944265,291.2970575437221
인도,유학연수,2023,6,2,여름,0,222,98,70.0,206.0,76.0,67.66666666666667,155.16666666666666,28.947368421052637,41,3,3,2023-06-01,221,70.0,206.0,75.0,76.0,67.66666666666667,166.0,155.16666666666666,1.2246467991473532e-16,-1.0,1.2727272727272727,0.6275346851654215,1043.8002049180327,1242.7875384320557,296.23387096774195,1977.5538529641142,787.6854759996638,23.807498812824036,86.17757133455265,292.56635252371905
인도,유학연수,2023,7,3,여름,0,223,141,98.0,35.0,87.0,103.0,159.66666666666666,62.06896551724138,41,3,3,2023-07-01,222,98.0,35.0,159.0,87.0,103.0,163.0,159.66666666666666,-0.4999999999999997,-0.8660254037844388,1.6022727272727273,0.8775933609958507,1043.8002049180327,1242.7875384320557,296.23387096774195,1977.5538529641142,787.6854759996638,54.633664411274005,128.82090352255975,317.3471828334392
인도,유학연수,2023,8,3,여름,0,224,444,141.0,70.0,397.0,227.66666666666663,163.58333333333334,11.838790931989925,41,3,3,2023-08-01,223,141.0,70.0,428.0,397.0,227.66666666666666,165.66666666666666,163.58333333333334,-0.8660254037844385,-0.5000000000000004,1.1155778894472361,2.6977215189873416,1043.8002049180327,1242.7875384320557,296.23387096774195,1977.5538529641142,871.8674961368179,394.5980897615728,468.07470310363055,574.0745176128376
인도,유학연수,2023,9,3,가을,0,225,148,444.0,98.0,179.0,244.33333333333331,161.0,-17.318435754189945,41,3,0,2023-09-01,224,444.0,98.0,206.0,179.0,244.33333333333334,156.0,161.0,-1.0,-1.8369701987210297e-16,0.8222222222222222,0.9135802469135802,1043.8002049180327,1242.7875384320557,296.23387096774195,1977.5538529641142,855.9280833242057,166.01521890800663,182.3224370257273,395.34694995376935
인도,유학연수,2023,10,4,가을,0,226,81,148.0,141.0,50.0,224.33333333333331,163.58333333333334,62.0,41,3,0,2023-10-01,225,148.0,141.0,35.0,50.0,224.33333333333334,163.66666666666666,163.58333333333334,-0.8660254037844386,0.5000000000000001,1.588235294117647,0.4921518987341772,1043.8002049180327,1242.7875384320557,296.23387096774195,1977.5538529641142,843.9804003903638,113.67400694784304,86.4668210852116,341.54043070599965
인도,유학연수,2023,11,4,가을,0,227,92,81.0,444.0,78.0,107.0,164.75,17.94871794871795,41,3,0,2023-11-01,226,81.0,444.0,70.0,78.0,107.0,167.33333333333334,164.75,-0.5000000000000004,0.8660254037844384,1.1645569620253164,0.555052790346908,1043.8002049180327,1242.7875384320557,296.23387096774195,1977.5538529641142,787.6854759996638,30.744930606080636,95.70310206681951,298.1193845106403
인도,유학연수,2023,12,4,겨울,0,228,103,92.0,148.0,75.0,92.0,167.08333333333334,37.333333333333336,41,3,1,2023-12-01,227,92.0,148.0,98.0,75.0,92.0,168.16666666666666,167.08333333333334,-2.4492935982947064e-16,1.0,1.355263157894737,0.6127912741695587,1043.8002049180327,1242.7875384320557,296.23387096774195,1977.5538529641142,787.6854759996638,25.582333051626495,100.43244040430216,297.94473877643554
인도네시아,공용,2020,1,1,겨울,0,181,46,216.0,285.0,38.0,223.0,225.0,21.052631578947366,42,0,1,2020-01-01,180,216.0,285.0,255.0,38.0,223.0,255.5,225.0,0.49999999999999994,0.8660254037844387,1.1794871794871795,0.20353982300884957,1995.1485655737704,4327.223594213254,75.61050643159126,319.88719948348,855.9280833242057,149.215205908371,160.09788530395028,382.18175395855
인도네시아,공용,2020,2,1,겨울,0,182,80,46.0,407.0,72.0,114.0,225.66666666666663,11.11111111111111,42,0,1,2020-02-01,181,46.0,407.0,262.0,72.0,114.0,225.16666666666666,225.66666666666666,0.8660254037844386,0.5000000000000001,1.095890410958904,0.35294117647058826,1995.1485655737704,4327.223594213254,75.61050643159126,319.88719948348,802.3540859914331,59.90132681620629,111.59095404605905,318.13108765832965
인도네시아,공용,2020,3,1,봄,1,183,7,80.0,216.0,135.0,44.333333333333336,215.0,-94.81481481481482,42,0,2,2020-03-01,182,80.0,216.0,317.0,135.0,44.333333333333336,173.5,215.0,1.0,6.123233995736766e-17,0.051470588235294115,0.032407407407407406,1995.1485655737704,4327.223594213254,75.61050643159126,319.88719948348,802.3540859914331,56.14628542618277,113.34717509985906,317.44020405863654
인도네시아,공용,2020,4,2,봄,1,184,5,7.0,46.0,207.0,30.666666666666668,198.16666666666663,-97.58454106280192,42,0,2,2020-04-01,183,7.0,46.0,285.0,207.0,30.666666666666668,126.83333333333333,198.16666666666666,0.8660254037844387,-0.4999999999999998,0.02403846153846154,0.02510460251046025,1995.1485655737704,4327.223594213254,75.61050643159126,319.88719948348,815.5725717461181,60.71125695190962,105.46228734406597,320.6437993919061
인도네시아,공용,2020,5,2,봄,1,185,5,5.0,80.0,152.0,5.666666666666667,185.91666666666663,-96.71052631578948,42,0,2,2020-05-01,184,5.0,80.0,407.0,152.0,5.666666666666667,59.833333333333336,185.91666666666666,0.49999999999999994,-0.8660254037844387,0.032679738562091505,0.026749888542131076,1995.1485655737704,4327.223594213254,75.61050643159126,319.88719948348,802.3540859914331,49.87638651113633,78.67287833718834,303.6924119850089
인도네시아,공용,2020,7,3,여름,1,187,2,0.0,5.0,255.0,2.333333333333333,136.0,-99.2156862745098,42,0,3,2020-07-01,185,5.0,7.0,216.0,346.0,4.0,24.166666666666668,157.25,-0.4999999999999997,-0.8660254037844388,0.005763688760806916,0.01263823064770932,1995.1485655737704,4327.223594213254,75.61050643159126,319.88719948348,800.9039617543483,76.2397735807276,81.1571129227874,313.0336141792382
인도네시아,공용,2020,8,3,여름,1,188,1,2.0,5.0,262.0,1.0,114.25,-99.61832061068702,42,0,3,2020-08-01,186,2.0,5.0,46.0,255.0,2.6666666666666665,16.666666666666668,136.08333333333334,-0.8660254037844385,-0.5000000000000004,0.00390625,0.00729483282674772,1995.1485655737704,4327.223594213254,75.61050643159126,319.88719948348,800.9039617543483,35.865892715110476,47.69835071759865,288.0765185461921
인도네시아,공용,2020,9,3,가을,1,189,17,1.0,0.0,317.0,6.666666666666667,89.25,-94.6372239747634,42,0,0,2020-09-01,187,1.0,5.0,80.0,262.0,6.666666666666667,6.166666666666667,115.66666666666667,-1.0,-1.8369701987210297e-16,0.06463878326996197,0.1457142857142857,1995.1485655737704,4327.223594213254,75.61050643159126,319.88719948348,800.9039617543483,35.865892715110476,46.68928420140688,287.738589752686
인도네시아,공용,2020,11,4,가을,1,191,26,0.0,1.0,407.0,14.333333333333334,33.75,-93.61179361179362,42,0,0,2020-11-01,188,17.0,2.0,7.0,317.0,14.666666666666666,9.333333333333334,91.41666666666667,-0.5000000000000004,0.8660254037844384,0.08176100628930817,0.2813345356176736,1995.1485655737704,4327.223594213254,75.61050643159126,319.88719948348,800.9039617543483,45.87083325685239,46.03944683215094,290.9288113385541
인도네시아,공용,2020,12,4,겨울,1,192,32,26.0,17.0,216.0,19.33333333333333,18.416666666666668,-85.18518518518519,42,0,1,2020-12-01,189,26.0,1.0,5.0,285.0,25.0,13.833333333333334,70.33333333333333,-2.4492935982947064e-16,1.0,0.11188811188811189,0.44859813084112155,1995.1485655737704,4327.223594213254,75.61050643159126,319.88719948348,800.9039617543483,41.97147153693875,43.37139140049661,288.70711291360584
인도네시아,공용,2021,1,1,겨울,1,193,7,32.0,0.0,46.0,21.666666666666668,15.166666666666666,-84.78260869565217,42,0,1,2021-01-01,190,32.0,17.0,5.0,407.0,21.666666666666668,14.166666666666666,37.0,0.49999999999999994,0.8660254037844387,0.01715686274509804,0.18421052631578946,1995.1485655737704,4327.223594213254,75.61050643159126,319.88719948348,819.7342741973711,73.74922501760513,53.46437644726103,309.0214713528957
인도네시아,공용,2021,3,1,봄,1,195,9,0.0,32.0,7.0,5.333333333333333,8.666666666666666,28.57142857142857,42,0,2,2021-03-01,191,7.0,26.0,2.0,216.0,16.0,15.333333333333334,19.75,1.0,6.123233995736766e-17,0.041474654377880185,0.43373493975903615,1995.1485655737704,4327.223594213254,75.61050643159126,319.88719948348,800.9039617543483,28.921353378278805,28.627501353276397,279.3244101327854
인도네시아,공용,2021,4,2,봄,1,196,22,9.0,7.0,5.0,10.333333333333334,10.083333333333334,340.0,42,0,2,2021-04-01,192,9.0,32.0,1.0,46.0,12.666666666666666,18.833333333333332,17.75,0.8660254037844387,-0.4999999999999998,0.46808510638297873,1.1733333333333333,1995.1485655737704,4327.223594213254,75.61050643159126,319.88719948348,787.6854759996638,51.76314162092155,20.270135907336357,280.0165992224674
인도네시아,공용,2021,5,2,봄,1,197,31,22.0,0.0,5.0,20.666666666666668,12.25,520.0,42,0,2,2021-05-01,193,22.0,7.0,17.0,80.0,20.666666666666668,21.166666666666668,13.666666666666666,0.49999999999999994,-0.8660254037844387,0.38271604938271603,2.1136363636363638,1995.1485655737704,4327.223594213254,75.61050643159126,319.88719948348,787.6854759996638,56.8869720933073,32.365180997066226,285.8123998318321
인도네시아,공용,2021,6,2,여름,1,198,16,31.0,9.0,0.0,23.0,13.583333333333334,inf,42,0,3,2021-06-01,194,31.0,9.0,26.0,7.0,23.0,19.5,14.416666666666666,1.2246467991473532e-16,-1.0,2.0,1.037837837837838,1995.1485655737704,4327.223594213254,75.61050643159126,319.88719948348,787.6854759996638,40.5432999100685,20.057038834076398,276.12357206431625
인도네시아,공용,2021,7,3,여름,1,199,7,16.0,22.0,2.0,18.0,14.0,250.0,42,0,3,2021-07-01,195,16.0,22.0,32.0,5.0,18.0,15.333333333333334,14.583333333333334,-0.4999999999999997,-0.8660254037844388,1.1666666666666667,0.4491978609625668,1995.1485655737704,4327.223594213254,75.61050643159126,319.88719948348,787.6854759996638,13.253683971721333,15.228175610682817,265.2111302067796
인도네시아,공용,2021,8,3,여름,1,200,2,7.0,31.0,1.0,8.333333333333334,14.083333333333334,100.0,42,0,3,2021-08-01,196,7.0,31.0,7.0,5.0,8.333333333333334,14.5,14.333333333333334,-0.8660254037844385,-0.5000000000000004,0.3333333333333333,0.13043478260869565,1995.1485655737704,4327.223594213254,75.61050643159126,319.88719948348,787.6854759996638,12.802186370723934,8.519517867493562,262.8106636358273
