국가,목적,연월,예측입국자수,r2,mape,confidence
카자흐스탄,공용,2026-03,2,0.8289,26.07,73.9
카자흐스탄,공용,2026-04,4,0.8289,26.07,73.9
카자흐스탄,공용,2026-05,9,0.8289,26.07,73.9
카자흐스탄,공용,2026-06,9,0.8289,26.07,73.9
카자흐스탄,공용,2026-07,1,0.8289,26.07,73.9
카자흐스탄,공용,2026-08,12,0.8289,26.07,73.9
카자흐스탄,공용,2026-09,8,0.8289,26.07,73.9
카자흐스탄,공용,2026-10,10,0.8289,26.07,73.9
카자흐스탄,공용,2026-11,21,0.8289,26.07,73.9
카자흐스탄,공용,2026-12,1,0.8289,26.07,73.9
카자흐스탄,관광,2025-06,2927,0.9914,1.5,98.5
카자흐스탄,관광,2025-07,3664,0.9914,1.5,98.5
카자흐스탄,관광,2025-08,3299,0.9914,1.5,98.5
카자흐스탄,관광,2025-09,2845,0.9914,1.5,98.5
카자흐스탄,관광,2025-10,3651,0.9914,1.5,98.5
카자흐스탄,관광,2025-11,2790,0.9914,1.5,98.5
카자흐스탄,관광,2025-12,2671,0.9914,1.5,98.5
카자흐스탄,관광,2026-01,2451,0.9914,1.5,98.5
카자흐스탄,관광,2026-02,1922,0.9914,1.5,98.5
카자흐스탄,관광,2026-03,4009,0.9914,1.5,98.5
카자흐스탄,관광,2026-04,3192,0.9914,1.5,98.5
카자흐스탄,관광,2026-05,3358,0.9914,1.5,98.5
카자흐스탄,관광,2026-06,2916,0.9914,1.5,98.5
카자흐스탄,관광,2026-07,3641,0.9914,1.5,98.5
카자흐스탄,관광,2026-08,3286,0.9914,1.5,98.5
카자흐스탄,관광,2026-09,2850,0.9914,1.5,98.5
카자흐스탄,관광,2026-10,3651,0.9914,1.5,98.5
카자흐스탄,관광,2026-11,2789,0.9914,1.5,98.5
카자흐스탄,관광,2026-12,2692,0.9914,1.5,98.5
카자흐스탄,상용,2025-06,16,0.977,12.46,87.5
카자흐스탄,상용,2025-07,17,0.977,12.46,87.5
카자흐스탄,상용,2025-08,18,0.977,12.46,87.5
카자흐스탄,상용,2025-09,16,0.977,12.46,87.5
카자흐스탄,상용,2025-10,15,0.977,12.46,87.5
카자흐스탄,상용,2025-11,18,0.977,12.46,87.5
카자흐스탄,상용,2025-12,15,0.977,12.46,87.5
카자흐스탄,상용,2026-01,13,0.977,12.46,87.5
카자흐스탄,상용,2026-02,23,0.977,12.46,87.5
카자흐스탄,상용,2026-03,24,0.977,12.46,87.5
카자흐스탄,상용,2026-04,19,0.977,12.46,87.5
카자흐스탄,상용,2026-05,19,0.977,12.46,87.5
카자흐스탄,상용,2026-06,18,0.977,12.46,87.5
카자흐스탄,상용,2026-07,17,0.977,12.46,87.5
카자흐스탄,상용,2026-08,19,0.977,12.46,87.5
카자흐스탄,상용,2026-09,17,0.977,12.46,87.5
카자흐스탄,상용,2026-10,14,0.977,12.46,87.5
카자흐스탄,상용,2026-11,17,0.977,12.46,87.5
카자흐스탄,상용,2026-12,15,0.977,12.46,87.5
카자흐스탄,유학연수,2025-06,77,0.992,3.81,96.2
카자흐스탄,유학연수,2025-07,106,0.992,3.81,96.2
카자흐스탄,유학연수,2025-08,867,0.992,3.81,96.2
카자흐스탄,유학연수,2025-09,284,0.992,3.81,96.2
카자흐스탄,유학연수,2025-10,24,0.992,3.81,96.2
카자흐스탄,유학연수,2025-11,75,0.992,3.81,96.2
카자흐스탄,유학연수,2025-12,112,0.992,3.81,96.2
카자흐스탄,유학연수,2026-01,150,0.992,3.81,96.2
카자흐스탄,유학연수,2026-02,497,0.992,3.81,96.2
카자흐스탄,유학연수,2026-03,227,0.992,3.81,96.2
카자흐스탄,유학연수,2026-04,29,0.992,3.81,96.2
카자흐스탄,유학연수,2026-05,39,0.992,3.81,96.2
카자흐스탄,유학연수,2026-06,76,0.992,3.81,96.2
카자흐스탄,유학연수,2026-07,106,0.992,3.81,96.2
카자흐스탄,유학연수,2026-08,868,0.992,3.81,96.2
카자흐스탄,유학연수,2026-09,284,0.992,3.81,96.2
카자흐스탄,유학연수,2026-10,24,0.992,3.81,96.2
카자흐스탄,유학연수,2026-11,75,0.992,3.81,96.2
카자흐스탄,유학연수,2026-12,112,0.992,3.81,96.2
캐나다,공용,2025-06,46,0.9295,14.17,85.8
캐나다,공용,2025-07,32,0.9295,14.17,85.8
캐나다,공용,2025-08,27,0.9295,14.17,85.8
캐나다,공용,2025-09,29,0.9295,14.17,85.8
캐나다,공용,2025-10,44,0.9295,14.17,85.8
캐나다,공용,2025-11,55,0.9295,14.17,85.8
캐나다,공용,2025-12,44,0.9295,14.17,85.8
캐나다,공용,2026-01,33,0.9295,14.17,85.8
캐나다,공용,2026-02,44,0.9295,14.17,85.8
캐나다,공용,2026-03,45,0.9295,14.17,85.8
캐나다,공용,2026-04,25,0.9295,14.17,85.8
캐나다,공용,2026-05,32,0.9295,14.17,85.8
캐나다,공용,2026-06,46,0.9295,14.17,85.8
캐나다,공용,2026-07,34,0.9295,14.17,85.8
캐나다,공용,2026-08,29,0.9295,14.17,85.8
캐나다,공용,2026-09,27,0.9295,14.17,85.8
캐나다,공용,2026-10,42,0.9295,14.17,85.8
캐나다,공용,2026-11,57,0.9295,14.17,85.8
캐나다,공용,2026-12,44,0.9295,14.17,85.8
캐나다,관광,2025-06,16272,0.9911,1.13,98.9
캐나다,관광,2025-07,19622,0.9911,1.13,98.9
캐나다,관광,2025-08,18069,0.9911,1.13,98.9
캐나다,관광,2025-09,18160,0.9911,1.13,98.9
캐나다,관광,2025-10,24093,0.9911,1.13,98.9
캐나다,관광,2025-11,14821,0.9911,1.13,98.9
캐나다,관광,2025-12,11518,0.9911,1.13,98.9
캐나다,관광,2026-01,9526,0.9911,1.13,98.9
캐나다,관광,2026-02,9700,0.9911,1.13,98.9
캐나다,관광,2026-03,18821,0.9911,1.13,98.9
캐나다,관광,2026-04,20857,0.9911,1.13,98.9
캐나다,관광,2026-05,20741,0.9911,1.13,98.9
캐나다,관광,2026-06,16261,0.9911,1.13,98.9
캐나다,관광,2026-07,19787,0.9911,1.13,98.9
캐나다,관광,2026-08,18194,0.9911,1.13,98.9
캐나다,관광,2026-09,18002,0.9911,1.13,98.9
캐나다,관광,2026-10,24031,0.9911,1.13,98.9
캐나다,관광,2026-11,14875,0.9911,1.13,98.9
캐나다,관광,2026-12,11511,0.9911,1.13,98.9
캐나다,상용,2025-06,33,0.9855,5.02,95.0
캐나다,상용,2025-07,30,0.9855,5.02,95.0
캐나다,상용,2025-08,32,0.9855,5.02,95.0
캐나다,상용,2025-09,41,0.9855,5.02,95.0
캐나다,상용,2025-10,35,0.9855,5.02,95.0
캐나다,상용,2025-11,30,0.9855,5.02,95.0
캐나다,상용,2025-12,23,0.9855,5.02,95.0
캐나다,상용,2026-01,39,0.9855,5.02,95.0
캐나다,상용,2026-02,23,0.9855,5.02,95.0
캐나다,상용,2026-03,29,0.9855,5.02,95.0
캐나다,상용,2026-04,37,0.9855,5.02,95.0
캐나다,상용,2026-05,33,0.9855,5.02,95.0
캐나다,상용,2026-06,33,0.9855,5.02,95.0
캐나다,상용,2026-07,29,0.9855,5.02,95.0
캐나다,상용,2026-08,31,0.9855,5.02,95.0
캐나다,상용,2026-09,39,0.9855,5.02,95.0
캐나다,상용,2026-10,33,0.9855,5.02,95.0
캐나다,상용,2026-11,29,0.9855,5.02,95.0
캐나다,상용,2026-12,23,0.9855,5.02,95.0
캐나다,유학연수,2025-06,43,0.9982,1.65,98.3
캐나다,유학연수,2025-07,38,0.9982,1.65,98.3
캐나다,유학연수,2025-08,192,0.9982,1.65,98.3
캐나다,유학연수,2025-09,24,0.9982,1.65,98.3
캐나다,유학연수,2025-10,16,0.9982,1.65,98.3
캐나다,유학연수,2025-11,76,0.9982,1.65,98.3
캐나다,유학연수,2025-12,78,0.9982,1.65,98.3
캐나다,유학연수,2026-01,34,0.9982,1.65,98.3
캐나다,유학연수,2026-02,145,0.9982,1.65,98.3
캐나다,유학연수,2026-03,17,0.9982,1.65,98.3
캐나다,유학연수,2026-04,19,0.9982,1.65,98.3
캐나다,유학연수,2026-05,55,0.9982,1.65,98.3
캐나다,유학연수,2026-06,43,0.9982,1.65,98.3
캐나다,유학연수,2026-07,38,0.9982,1.65,98.3
캐나다,유학연수,2026-08,192,0.9982,1.65,98.3
캐나다,유학연수,2026-09,24,0.9982,1.65,98.3
캐나다,유학연수,2026-10,16,0.9982,1.65,98.3
캐나다,유학연수,2026-11,75,0.9982,1.65,98.3
캐나다,유학연수,2026-12,78,0.9982,1.65,98.3
콜롬비아,공용,2025-06,4,0.9112,23.77,76.2
콜롬비아,공용,2025-07,6,0.9112,23.77,76.2
콜롬비아,공용,2025-08,5,0.9112,23.77,76.2
콜롬비아,공용,2025-09,6,0.9112,23.77,76.2
콜롬비아,공용,2025-10,10,0.9112,23.77,76.2
콜롬비아,공용,2025-11,3,0.9112,23.77,76.2
콜롬비아,공용,2025-12,0,0.9112,23.77,76.2
콜롬비아,공용,2026-01,12,0.9112,23.77,76.2
콜롬비아,공용,2026-02,2,0.9112,23.77,76.2
콜롬비아,공용,2026-03,9,0.9112,23.77,76.2
콜롬비아,공용,2026-04,3,0.9112,23.77,76.2
콜롬비아,공용,2026-05,8,0.9112,23.77,76.2
콜롬비아,공용,2026-06,4,0.9112,23.77,76.2
콜롬비아,공용,2026-07,7,0.9112,23.77,76.2
콜롬비아,공용,2026-08,5,0.9112,23.77,76.2
콜롬비아,공용,2026-09,6,0.9112,23.77,76.2
콜롬비아,공용,2026-10,10,0.9112,23.77,76.2
콜롬비아,공용,2026-11,2,0.9112,23.77,76.2
콜롬비아,공용,2026-12,0,0.9112,23.77,76.2
콜롬비아,관광,2025-06,728,0.9559,1.73,98.3
콜롬비아,관광,2025-07,765,0.9559,1.73,98.3
콜롬비아,관광,2025-08,648,0.9559,1.73,98.3
콜롬비아,관광,2025-09,1030,0.9559,1.73,98.3
콜롬비아,관광,2025-10,1373,0.9559,1.73,98.3
콜롬비아,관광,2025-11,893,0.9559,1.73,98.3
콜롬비아,관광,2025-12,610,0.9559,1.73,98.3
콜롬비아,관광,2026-01,251,0.9559,1.73,98.3
콜롬비아,관광,2026-02,280,0.9559,1.73,98.3
콜롬비아,관광,2026-03,685,0.9559,1.73,98.3
콜롬비아,관광,2026-04,881,0.9559,1.73,98.3
콜롬비아,관광,2026-05,963,0.9559,1.73,98.3
콜롬비아,관광,2026-06,725,0.9559,1.73,98.3
콜롬비아,관광,2026-07,756,0.9559,1.73,98.3
콜롬비아,관광,2026-08,647,0.9559,1.73,98.3
콜롬비아,관광,2026-09,1033,0.9559,1.73,98.3
콜롬비아,관광,2026-10,1366,0.9559,1.73,98.3
콜롬비아,관광,2026-11,898,0.9559,1.73,98.3
콜롬비아,관광,2026-12,614,0.9559,1.73,98.3
콜롬비아,상용,2025-06,2,0.8404,22.75,77.2
콜롬비아,상용,2025-07,0,0.8404,22.75,77.2
콜롬비아,상용,2025-08,1,0.8404,22.75,77.2
콜롬비아,상용,2025-09,1,0.8404,22.75,77.2
콜롬비아,상용,2025-10,3,0.8404,22.75,77.2
콜롬비아,상용,2025-11,1,0.8404,22.75,77.2
콜롬비아,상용,2025-12,0,0.8404,22.75,77.2
콜롬비아,상용,2026-01,1,0.8404,22.75,77.2
콜롬비아,상용,2026-02,0,0.8404,22.75,77.2
콜롬비아,상용,2026-03,0,0.8404,22.75,77.2
콜롬비아,상용,2026-04,0,0.8404,22.75,77.2
콜롬비아,상용,2026-05,1,0.8404,22.75,77.2
콜롬비아,상용,2026-06,1,0.8404,22.75,77.2
콜롬비아,상용,2026-07,0,0.8404,22.75,77.2
콜롬비아,상용,2026-08,1,0.8404,22.75,77.2
콜롬비아,상용,2026-09,2,0.8404,22.75,77.2
콜롬비아,상용,2026-10,1,0.8404,22.75,77.2
콜롬비아,상용,2026-11,1,0.8404,22.75,77.2
콜롬비아,상용,2026-12,0,0.8404,22.75,77.2
콜롬비아,유학연수,2025-06,21,0.991,3.57,96.4
콜롬비아,유학연수,2025-07,20,0.991,3.57,96.4
콜롬비아,유학연수,2025-08,79,0.991,3.57,96.4
콜롬비아,유학연수,2025-09,10,0.991,3.57,96.4
콜롬비아,유학연수,2025-10,10,0.991,3.57,96.4
콜롬비아,유학연수,2025-11,18,0.991,3.57,96.4
콜롬비아,유학연수,2025-12,19,0.991,3.57,96.4
콜롬비아,유학연수,2026-01,25,0.991,3.57,96.4
콜롬비아,유학연수,2026-02,71,0.991,3.57,96.4
콜롬비아,유학연수,2026-03,6,0.991,3.57,96.4
콜롬비아,유학연수,2026-04,6,0.991,3.57,96.4
콜롬비아,유학연수,2026-05,18,0.991,3.57,96.4
콜롬비아,유학연수,2026-06,20,0.991,3.57,96.4
콜롬비아,유학연수,2026-07,20,0.991,3.57,96.4
콜롬비아,유학연수,2026-08,80,0.991,3.57,96.4
콜롬비아,유학연수,2026-09,11,0.991,3.57,96.4
콜롬비아,유학연수,2026-10,10,0.991,3.57,96.4
콜롬비아,유학연수,2026-11,19,0.991,3.57,96.4
콜롬비아,유학연수,2026-12,19,0.991,3.57,96.4
쿠바,공용,2025-06,0,0.9409,19.41,80.6
쿠바,공용,2025-07,0,0.9409,19.41,80.6
쿠바,공용,2025-08,0,0.9409,19.41,80.6
쿠바,공용,2025-09,0,0.9409,19.41,80.6
쿠바,공용,2025-10,0,0.9409,19.41,80.6
쿠바,공용,2025-11,0,0.9409,19.41,80.6
쿠바,공용,2025-12,0,0.9409,19.41,80.6
쿠바,공용,2026-01,1,0.9409,19.41,80.6
쿠바,공용,2026-02,0,0.9409,19.41,80.6
쿠바,공용,2026-03,0,0.9409,19.41,80.6
쿠바,공용,2026-04,0,0.9409,19.41,80.6
쿠바,공용,2026-05,1,0.9409,19.41,80.6
쿠바,공용,2026-06,0,0.9409,19.41,80.6
쿠바,공용,2026-07,0,0.9409,19.41,80.6
쿠바,공용,2026-08,0,0.9409,19.41,80.6
쿠바,공용,2026-09,0,0.9409,19.41,80.6
쿠바,공용,2026-10,0,0.9409,19.41,80.6
쿠바,공용,2026-11,0,0.9409,19.41,80.6
쿠바,공용,2026-12,0,0.9409,19.41,80.6
쿠바,관광,2025-06,17,0.9886,10.85,89.2
쿠바,관광,2025-07,3,0.9886,10.85,89.2
쿠바,관광,2025-08,42,0.9886,10.85,89.2
쿠바,관광,2025-09,6,0.9886,10.85,89.2
쿠바,관광,2025-10,48,0.9886,10.85,89.2
쿠바,관광,2025-11,5,0.9886,10.85,89.2
쿠바,관광,2025-12,1,0.9886,10.85,89.2
쿠바,관광,2026-01,1,0.9886,10.85,89.2
쿠바,관광,2026-02,10,0.9886,10.85,89.2
쿠바,관광,2026-03,3,0.9886,10.85,89.2
쿠바,관광,2026-04,5,0.9886,10.85,89.2
쿠바,관광,2026-05,11,0.9886,10.85,89.2
쿠바,관광,2026-06,17,0.9886,10.85,89.2
쿠바,관광,2026-07,4,0.9886,10.85,89.2
쿠바,관광,2026-08,40,0.9886,10.85,89.2
쿠바,관광,2026-09,6,0.9886,10.85,89.2
쿠바,관광,2026-10,48,0.9886,10.85,89.2
쿠바,관광,2026-11,5,0.9886,10.85,89.2
쿠바,관광,2026-12,1,0.9886,10.85,89.2
쿠바,상용,2025-06,0,0.8139,30.63,69.4
쿠바,상용,2025-07,0,0.8139,30.63,69.4
쿠바,상용,2025-08,0,0.8139,30.63,69.4
쿠바,상용,2025-09,0,0.8139,30.63,69.4
쿠바,상용,2025-10,0,0.8139,30.63,69.4
쿠바,상용,2025-11,0,0.8139,30.63,69.4
쿠바,상용,2025-12,0,0.8139,30.63,69.4
쿠바,상용,2026-01,0,0.8139,30.63,69.4
쿠바,상용,2026-02,0,0.8139,30.63,69.4
쿠바,상용,2026-03,0,0.8139,30.63,69.4
쿠바,상용,2026-04,0,0.8139,30.63,69.4
쿠바,상용,2026-05,0,0.8139,30.63,69.4
쿠바,상용,2026-06,0,0.8139,30.63,69.4
쿠바,상용,2026-07,0,0.8139,30.63,69.4
쿠바,상용,2026-08,0,0.8139,30.63,69.4
쿠바,상용,2026-09,0,0.8139,30.63,69.4
쿠바,상용,2026-10,0,0.8139,30.63,69.4
쿠바,상용,2026-11,0,0.8139,30.63,69.4
쿠바,상용,2026-12,0,0.8139,30.63,69.4
쿠바,유학연수,2025-06,0,0.9737,4.39,95.6
쿠바,유학연수,2025-07,0,0.9737,4.39,95.6
쿠바,유학연수,2025-08,1,0.9737,4.39,95.6
쿠바,유학연수,2025-09,1,0.9737,4.39,95.6
쿠바,유학연수,2025-10,0,0.9737,4.39,95.6
쿠바,유학연수,2025-11,0,0.9737,4.39,95.6
쿠바,유학연수,2025-12,0,0.9737,4.39,95.6
쿠바,유학연수,2026-01,0,0.9737,4.39,95.6
쿠바,유학연수,2026-02,2,0.9737,4.39,95.6
쿠바,유학연수,2026-03,1,0.9737,4.39,95.6
쿠바,유학연수,2026-04,0,0.9737,4.39,95.6
쿠바,유학연수,2026-05,0,0.9737,4.39,95.6
쿠바,유학연수,2026-06,1,0.9737,4.39,95.6
쿠바,유학연수,2026-07,0,0.9737,4.39,95.6
쿠바,유학연수,2026-08,1,0.9737,4.39,95.6
쿠바,유학연수,2026-09,0,0.9737,4.39,95.6
쿠바,유학연수,2026-10,0,0.9737,4.39,95.6
쿠바,유학연수,2026-11,0,0.9737,4.39,95.6
쿠바,유학연수,2026-12,0,0.9737,4.39,95.6
키리바시,공용,2025-06,0,0.9328,15.38,84.6
키리바시,공용,2025-07,1,0.9328,15.38,84.6
키리바시,공용,2025-08,8,0.9328,15.38,84.6
키리바시,공용,2025-09,1,0.9328,15.38,84.6
키리바시,공용,2025-10,3,0.9328,15.38,84.6
키리바시,공용,2025-11,3,0.9328,15.38,84.6
키리바시,공용,2025-12,3,0.9328,15.38,84.6
키리바시,공용,2026-01,0,0.9328,15.38,84.6
키리바시,공용,2026-02,1,0.9328,15.38,84.6
키리바시,공용,2026-03,0,0.9328,15.38,84.6
키리바시,공용,2026-04,0,0.9328,15.38,84.6
키리바시,공용,2026-05,1,0.9328,15.38,84.6
키리바시,공용,2026-06,1,0.9328,15.38,84.6
키리바시,공용,2026-07,0,0.9328,15.38,84.6
키리바시,공용,2026-08,8,0.9328,15.38,84.6
키리바시,공용,2026-09,2,0.9328,15.38,84.6
키리바시,공용,2026-10,3,0.9328,15.38,84.6
키리바시,공용,2026-11,3,0.9328,15.38,84.6
키리바시,공용,2026-12,3,0.9328,15.38,84.6
키리바시,관광,2025-06,9,0.9958,5.76,94.2
키리바시,관광,2025-07,10,0.9958,5.76,94.2
키리바시,관광,2025-08,10,0.9958,5.76,94.2
키리바시,관광,2025-09,14,0.9958,5.76,94.2
키리바시,관광,2025-10,2,0.9958,5.76,94.2
키리바시,관광,2025-11,2,0.9958,5.76,94.2
키리바시,관광,2025-12,14,0.9958,5.76,94.2
키리바시,관광,2026-01,6,0.9958,5.76,94.2
키리바시,관광,2026-02,2,0.9958,5.76,94.2
키리바시,관광,2026-03,2,0.9958,5.76,94.2
키리바시,관광,2026-04,4,0.9958,5.76,94.2
키리바시,관광,2026-05,6,0.9958,5.76,94.2
키리바시,관광,2026-06,9,0.9958,5.76,94.2
키리바시,관광,2026-07,10,0.9958,5.76,94.2
키리바시,관광,2026-08,10,0.9958,5.76,94.2
키리바시,관광,2026-09,14,0.9958,5.76,94.2
키리바시,관광,2026-10,2,0.9958,5.76,94.2
키리바시,관광,2026-11,2,0.9958,5.76,94.2
키리바시,관광,2026-12,14,0.9958,5.76,94.2
키리바시,상용,2025-06,0,0.9796,12.86,87.1
키리바시,상용,2025-07,0,0.9796,12.86,87.1
키리바시,상용,2025-08,0,0.9796,12.86,87.1
키리바시,상용,2025-09,0,0.9796,12.86,87.1
키리바시,상용,2025-10,0,0.9796,12.86,87.1
키리바시,상용,2025-11,0,0.9796,12.86,87.1
키리바시,상용,2025-12,0,0.9796,12.86,87.1
키리바시,상용,2026-01,0,0.9796,12.86,87.1
키리바시,상용,2026-02,0,0.9796,12.86,87.1
키리바시,상용,2026-03,0,0.9796,12.86,87.1
키리바시,상용,2026-04,0,0.9796,12.86,87.1
키리바시,상용,2026-05,0,0.9796,12.86,87.1
키리바시,상용,2026-06,0,0.9796,12.86,87.1
키리바시,상용,2026-07,0,0.9796,12.86,87.1
키리바시,상용,2026-08,0,0.9796,12.86,87.1
키리바시,상용,2026-09,0,0.9796,12.86,87.1
키리바시,상용,2026-10,0,0.9796,12.86,87.1
키리바시,상용,2026-11,0,0.9796,12.86,87.1
키리바시,상용,2026-12,0,0.9796,12.86,87.1
키리바시,유학연수,2025-06,0,0.9846,8.21,91.8
키리바시,유학연수,2025-07,0,0.9846,8.21,91.8
키리바시,유학연수,2025-08,0,0.9846,8.21,91.8
키리바시,유학연수,2025-09,0,0.9846,8.21,91.8
키리바시,유학연수,2025-10,0,0.9846,8.21,91.8
키리바시,유학연수,2025-11,0,0.9846,8.21,91.8
키리바시,유학연수,2025-12,0,0.9846,8.21,91.8
키리바시,유학연수,2026-01,0,0.9846,8.21,91.8
키리바시,유학연수,2026-02,0,0.9846,8.21,91.8
키리바시,유학연수,2026-03,0,0.9846,8.21,91.8
키리바시,유학연수,2026-04,0,0.9846,8.21,91.8
키리바시,유학연수,2026-05,0,0.9846,8.21,91.8
키리바시,유학연수,2026-06,0,0.9846,8.21,91.8
키리바시,유학연수,2026-07,0,0.9846,8.21,91.8
키리바시,유학연수,2026-08,0,0.9846,8.21,91.8
키리바시,유학연수,2026-09,1,0.9846,8.21,91.8
키리바시,유학연수,2026-10,0,0.9846,8.21,91.8
키리바시,유학연수,2026-11,0,0.9846,8.21,91.8
키리바시,유학연수,2026-12,0,0.9846,8.21,91.8
태국,공용,2025-06,555,0.9832,8.23,91.8
태국,공용,2025-07,436,0.9832,8.23,91.8
태국,공용,2025-08,406,0.9832,8.23,91.8
태국,공용,2025-09,557,0.9832,8.23,91.8
태국,공용,2025-10,421,0.9832,8.23,91.8
태국,공용,2025-11,420,0.9832,8.23,91.8
태국,공용,2025-12,149,0.9832,8.23,91.8
태국,공용,2026-01,109,0.9832,8.23,91.8
태국,공용,2026-02,248,0.9832,8.23,91.8
태국,공용,2026-03,290,0.9832,8.23,91.8
태국,공용,2026-04,352,0.9832,8.23,91.8
태국,공용,2026-05,546,0.9832,8.23,91.8
태국,공용,2026-06,519,0.9832,8.23,91.8
태국,공용,2026-07,422,0.9832,8.23,91.8
태국,공용,2026-08,374,0.9832,8.23,91.8
태국,공용,2026-09,606,0.9832,8.23,91.8
태국,공용,2026-10,402,0.9832,8.23,91.8
태국,공용,2026-11,410,0.9832,8.23,91.8
태국,공용,2026-12,157,0.9832,8.23,91.8
태국,관광,2025-06,15966,0.9986,1.12,98.9
태국,관광,2025-07,13716,0.9986,1.12,98.9
태국,관광,2025-08,10941,0.9986,1.12,98.9
태국,관광,2025-09,13590,0.9986,1.12,98.9
태국,관광,2025-10,35498,0.9986,1.12,98.9
태국,관광,2025-11,23552,0.9986,1.12,98.9
태국,관광,2025-12,26387,0.9986,1.12,98.9
태국,관광,2026-01,16192,0.9986,1.12,98.9
태국,관광,2026-02,17624,0.9986,1.12,98.9
태국,관광,2026-03,28534,0.9986,1.12,98.9
태국,관광,2026-04,38842,0.9986,1.12,98.9
태국,관광,2026-05,24200,0.9986,1.12,98.9
태국,관광,2026-06,15980,0.9986,1.12,98.9
태국,관광,2026-07,13715,0.9986,1.12,98.9
태국,관광,2026-08,10984,0.9986,1.12,98.9
태국,관광,2026-09,13520,0.9986,1.12,98.9
태국,관광,2026-10,35143,0.9986,1.12,98.9
태국,관광,2026-11,23437,0.9986,1.12,98.9
태국,관광,2026-12,26318,0.9986,1.12,98.9
태국,상용,2025-06,92,0.9767,8.0,92.0
태국,상용,2025-07,82,0.9767,8.0,92.0
태국,상용,2025-08,69,0.9767,8.0,92.0
태국,상용,2025-09,88,0.9767,8.0,92.0
태국,상용,2025-10,119,0.9767,8.0,92.0
태국,상용,2025-11,95,0.9767,8.0,92.0
태국,상용,2025-12,97,0.9767,8.0,92.0
태국,상용,2026-01,79,0.9767,8.0,92.0
태국,상용,2026-02,75,0.9767,8.0,92.0
태국,상용,2026-03,98,0.9767,8.0,92.0
태국,상용,2026-04,110,0.9767,8.0,92.0
태국,상용,2026-05,110,0.9767,8.0,92.0
태국,상용,2026-06,90,0.9767,8.0,92.0
태국,상용,2026-07,77,0.9767,8.0,92.0
태국,상용,2026-08,74,0.9767,8.0,92.0
태국,상용,2026-09,92,0.9767,8.0,92.0
태국,상용,2026-10,127,0.9767,8.0,92.0
태국,상용,2026-11,99,0.9767,8.0,92.0
태국,상용,2026-12,99,0.9767,8.0,92.0
태국,유학연수,2025-06,181,0.9975,1.2,98.8
태국,유학연수,2025-07,145,0.9975,1.2,98.8
태국,유학연수,2025-08,464,0.9975,1.2,98.8
태국,유학연수,2025-09,170,0.9975,1.2,98.8
태국,유학연수,2025-10,53,0.9975,1.2,98.8
태국,유학연수,2025-11,148,0.9975,1.2,98.8
태국,유학연수,2025-12,159,0.9975,1.2,98.8
태국,유학연수,2026-01,134,0.9975,1.2,98.8
태국,유학연수,2026-02,391,0.9975,1.2,98.8
태국,유학연수,2026-03,216,0.9975,1.2,98.8
태국,유학연수,2026-04,56,0.9975,1.2,98.8
태국,유학연수,2026-05,128,0.9975,1.2,98.8
태국,유학연수,2026-06,180,0.9975,1.2,98.8
태국,유학연수,2026-07,145,0.9975,1.2,98.8
태국,유학연수,2026-08,464,0.9975,1.2,98.8
태국,유학연수,2026-09,169,0.9975,1.2,98.8
태국,유학연수,2026-10,53,0.9975,1.2,98.8
태국,유학연수,2026-11,149,0.9975,1.2,98.8
태국,유학연수,2026-12,159,0.9975,1.2,98.8
터키,공용,2025-06,11,0.9638,17.1,82.9
터키,공용,2025-07,13,0.9638,17.1,82.9
터키,공용,2025-08,12,0.9638,17.1,82.9
터키,공용,2025-09,48,0.9638,17.1,82.9
터키,공용,2025-10,10,0.9638,17.1,82.9
터키,공용,2025-11,17,0.9638,17.1,82.9
터키,공용,2025-12,13,0.9638,17.1,82.9
터키,공용,2026-01,24,0.9638,17.1,82.9
터키,공용,2026-02,8,0.9638,17.1,82.9
터키,공용,2026-03,15,0.9638,17.1,82.9
터키,공용,2026-04,23,0.9638,17.1,82.9
터키,공용,2026-05,23,0.9638,17.1,82.9
터키,공용,2026-06,10,0.9638,17.1,82.9
터키,공용,2026-07,13,0.9638,17.1,82.9
터키,공용,2026-08,13,0.9638,17.1,82.9
터키,공용,2026-09,46,0.9638,17.1,82.9
터키,공용,2026-10,9,0.9638,17.1,82.9
터키,공용,2026-11,17,0.9638,17.1,82.9
터키,공용,2026-12,13,0.9638,17.1,82.9
터키,관광,2025-06,3586,0.9555,1.93,98.1
터키,관광,2025-07,2991,0.9555,1.93,98.1
터키,관광,2025-08,3029,0.9555,1.93,98.1
터키,관광,2025-09,2879,0.9555,1.93,98.1
터키,관광,2025-10,3344,0.9555,1.93,98.1
터키,관광,2025-11,2175,0.9555,1.93,98.1
터키,관광,2025-12,1596,0.9555,1.93,98.1
터키,관광,2026-01,984,0.9555,1.93,98.1
터키,관광,2026-02,957,0.9555,1.93,98.1
터키,관광,2026-03,1985,0.9555,1.93,98.1
터키,관광,2026-04,5216,0.9555,1.93,98.1
터키,관광,2026-05,2554,0.9555,1.93,98.1
터키,관광,2026-06,3521,0.9555,1.93,98.1
터키,관광,2026-07,2964,0.9555,1.93,98.1
터키,관광,2026-08,3011,0.9555,1.93,98.1
터키,관광,2026-09,2921,0.9555,1.93,98.1
터키,관광,2026-10,3375,0.9555,1.93,98.1
터키,관광,2026-11,2191,0.9555,1.93,98.1
터키,관광,2026-12,1608,0.9555,1.93,98.1
